month,equity_end,equity_start,pnl,ret_pct
2025-02,992.6915085291729,1000.0,-7.308491470827107,-0.7308491470827128
2025-03,1001.0346337815721,992.6915085291729,8.343125252399204,0.8404549833171071
2025-04,1049.398454872636,1001.0346337815721,48.36382109106387,4.831383396632494
2025-05,1071.2114256058596,1049.398454872636,21.812970733223665,2.0786166238324633
2025-06,1070.9527956291633,1071.2114256058596,-0.25862997669628385,-0.024143691013189805
2025-07,1071.6623760233572,1070.9527956291633,0.7095803941938357,0.06625692533692717
2025-08,1073.978141589708,1071.6623760233572,2.3157655663508194,0.21609096466967959
2025-09,1080.4643675855373,1073.978141589708,6.4862259958292725,0.6039439486383191
2025-10,1076.2539789476698,1080.4643675855373,-4.2103886378674815,-0.38968324770174423
2025-11,1095.3601636949188,1076.2539789476698,19.106184747249017,1.7752486978891868
2025-12,1146.5319173872774,1095.3601636949188,51.17175369235861,4.671682921144749
2026-01,1154.7703038309512,1146.5319173872774,8.23838644367379,0.7185483734676534
2026-02,1150.661915325412,1154.7703038309512,-4.1083885055390965,-0.355775385971524
