timestamp,state,adx,atr,atrp
1759276800000,RANGE,0.0,356.5,0.003122492809069856
1759280400000,RANGE,7.142857142857142,360.3142857142853,0.0031471794922986276
1759284000000,RANGE,13.775510204081632,354.44183673469394,0.0031034220885622446
1759287600000,RANGE,13.418424746415912,360.26027696792966,0.003156630811937898
1759291200000,RANGE,15.395093982666612,375.77025718450574,0.0032896135858707506
1759294800000,RANGE,17.449111153233748,383.65809595704087,0.003350556006394793
1759298400000,RANGE,18.56118951463485,384.98966053153816,0.003370966534873263
1759302000000,RANGE,19.593833707364446,382.3689704935703,0.00334003873583225
1759305600000,RANGE,24.452450620177494,508.34975831545756,0.004379965607456823
1759309200000,TREND,28.96402346778961,516.267632721496,0.004436520037102186
1759312800000,TREND,33.16751166616171,505.18423038424675,0.004346721490392488
1759316400000,TREND,37.15841114617931,506.48535678537155,0.004338698599372533
1759320000000,TREND,40.89980861024015,508.35783130070195,0.004369028131180569
1759323600000,TREND,44.373963398296645,503.27512906493837,0.004309969419071151
1759327200000,TREND,47.77906155969844,518.6554769888718,0.004423772521543939
1759330800000,TREND,50.99319825795767,524.3443714896669,0.004468034243989301
1759334400000,TREND,54.07496478995698,552.505487811833,0.0047025985987828095
1759338000000,TREND,54.55825456452764,580.1336672538451,0.004969433608706541
1759341600000,TREND,55.007023640914674,579.7669767357133,0.004946589293118861
1759345200000,TREND,55.664449667861305,566.8050498260187,0.00482882487850109
1759348800000,TREND,55.9907236988519,553.0189748384452,0.004707393800740603
1759352400000,TREND,56.34816410488702,532.4033337785569,0.004531146190495519
1759356000000,TREND,57.11904847734385,531.4745242229453,0.004515950389486001
1759359600000,TREND,58.245945205102956,564.3763439213068,0.004760797390404337
1759363200000,TREND,59.681096723036404,599.2423193554991,0.005061313579574913
1759366800000,TREND,60.894810202153195,593.7750108301071,0.005007357962144764
1759370400000,TREND,62.02182986133307,573.0767957708138,0.004827727117245934
1759374000000,TREND,63.20330798018024,558.5641675014695,0.004705857993786365
1759377600000,TREND,63.33586529226191,555.1095841085082,0.0046800023278078745
1759381200000,TREND,62.92643891142867,544.7088995293291,0.004603311249823198
1759384800000,TREND,62.54625727208352,533.2511209915201,0.004496120410543792
1759388400000,TREND,62.193231464120174,513.0688980635542,0.00433174241045181
1759392000000,TREND,61.57637817892646,500.4568339161575,0.004218284353882273
1759395600000,TREND,61.216581949407065,486.0599172078601,0.004090494116287502
1759399200000,TREND,60.964724474393236,478.41278026444155,0.004034970896225763
1759402800000,TREND,60.55658374521726,470.66186738841066,0.003964596806403934
1759406400000,TREND,60.74058975682898,483.80744828923827,0.004053686202674807
1759410000000,TREND,61.2352110072056,510.9497734114358,0.004273398726480914
1759413600000,TREND,60.703385166905996,556.2747895963332,0.004683910460222285
1759417200000,TREND,59.67827029712485,618.1837331965951,0.005156692099314356
1759420800000,TREND,59.21011408214678,626.0134665396946,0.005230535195394677
1759424400000,TREND,57.91640705490817,624.7839332154309,0.005212092341960015
1759428000000,TREND,57.54681255698036,635.9350808428998,0.0052790028708994295
1759431600000,TREND,57.51532382397609,633.1825750684065,0.005242280629259939
1759435200000,TREND,57.07062151002435,631.5481054206634,0.005236760714605125
1759438800000,TREND,56.15930567732411,631.4589550334734,0.0052578421465170125
1759442400000,TREND,55.08952458247831,611.304743959653,0.0050850615639512695
1759446000000,TREND,54.41341180027927,597.7044051053917,0.004960964173797568
1759449600000,TREND,53.255546408582454,588.4540904550064,0.004899823396546178
1759453200000,TREND,51.41078458451586,580.7787982796489,0.00484660048200441
1759456800000,TREND,49.697791462168304,568.3588841168165,0.004731588502813571
1759460400000,TREND,48.459013101548805,550.6546781084725,0.004581782674896907
1759464000000,TREND,46.8067904117996,534.3150582435811,0.004452462228414801
1759467600000,TREND,44.51155187313333,520.2568397976111,0.004340103108295607
1759471200000,TREND,42.40824380398005,505.5599226692103,0.004216935161727699
1759474800000,TREND,39.99617665174823,498.4984996214104,0.004167413484080269
1759478400000,TREND,37.48897906836687,522.8914639341668,0.004356989536339809
1759482000000,TREND,35.160602857368524,511.0206450817262,0.0042489417160352086
1759485600000,TREND,33.35491727310411,492.54774186160245,0.00409054757249826
1759489200000,TREND,31.311365367478263,481.965760300059,0.004006029088996344
1759492800000,TREND,29.313247884391075,469.9467774214832,0.0039057265051963114
1759496400000,TREND,28.140011071402036,478.62915046280585,0.003977806343182549
1759500000000,TREND,27.664628588296747,524.469925429748,0.004339080983970937
1759503600000,TREND,29.151526587903156,613.2435021847662,0.005017189134978881
1759507200000,TREND,31.572709188442726,686.2975377429972,0.00560129033154075
1759510800000,TREND,32.428378963378044,747.1834279042115,0.006122140960704287
1759514400000,TREND,32.99291168645043,785.3274687681962,0.006410323653848069
1759518000000,TREND,33.69254842746815,773.4469352847536,0.006308537911610412
1759521600000,TREND,33.68387929252768,767.9935827644146,0.006275113596555968
1759525200000,TREND,33.603865872860936,746.1654697098141,0.006103518149112153
1759528800000,TREND,33.739423123835735,718.4679361591137,0.005868963407067852
1759532400000,TREND,33.59310567782696,687.9845121477482,0.005630725071594875
1759536000000,TREND,33.04952083526826,661.4927612800524,0.00541894037691377
1759539600000,TREND,31.959347503367958,643.7147069029062,0.0052837906732834125
1759543200000,TREND,30.91717174964029,622.2493706955555,0.005108045811936343
1759546800000,TREND,30.405515692938025,614.0315585030156,0.005024503904861863
1759550400000,TREND,30.176279531642567,591.4364471813715,0.004829747970155822
1759554000000,TREND,30.342050395274683,578.6124152398455,0.004724330804162854
1759557600000,TREND,30.44889286896219,553.6400998655708,0.0045237725977416345
1759561200000,TREND,30.20973120070341,528.7515213037451,0.004324631651254079
1759564800000,TREND,30.104954593436293,514.8049840677634,0.004211872686726293
1759568400000,TREND,29.98876450044925,496.7831994914946,0.004066057660836881
1759572000000,TREND,29.653716195624586,477.4915423849591,0.003910979952370866
1759575600000,TREND,28.86360537362038,462.01357507174794,0.0037890338991437033
1759579200000,TREND,28.085015998688625,440.75546256662267,0.0036135049749465888
1759582800000,TREND,28.175128811144162,445.0800723832927,0.0036380049368514495
1759586400000,TREND,28.18732481395153,446.8100672130577,0.0036638521504397076
1759590000000,TREND,27.271155263600058,444.7736338406967,0.0036532855550374197
1759593600000,RANGE,26.08080189698189,439.83980285207633,0.0036147403864420576
1759597200000,RANGE,24.975473770836448,426.68695979121355,0.0035058913410893127
1759600800000,RANGE,23.44827000766488,419.4093198061271,0.0034509401406521184
1759604400000,RANGE,22.415690178208983,417.6157969628325,0.003425070774432293
1759608000000,RANGE,21.78689313009163,403.0146686083443,0.0033077559425271183
1759611600000,RANGE,21.80634485673507,408.1064779934628,0.0033412433386478765
1759615200000,RANGE,21.88865873932474,395.87744385107226,0.0032387911629802196
1759618800000,RANGE,22.07103286115673,383.1076264331379,0.003131379017097904
1759622400000,RANGE,22.017071941118033,375.0499388307711,0.0030714708898608367
1759626000000,RANGE,21.87712552349741,367.63208605714436,0.003005369184714702
1759629600000,RANGE,24.714118028454585,488.6869370530622,0.003940941053276804
1759633200000,TREND,27.348468211629108,513.4164415492727,0.004149044364820339
1759636800000,TREND,30.709703955696277,627.5438385814673,0.005013740593053856
1759640400000,TREND,33.83085143233008,626.5835643970762,0.00500803708248273
1759644000000,TREND,36.65679133584176,612.1561669401416,0.0048977508652097304
1759647600000,TREND,38.740952883908676,607.6378693015607,0.004872813299333444
1759651200000,TREND,40.49343635712702,585.3637357800209,0.004698418425779982
1759654800000,TREND,38.283359082454,679.6448975100186,0.005525631165802038
1759658400000,TREND,35.83320343029528,676.5559762593036,0.005500455091539054
1759662000000,TREND,34.05732435660978,677.673406526496,0.005490777501970875
1759665600000,TREND,32.408293788187535,667.7753060603183,0.005427474587217233
1759669200000,TREND,30.877051117509737,640.3627841988671,0.005201275086595762
1759672800000,TREND,28.934334051114757,635.6511567560905,0.005168534296564213
1759676400000,TREND,26.954966759372937,617.0332169877984,0.005026317235493488
1759680000000,RANGE,25.51485538633297,646.9737014886697,0.0052504680693533845
1759683600000,RANGE,23.95263712622329,642.4684370966226,0.00522322295677904
1759687200000,RANGE,22.549065584836956,621.5492630182928,0.005055210586051268
1759690800000,RANGE,21.85784183802625,614.5314585169864,0.005014683895381557
1759694400000,RANGE,21.135442667040696,612.7792114800587,0.004995591302094002
1759698000000,RANGE,20.464643436839825,591.2664106600539,0.004819484528437666
1759701600000,RANGE,19.213732828249114,589.2902384700506,0.0047837397114613624
1759705200000,RANGE,18.518612550544077,570.6195071507608,0.004623515657112815
1759708800000,RANGE,19.113817169712892,622.1109709257065,0.005045613053687317
1759712400000,RANGE,19.66650717322679,652.5887587167267,0.005263589374211893
1759716000000,RANGE,20.180144588458404,660.6609902369598,0.0053247507143901664
1759719600000,RANGE,20.657093616887757,641.1066337914623,0.005179278526061432
1759723200000,RANGE,20.648888372074463,625.5561599492146,0.005063862566311739
1759726800000,RANGE,19.952596611723155,613.4807199528422,0.004966248846052313
1759730400000,RANGE,20.071726468883615,613.0249542419252,0.004947967374140095
1759734000000,RANGE,19.445190408341706,623.1731717960728,0.005052211992840279
1759737600000,RANGE,18.86340692355279,614.0393738106382,0.004959882245169175
1759741200000,RANGE,18.62897922646949,590.1579899670209,0.0047633259935899635
1759744800000,RANGE,18.59709381388791,566.3181335408048,0.004570439520815734
1759748400000,RANGE,19.29721956755743,585.281124002176,0.00471372536451147
1759752000000,RANGE,20.15824807368623,580.696758002021,0.004664646872147004
1759755600000,RANGE,21.508105096545606,589.2112752875917,0.004714697261635818
1759759200000,RANGE,23.08269781144609,617.2676127670494,0.004959100042556255
1759762800000,RANGE,24.674068664554735,639.5627832836894,0.00511903721349764
1759766400000,TREND,26.26021127216851,644.9154416205688,0.005142132356071732
1759770000000,TREND,28.105630813066917,649.6429100762429,0.005187134186483704
1759773600000,TREND,30.223197400340823,688.018416499369,0.005461725021408667
1759777200000,TREND,32.18950923138088,702.5171010351283,0.005604337061237985
1759780800000,TREND,33.274003073224385,689.1015938183333,0.0055051187965166545
1759784400000,TREND,32.69116651198735,694.1943371170235,0.005550242312324192
1759788000000,TREND,32.19142255252753,681.4018844658079,0.00545077465313449
1759791600000,TREND,31.315202694492367,666.3088927182507,0.005346493513507284
1759795200000,TREND,30.38229688111074,641.9296860955185,0.005141010343977019
1759798800000,TREND,29.85795216212594,642.706137088695,0.005155569133369658
1759802400000,TREND,28.460511865622244,637.498555868074,0.005132189858995876
1759806000000,TREND,27.071187270112908,625.3058018774976,0.005031208829657367
1759809600000,RANGE,26.030826227420288,621.0482446005343,0.004989778133618724
1759813200000,RANGE,25.06477668777714,604.7519414147815,0.00486296839474537
1759816800000,RANGE,23.690680078617184,608.955374170869,0.004916719477537012
1759820400000,RANGE,22.951614717101776,600.1657045872352,0.004854464547419757
1759824000000,RANGE,22.814733538433497,605.8324399738613,0.004892879617812595
1759827600000,RANGE,21.932261093188863,591.0086942614428,0.004764155171018908
1759831200000,RANGE,20.67638837486386,577.5223589570537,0.004648583576743765
1759834800000,RANGE,19.23941346447045,560.4993333172639,0.004505697711273775
1759838400000,RANGE,19.244965983780116,578.9708095088884,0.0046366479390213084
1759842000000,RANGE,18.568337323450216,657.537180258253,0.005309141544273339
1759845600000,RANGE,19.089378116869206,711.3059530969495,0.0057972893485537
1759849200000,RANGE,20.920666922366404,781.9126707328819,0.006419781298557128
1759852800000,RANGE,22.90112006796668,819.1117656805329,0.0067346654395231695
1759856400000,RANGE,24.740112274595504,813.7966395604947,0.0067213759266748765
1759860000000,TREND,26.797393531898095,807.6397367347445,0.006683651404108012
1759863600000,TREND,27.364796452188926,830.6940412536909,0.0068340575050014835
1759867200000,TREND,27.527577756797704,813.3730383069985,0.006673435811849463
1759870800000,TREND,27.51340108401021,793.0178212850697,0.006502891149010194
1759874400000,TREND,27.500237030707535,763.6665483361365,0.00626213858764948
