strategy,symbol,side,entry_ts,exit_ts,entry_price,exit_price,qty,pnl,reason,state
BTC_TREND,BTC/USDT:USDT,short,1740751200000,1740754800000,81372.95842835425,82960.1236402548,0.004915637918611311,-8.046610656418306,sl,TREND
BTC_TREND,BTC/USDT:USDT,long,1741006800000,1741010400000,91548.86023638964,89965.61049968787,0.004333744349334119,-7.095332373698453,sl,TREND
BTC_TREND,BTC/USDT:USDT,long,1741276800000,1741280400000,90472.51601390753,89067.90549379255,0.004353581620068427,-6.347745181504775,sl,TREND
BTC_TREND,BTC/USDT:USDT,long,1741359600000,1741363200000,88608.71165292167,86801.96233409147,0.004416144497631488,-8.20886406795863,sl,TREND
BTC_TREND,BTC/USDT:USDT,short,1741510800000,1741514400000,86336.48217172717,84751.16193824542,0.004493975366049678,6.895868296170359,tp,TREND
BTC_TREND,BTC/USDT:USDT,short,1741611600000,1741615200000,82594.68899443031,79847.01082701504,0.004730586634862436,12.77149569432681,tp,TREND
BTC_TREND,BTC/USDT:USDT,short,1742158800000,1742162400000,83653.13928756544,82201.08066023045,0.004713969459350882,6.6124639921893325,tp,TREND
BTC_TREND,BTC/USDT:USDT,long,1742482800000,1742486400000,85379.40412517142,84462.45980342591,0.0046492685955951,-4.498733636123126,sl,TREND
BTC_TREND,BTC/USDT:USDT,long,1742868000000,1742871600000,87421.11137678275,86650.53053485793,0.00451973815580757,-3.717806258829553,sl,TREND
BTC_TREND,BTC/USDT:USDT,long,1742918400000,1742922000000,86977.62549657258,88269.16848863552,0.004525322441483638,5.60498061669171,tp,TREND
BTC_TREND,BTC/USDT:USDT,long,1742990400000,1742994000000,87476.84769768857,86724.36008307898,0.004524766439196796,-3.640275188875575,sl,TREND
BTC_TREND,BTC/USDT:USDT,short,1743368400000,1743372000000,82881.42850392056,81717.2882899728,0.004757694657623501,5.305352133064316,tp,TREND
BTC_TREND,BTC/USDT:USDT,short,1743418800000,1743422400000,82115.45060520741,82892.78233737164,0.004827533936409101,-3.9926959487606832,sl,TREND
BTC_TREND,BTC/USDT:USDT,short,1743426000000,1743429600000,82178.91126639428,83008.44015790323,0.004803985923236989,-4.2243079445444245,sl,TREND
BTC_TREND,BTC/USDT:USDT,short,1744059600000,1744063200000,77933.05873234669,79633.40737507478,0.005018222748554041,-8.77249914527176,sl,TREND
BTC_TREND,BTC/USDT:USDT,short,1744135200000,1744138800000,79205.39291710212,76492.86375028557,0.004892913820990804,13.047607656006777,tp,TREND
BTC_TREND,BTC/USDT:USDT,short,1744214400000,1744218000000,77117.64748391446,78483.65829323926,0.005092650177541796,-7.196429080436663,sl,TREND
BTC_TREND,BTC/USDT:USDT,long,1744293600000,1744297200000,81292.99305265068,80134.81425749652,0.004795286730429778,-5.784361054740561,sl,TREND
BTC_TREND,BTC/USDT:USDT,long,1744545600000,1744549200000,84726.20504788094,83866.61145039703,0.004573299138850333,-4.161306920289057,sl,TREND
BTC_TREND,BTC/USDT:USDT,long,1744567200000,1744570800000,84401.75105273005,83599.3604161689,0.004570790946173029,-3.896828976705354,sl,TREND
BTC_TREND,BTC/USDT:USDT,long,1744819200000,1744822800000,83988.78729136765,83306.17850293835,0.004574338762729216,-3.3511262495923098,sl,TREND
BTC_TREND,BTC/USDT:USDT,long,1745280000000,1745283600000,86895.57030602162,88471.63243207484,0.0044179671563695086,6.728471849487848,tp,TREND
BTC_TREND,BTC/USDT:USDT,long,1745470800000,1745474400000,93255.6632919472,92317.2194359914,0.004145190099968168,-4.119631635521548,sl,TREND
BTC_TREND,BTC/USDT:USDT,short,1746478800000,1746482400000,94422.2361062621,95070.99325542783,0.004083867000238168,-2.882392287867936,sl,TREND
BTC_TREND,BTC/USDT:USDT,long,1746914400000,1746918000000,102553.6658852392,104540.70578830075,0.0037366361611342754,7.190466806461101,tp,TREND
BTC_TREND,BTC/USDT:USDT,long,1747008000000,1747011600000,103676.16628701695,105042.54274993234,0.003723625983609344,4.853191415763144,tp,TREND
BTC_TREND,BTC/USDT:USDT,long,1747054800000,1747058400000,104128.74207115738,103267.63136722366,0.003725788398242571,-3.439168276035951,sl,TREND
BTC_TREND,BTC/USDT:USDT,long,1747310400000,1747314000000,102680.36486889505,101950.14456172797,0.0037646433705483,-2.9793025999267453,sl,TREND
BTC_TREND,BTC/USDT:USDT,long,1747324800000,1747328400000,102544.04056103565,104129.49440594397,0.003757725045205814,5.722925615585544,tp,TREND
BTC_TREND,BTC/USDT:USDT,long,1747602000000,1747605600000,104175.1004255665,105606.78347951472,0.0037463904733125966,5.126257205587785,tp,TREND
BTC_TREND,BTC/USDT:USDT,long,1748124000000,1748127600000,108398.18098378803,107449.7475354222,0.0036190633520255234,-3.665761200909876,sl,TREND
BTC_TREND,BTC/USDT:USDT,long,1748206800000,1748210400000,107558.60160804338,108930.0643933581,0.003633388589205409,4.745586082889446,tp,TREND
BTC_TREND,BTC/USDT:USDT,long,1748304000000,1748307600000,109297.49534616093,108470.30505493048,0.0035926639011023167,-3.2056351082333943,sl,TREND
BTC_TREND,BTC/USDT:USDT,short,1748509200000,1748512800000,107968.05967876622,108751.06850664402,0.0036114228088653484,-3.063423594116826,sl,TREND
BTC_TREND,BTC/USDT:USDT,long,1749675600000,1749679200000,109019.4307730551,108267.68480023235,0.0035605046553397854,-2.9078875933207557,sl,TREND
BTC_TREND,BTC/USDT:USDT,long,1749751200000,1749754800000,107757.93179023749,107021.98450782355,0.0035911043965714162,-2.873459792978983,sl,TREND
BTC_TREND,BTC/USDT:USDT,long,1750147200000,1750150800000,107276.98014685344,106360.570659382,0.0035812265138683323,-3.510410731498521,sl,TREND
BTC_TREND,BTC/USDT:USDT,short,1750269600000,1750273200000,105043.8491937168,103499.37033646557,0.003643699936946737,5.401345125280484,tp,TREND
BTC_TREND,BTC/USDT:USDT,short,1750593600000,1750597200000,102743.85728428725,101080.80134771776,0.0037600348960357814,6.025107951328756,tp,TREND
BTC_TREND,BTC/USDT:USDT,short,1750654800000,1750658400000,100728.38645424973,101993.15807019654,0.003858888640693331,-5.116760965311809,sl,TREND
BTC_TREND,BTC/USDT:USDT,long,1750946400000,1750950000000,107408.76878995007,106757.65436247383,0.003599536893338079,-2.574277272799832,sl,TREND
BTC_TREND,BTC/USDT:USDT,long,1750982400000,1750986000000,107316.81143949725,106605.60881421833,0.0035927379885827226,-2.7849683017690445,sl,TREND
BTC_TREND,BTC/USDT:USDT,long,1752328800000,1752332400000,117579.03044904859,116938.61410367375,0.003249886016635998,-2.3093024257269943,sl,TREND
BTC_TREND,BTC/USDT:USDT,long,1752584400000,1752588000000,118101.02610602934,117000.4377521835,0.0032392848138970303,-3.792517785702745,sl,TREND
BTC_TREND,BTC/USDT:USDT,short,1753171200000,1753174800000,117534.87732702668,118573.31702995989,0.0032606112685961467,-3.6179210933392634,sl,TREND
BTC_TREND,BTC/USDT:USDT,long,1754931600000,1754935200000,120329.83876679499,119379.80056546889,0.0031645432693688702,-3.2331065222766395,sl,TREND
BTC_TREND,BTC/USDT:USDT,long,1755259200000,1755262800000,119030.8301736609,117974.12965376847,0.0032019910794694115,-3.610196904821973,sl,TREND
BTC_TREND,BTC/USDT:USDT,short,1755572400000,1755576000000,116113.02727111716,114737.82410173869,0.0032410382326597737,4.233964244842948,tp,TREND
BTC_TREND,BTC/USDT:USDT,short,1755694800000,1755698400000,113751.32468387105,112423.65454954875,0.0033229524254167644,4.1876376196638905,tp,TREND
BTC_TREND,BTC/USDT:USDT,short,1755734400000,1755738000000,113640.8691521542,114586.45621560146,0.003340656041384105,-3.3885574984901843,sl,TREND
BTC_TREND,BTC/USDT:USDT,short,1755788400000,1755792000000,114000.3955209336,112343.51876798166,0.0033179644732718935,5.273807120439916,tp,TREND
BTC_TREND,BTC/USDT:USDT,short,1756148400000,1756152000000,112337.12079740634,110377.43324637166,0.0033750897700510563,6.390601158516986,tp,TREND
BTC_TREND,BTC/USDT:USDT,long,1757102400000,1757106000000,111391.65594997842,110422.10226475107,0.0034144244591520208,-3.536684573383497,sl,TREND
BTC_TREND,BTC/USDT:USDT,long,1759500000000,1759503600000,119727.81500980008,121030.25844345325,0.0031978292780468123,3.9327712827479004,tp,TREND
BTC_TREND,BTC/USDT:USDT,long,1759676400000,1759680000000,123284.00732771521,122336.75091916055,0.0031293873440516678,-3.1940356645260883,sl,TREND
BTC_TREND,BTC/USDT:USDT,long,1759816800000,1759820400000,124627.41770190101,123694.5802229529,0.0030851552636372184,-3.1069186494497543,sl,TREND
BTC_TREND,BTC/USDT:USDT,long,1759939200000,1759942800000,122102.38228458133,123991.34684270027,0.003138525223602036,5.695072930402045,tp,TREND
BTC_TREND,BTC/USDT:USDT,short,1760274000000,1760277600000,111361.8992668954,112919.7108974729,0.003461406285805627,-5.626735568437206,sl,TREND
BTC_TREND,BTC/USDT:USDT,short,1760378400000,1760382000000,114431.80165644594,115528.90327579257,0.003348607999221126,-3.90587986429293,sl,TREND
BTC_TREND,BTC/USDT:USDT,short,1760601600000,1760605200000,112490.74045375269,109943.68031680954,0.0033922279996326725,8.416436294834787,tp,TREND
BTC_TREND,BTC/USDT:USDT,short,1760623200000,1760626800000,111187.47278224125,108909.23506663447,0.00346199330566032,7.6610178944983724,tp,TREND
BTC_TREND,BTC/USDT:USDT,short,1760925600000,1760929200000,108204.13679414267,108984.27422100012,0.0035654491272589677,-3.0146870389746594,sl,TREND
BTC_TREND,BTC/USDT:USDT,short,1760986800000,1760990400000,110200.18626636731,111083.8797754246,0.003489645703917058,-3.3163632877608293,sl,TREND
BTC_TREND,BTC/USDT:USDT,short,1761015600000,1761019200000,110409.1696803203,108595.11755629582,0.003470747018578124,6.069972292708853,tp,TREND
BTC_TREND,BTC/USDT:USDT,short,1761260400000,1761264000000,109498.507293153,110645.89546825981,0.003521505806400466,-4.274318218841383,sl,TREND
BTC_TREND,BTC/USDT:USDT,long,1761656400000,1761660000000,114309.33726399145,115760.15746119677,0.0033802346681738125,4.669334829414036,tp,TREND
BTC_TREND,BTC/USDT:USDT,long,1761742800000,1761746400000,113389.83501832365,112501.0819886117,0.003423844890452196,-3.2740642724954068,sl,TREND
BTC_TREND,BTC/USDT:USDT,short,1761822000000,1761825600000,111074.83712475827,108443.34601951587,0.0034831338332423248,8.939202088039693,tp,TREND
BTC_TREND,BTC/USDT:USDT,short,1761879600000,1761883200000,108743.96077027079,110043.00168091341,0.0035903902175248394,-4.901122167781166,sl,TREND
BTC_TREND,BTC/USDT:USDT,short,1761915600000,1761919200000,109406.63861863916,110592.15385546246,0.003550438751629449,-4.444689638669353,sl,TREND
BTC_TREND,BTC/USDT:USDT,short,1762351200000,1762354800000,102187.10811276488,103570.47795782967,0.003783575300217503,-5.469203998192646,sl,TREND
BTC_TREND,BTC/USDT:USDT,short,1762509600000,1762513200000,101964.15011366794,99865.55073906427,0.003770089836661581,7.686006914693269,tp,TREND
BTC_TREND,BTC/USDT:USDT,long,1762819200000,1762822800000,105404.02838310688,107245.97538214974,0.0036759283457791143,6.534328072677649,tp,TREND
BTC_TREND,BTC/USDT:USDT,short,1762956000000,1762959600000,104090.80643854658,102511.89965933577,0.0037471166153339166,5.685873400954424,tp,TREND
BTC_TREND,BTC/USDT:USDT,short,1763046000000,1763049600000,102749.16894946704,100685.94922779927,0.003817875516165683,7.6464722075983405,tp,TREND
BTC_TREND,BTC/USDT:USDT,short,1763326800000,1763330400000,96175.93037839449,93164.47372047204,0.004110287689272726,12.14819355419053,tp,TREND
BTC_TREND,BTC/USDT:USDT,short,1763524800000,1763528400000,92448.47098856048,90226.42954719743,0.004369264618228249,9.472153162234694,tp,TREND
BTC_TREND,BTC/USDT:USDT,short,1763902800000,1763906400000,84893.50946600859,86923.79878696518,0.004802350410323025,-10.000623878033213,sl,TREND
BTC_TREND,BTC/USDT:USDT,short,1763946000000,1763949600000,86680.59744940838,87589.48948598886,0.004656815103654875,-4.477274998075485,sl,TREND
BTC_TREND,BTC/USDT:USDT,short,1764666000000,1764669600000,86290.69658574554,87461.49406311598,0.004656010078310992,-5.695577812991095,sl,TREND
BTC_TREND,BTC/USDT:USDT,long,1764853200000,1764856800000,92970.1291716441,91902.9544614949,0.004296648652351324,-4.8221996034464585,sl,TREND
