strategy,symbol,side,entry_ts,exit_ts,entry_price,exit_price,qty,pnl,reason
BTC_TREND,BTC/USDT:USDT,short,1740751200000,1740754800000,81372.95842835425,82960.1236402548,0.007373456877916966,-12.069915984627459,sl
BTC_TREND,BTC/USDT:USDT,long,1740924000000,1740927600000,85725.00233602877,87039.88538965533,0.006913806173909284,8.729780435941986,tp
BTC_TREND,BTC/USDT:USDT,long,1741006800000,1741010400000,91548.86023638964,89965.61049968787,0.006530423151102213,-10.691798837899805,sl
BTC_TREND,BTC/USDT:USDT,long,1741276800000,1741280400000,90472.51601390753,89067.90549379255,0.0065364157067935745,-9.530429179471525,sl
BTC_TREND,BTC/USDT:USDT,long,1741302000000,1741305600000,89805.46877643316,88228.48839839052,0.006520502161617336,-10.627880393445949,sl
BTC_TREND,BTC/USDT:USDT,long,1741359600000,1741363200000,88608.71165292167,86801.96233409147,0.006535810588283548,-12.148964039088698,sl
BTC_TREND,BTC/USDT:USDT,short,1741510800000,1741514400000,86336.48217172717,84751.16193824542,0.006622587201362893,10.162158312106135,tp
BTC_TREND,BTC/USDT:USDT,short,1741611600000,1741615200000,82594.68899443031,79847.01082701504,0.00699560191287338,18.8865159029235,tp
BTC_TREND,BTC/USDT:USDT,short,1741712400000,1741716000000,80537.55848313626,81984.61101573582,0.007314129569000996,-10.943717357164125,sl
BTC_TREND,BTC/USDT:USDT,long,1742119200000,1742122800000,83935.19156207194,83227.70238189418,0.006938987201990111,-5.255767943807326,sl
BTC_TREND,BTC/USDT:USDT,short,1742158800000,1742162400000,83653.13928756544,82201.08066023045,0.006923850953902104,9.712348693550483,tp
BTC_TREND,BTC/USDT:USDT,long,1742482800000,1742486400000,85379.40412517142,84462.45980342591,0.006851298380900724,-6.62946565541,sl
BTC_TREND,BTC/USDT:USDT,long,1742536800000,1742540400000,84686.5219226121,83815.14876017807,0.00685955551710893,-6.32219338349211,sl
BTC_TREND,BTC/USDT:USDT,long,1742569200000,1742572800000,84242.08025271008,83451.39209219869,0.006849888695650055,-5.759105540868465,sl
BTC_TREND,BTC/USDT:USDT,long,1742767200000,1742770800000,84142.5860799432,85683.0979274649,0.006816098610124426,10.149865995956159,tp
