side,entry_ts,exit_ts,entry_price,exit_price,qty,pnl,pnl_pct,reason,fees
long,1735891200000,1735894800000,96282.95999623417,96580.51455035683,0.0013848071698101957,0.3318084465507605,0.0024885633491307036,tp,0.08024723340797524
long,1736085600000,1736089200000,97554.23474940353,97928.48988983504,0.0027343198565667175,0.8626725732463993,0.0032340784314289317,tp,0.16066068865762137
long,1736258400000,1736262000000,100766.12610143652,99556.93258821928,0.0039739059465309,-5.0425992245389875,-0.012592799999999984,sl,0.23737793185842035
short,1736434800000,1736438400000,94428.00689701566,93886.75241726985,0.00421893992002747,2.045858590852326,0.005135366553106547,tp,0.23766154064097317
short,1736488800000,1736492400000,93676.11923284225,94800.23266363636,0.004261198507286135,-5.032448039270157,-0.012607200000000034,sl,0.2423775659499993
short,1736514000000,1736517600000,94605.08895376799,93992.10500754553,0.004197741213996225,2.3364152547878163,0.005883284814519137,tp,0.23673271978826088
short,1736521200000,1736524800000,94376.01889161613,93971.15035765065,0.0014058693856657694,0.4899255790672758,0.003692525366545674,tp,0.07926669805416958
short,1736528400000,1736532000000,94499.26098826343,95633.25212012259,0.004213956802032107,-5.020386279505229,-0.01260720000000001,sl,0.2417966359632252
short,1736550000000,1736553600000,94742.12097734144,94407.55687545937,0.0041816231488736415,1.1621548980567895,0.0029334319824153706,tp,0.23686609515541548
short,1736596800000,1736600400000,94686.35514703524,94350.32344833753,0.0013962574241554871,0.39014435030653283,0.0029510218678795437,tp,0.07904240375172768
short,1736636400000,1736640000000,94819.0182080592,94427.48441322983,0.002789593462972618,0.9341715386424286,0.0035317524955449657,tp,0.15804857594645683
long,1736737200000,1736740800000,94204.15440677149,94481.14841988032,0.0014051665089647458,0.30956566311139355,0.002338594570953158,tp,0.07965704729288595
short,1736798400000,1736802000000,93104.48208374543,94221.73586875037,0.00426639194138952,-5.0078346576005215,-0.012607199999999959,sl,0.24119211276850105
long,1737014400000,1737018000000,98675.56672741391,99146.6252895272,0.0026699660793757197,1.0988795063974233,0.004170947282993754,tp,0.1588308758445675
long,1737025200000,1737028800000,98747.78023265587,99140.79979061302,0.0013354371691657893,0.4454151404923539,0.0033776463359170964,tp,0.07943778541272511
long,1737032400000,1737036000000,98556.24091715387,99147.4397378941,0.004015691211943263,2.1351846074924885,0.005394994289042028,tp,0.23888730146528137
long,1737061200000,1737064800000,98404.56193353383,99442.95092054027,0.0040302381611008195,3.944487656108735,0.009945913047356357,tp,0.24046726539146235
long,1737169200000,1737172800000,102953.03825052531,103573.29061111195,0.0038671986162349993,2.158315978899045,0.00542099966843018,tp,0.24032309167811855
long,1737176400000,1737180000000,103054.1946694565,103496.60977462906,0.0025810149118481902,0.9816042077848424,0.003690457632778979,tp,0.16027577589243044
long,1737187200000,1737190800000,102866.2104376547,103404.53966571437,0.003882155777091752,1.8490184040647129,0.0046301550551325595,tp,0.24085951862445973
long,1737194400000,1737198000000,102965.36323018945,103356.68076943964,0.0012951311970149741,0.4264912760113976,0.0031981971456977436,tp,0.08031627701065133
long,1737216000000,1737219600000,103195.56425180245,103571.80386231815,0.0012927587004796226,0.40605101961880075,0.003043701834236717,tp,0.08033601034042845
long,1737277200000,1737280800000,103844.53786742133,104550.53531148835,0.0038553974063169653,2.480050397121016,0.006194520540901128,tp,0.24185031760137746
long,1737320400000,1737324000000,104422.5089475949,103169.43884022377,0.0038432511495964943,-5.053766769334681,-0.0125928,sl,0.23790363865554912
long,1737385200000,1737388800000,105297.95849653197,104034.38299457358,0.0037917959242326446,-5.027906727937364,-0.012592800000000046,sl,0.2366862896513292
long,1737392400000,1737396000000,105288.84537055233,104025.3792261057,0.003772719881015959,-5.002179011946325,-0.012592800000000046,sl,0.23547516980193206
long,1737540000000,1737543600000,104854.69045453901,105232.9629739434,0.0012563522009956295,0.3959177135401026,0.0030054234126670014,tp,0.07932579878976322
long,1737554400000,1737558000000,104588.52189777364,105037.2479374709,0.00377996114648122,1.4579449657878447,0.003687820459990495,tp,0.23822202968217276
long,1737590400000,1737594000000,104160.15403514507,102910.23218672333,0.0025339015509421156,-3.323637548439738,-0.012592800000000006,sl,0.15645863816745087
short,1737640800000,1737644400000,103344.10461163263,104584.23386697222,0.003817746093287961,-4.974064249903918,-0.01260719999999999,sl,0.23956563015908858
long,1737658800000,1737662400000,103350.67417376138,103762.02882489322,0.0012660162018115905,0.4419630072483726,0.003377795419601961,tp,0.07881864577509363
short,1737673200000,1737676800000,104269.0648372184,103693.05651806042,0.0037660904546311675,1.9349889743504782,0.0049275639524460745,tp,0.23431045821851848
short,1737702000000,1737705600000,104077.42647400341,105326.35559169145,0.002520140051790672,-3.3067385916746663,-0.012607199999999952,sl,0.1592623003414608
long,1737748800000,1737752400000,104789.03389601335,105170.5235429458,0.0012472555224864602,0.3971103591328629,0.0030383649984083902,tp,0.07870470977503885
