side,entry_ts,exit_ts,entry_price,exit_price,qty,pnl,pnl_pct,reason,fees
short,1735786800000,1735790400000,193.78846130914135,200.57105745496128,0.8600443263791201,-5.936833333333312,-0.035620999999999875,sl,0.10349999999999997
long,1736107200000,1736110800000,213.02749358601298,213.9528858066153,0.7777007375904582,0.6198434222620596,0.0037413972990136854,tp,0.09983479026084707
long,1736276400000,1736280000000,210.45812480624588,203.09209043802727,2.3629009092119633,-17.69314119704018,-0.035579000000000006,sl,0.2879318910898637
short,1736528400000,1736532000000,191.88819556224811,189.287894237988,0.8484315046319136,2.10981887728819,0.012959257761692898,tp,0.09635868775016561
short,1736636400000,1736640000000,189.82432686151535,187.75861972024185,0.8594799352607273,1.6786089802562851,0.010288733808423716,tp,0.09682485979307819
short,1736712000000,1736715600000,189.92356640492434,188.22070327079385,0.8604752589617533,1.3680960412840215,0.008371424053707091,tp,0.09717555503333979
short,1736726400000,1736730000000,190.96673755970096,188.3756576886849,0.8569403268807727,2.1235448130370225,0.012976367026368407,tp,0.0968560186056733
short,1736841600000,1736845200000,182.7576984159252,189.15421786048256,0.8973387669107192,-5.841686118466068,-0.035620999999999854,sl,0.10184124756653216
short,1736881200000,1736884800000,187.33858082372296,185.74042124045678,0.8701703949672607,1.2936956663641292,0.007935980533133418,tp,0.09697548942731618
short,1736928000000,1736931600000,189.47215968606207,187.94896439108538,0.8614810175802876,1.2150551536319474,0.0074439744534446775,tp,0.09714867905807607
short,1736956800000,1736960400000,192.24400131760675,198.97254136372297,2.55016992023736,-17.46336870668146,-0.03562099999999993,sl,0.3044482739633701
long,1737320400000,1737324000000,262.63196649480295,253.43984766748486,1.8332667526309838,-17.13037954026797,-0.03557899999999997,sl,0.2787737079123967
long,1737349200000,1737352800000,248.05728728861936,254.10731225671753,1.9062588622744818,11.242277122844158,0.023774994257202437,tp,0.2906365895748701
long,1737374400000,1737378000000,252.4946099182499,257.2446036896806,1.263242921067234,5.805418552117073,0.018200970748266057,tp,0.19497745475624104
long,1737388800000,1737392400000,250.50261158742433,241.73502018186446,1.9213603531091308,-17.124378569144373,-0.03557900000000007,sl,0.27867605024128195
long,1737414000000,1737417600000,248.40044353093822,239.70642800735538,1.9029585723737825,-16.81804221017051,-0.035578999999999986,sl,0.2736908412178175
long,1737435600000,1737439200000,239.61500211143004,231.22847703752998,0.645834937298836,-5.5059121526389045,-0.035579000000000034,sl,0.08960125738154309
long,1737457200000,1737460800000,237.49839256867827,241.84539950885303,1.9430506481752823,8.164503936564696,0.017692329009150555,tp,0.28195071616433215
long,1737468000000,1737471600000,238.07539615500116,241.4476802970762,0.6517863678051231,2.1035854482364273,0.013556274970117289,tp,0.09442338393348232
long,1737637200000,1737640800000,250.84506479217376,249.49814955948202,1.8598875646698438,-2.7835339954120513,-0.005966288886996374,tp,0.27842310346429044
long,1737644400000,1737648000000,245.92330090503364,249.61658047839686,0.6304414769349669,2.2339754415662947,0.01440900318121765,tp,0.09442118739855392
long,1737658800000,1737662400000,246.1970652109712,249.65137727862958,0.6312317741646507,2.0859188059050187,0.01342226089681244,tp,0.09455272908134274
long,1737666000000,1737669600000,244.74847083052848,249.37231110563553,1.2727130575701824,5.694394256323298,0.018280877805940465,tp,0.19042763792435766
long,1737748800000,1737752400000,256.92080022139857,260.48841402980776,0.609871079244789,2.080465873546052,0.013277713431733203,tp,0.09531861011707336
long,1737813600000,1737817200000,253.11977978339925,251.59051304557005,1.861073673434214,-3.1270151536215036,-0.0066380472007930465,tp,0.2809370881889505
long,1737928800000,1737932400000,250.48931259996056,241.72218665896193,1.2494793135038127,-11.135558625267597,-0.03557900000000002,sl,0.18121612310716811
short,1738022400000,1738026000000,235.93858889277396,233.18064962013563,0.65536908131446,1.715776494556944,0.011096238623585494,tp,0.09169163287311437
short,1738051200000,1738054800000,236.7909132344912,236.10620741682868,0.6541959851999698,0.3552559571741536,0.0022933400855405838,tp,0.09267583978372838
short,1738076400000,1738080000000,240.04016923171247,236.57517970455254,0.6455657442801706,2.145243643845485,0.013843701368704834,tp,0.09163489917851073
short,1738177200000,1738180800000,234.81078001616467,230.33960744480655,1.322865135453991,5.731933367646099,0.018453023351793958,tp,0.18282494160173587
short,1738242000000,1738245600000,234.3336472054842,242.53532485767613,0.6668229497374524,-5.566103757272644,-0.03562099999999994,sl,0.0970368724422761
short,1738602000000,1738605600000,203.66374685006585,210.79197798981815,2.2879032647492323,-16.598066289301943,-0.035620999999999986,sl,0.2893629927755119
