month,return_pct
2025-03,0.8404549833171071
2025-04,4.831383396632516
2025-05,2.0786166238324633
2025-06,-0.02414369101321201
2025-07,0.06625692533694938
2025-08,0.21609096466967959
2025-09,0.6039439486383191
SHOCK,-15.0
2025-10,-0.38968324770174423
2025-11,1.7752486978891868
2025-12,4.671682921144749
2026-01,0.7185483734676534
2026-02,-0.355775385971524
