month,return_pct,equity_end
2024-09,-0.08847133830982568,999.1152866169017
2024-10,0.3832313285041744,1002.944209403092
2024-11,3.620854732427614,1039.2593622728725
2024-12,-0.9653705862550099,1029.2266580745888
2025-01,2.741420984908549,1057.4420936613185
2025-02,4.929728289486079,1109.5711156974744
2025-03,-2.6039410384242956,1080.6785380653255
2025-04,-0.8765624013167161,1071.2057163215457
2025-05,1.490850958583545,1087.1757970117271
2025-06,-0.7854459590292406,1078.6366186465546
2025-07,-1.44782100766786,1063.0198910853915
2025-08,-0.06893607115001643,1062.287086936934
2025-09,0.4940287620317507,1067.5350906817516
2025-10,0.4519549879606899,1072.3598687723186
2025-11,3.3882881517714347,1108.6945111502828
2025-12,0.061807553312820396,1109.3797681013384
2026-01,-2.1443389049949246,1085.590906129799
2026-02,0.6854805930643249,1093.0324211113898
