strategy,symbol,side,entry_ts,exit_ts,entry_price,exit_price,qty,pnl,reason,state
BTC_TREND,BTC/USDT:USDT,short,1756717200000,1756720800000,107989.2323578969,108992.13852779634,0.003704073001225935,-3.9570665692874694,sl,TREND
BTC_TREND,BTC/USDT:USDT,long,1757048400000,1757052000000,110395.1681994028,111748.31663858262,0.0036544246832543644,4.699953572264136,tp,TREND
BTC_TREND,BTC/USDT:USDT,long,1757696400000,1757700000000,114900.59793261092,115951.49060431513,0.003522708131259372,3.4569102044232096,tp,TREND
BTC_TREND,BTC/USDT:USDT,short,1758495600000,1758499200000,115567.1914401987,115018.92228893159,0.0034963713839105425,1.6756632500717124,tp,TREND
BTC_TREND,BTC/USDT:USDT,short,1758650400000,1758654000000,112786.90826232446,111585.317515192,0.0035882157542920534,4.0713315325188395,tp,TREND
BTC_TREND,BTC/USDT:USDT,short,1758682800000,1758686400000,112352.55432111125,111155.68584430724,0.003616294439160249,4.087045803912656,tp,TREND
BTC_TREND,BTC/USDT:USDT,long,1759244400000,1759248000000,113395.69775466785,112834.26071543296,0.003584394778084109,-2.2550775125949833,sl,TREND
BTC_TREND,BTC/USDT:USDT,long,1759258800000,1759262400000,113315.78764859326,114539.51606565401,0.003578675204074977,4.133386707038669,tp,TREND
BTC_TREND,BTC/USDT:USDT,long,1759500000000,1759503600000,119727.81500980008,121030.25844345325,0.0034005574436130562,4.182091505442859,tp,TREND
BTC_TREND,BTC/USDT:USDT,long,1759676400000,1759680000000,123284.00732771521,122336.75091916055,0.003327776595148057,-3.396523331853354,sl,TREND
BTC_TREND,BTC/USDT:USDT,short,1760274000000,1760277600000,111361.8992668954,112919.7108974729,0.003660436041536459,-5.950271066231967,sl,TREND
BTC_TREND,BTC/USDT:USDT,short,1760623200000,1760626800000,111187.47278224125,108909.23506663447,0.003684945102251368,8.154386180480312,tp,TREND
BTC_TREND,BTC/USDT:USDT,short,1760986800000,1760990400000,110200.18626636731,111083.8797754246,0.003714378310384691,-3.529936535272885,sl,TREND
BTC_TREND,BTC/USDT:USDT,short,1761822000000,1761825600000,111074.83712475827,108443.34601951587,0.0036739527031788718,9.428924424946374,tp,TREND
BTC_TREND,BTC/USDT:USDT,short,1761879600000,1761883200000,108743.96077027079,110043.00168091341,0.003787084986299077,-5.169623648990802,sl,TREND
BTC_TREND,BTC/USDT:USDT,short,1762351200000,1762354800000,102187.10811276488,103570.47795782967,0.003976956018989841,-5.748738173241901,sl,TREND
BTC_TREND,BTC/USDT:USDT,short,1762509600000,1762513200000,101964.15011366794,99865.55073906427,0.0039939411242571245,8.142368067573877,tp,TREND
BTC_TREND,BTC/USDT:USDT,long,1762819200000,1762822800000,105404.02838310688,107245.97538214974,0.0038757164272037563,6.889471249105031,tp,TREND
BTC_TREND,BTC/USDT:USDT,short,1762956000000,1762959600000,104090.80643854658,102511.89965933577,0.003950773805853306,5.994902748412861,tp,TREND
BTC_TREND,BTC/USDT:USDT,short,1763902800000,1763906400000,84893.50946600859,86923.79878696518,0.005109427569168592,-10.6400947422476,sl,TREND
BTC_TREND,BTC/USDT:USDT,short,1763946000000,1763949600000,86680.59744940838,87589.48948598886,0.0049545862842471046,-4.763565828253959,sl,TREND
BTC_TREND,BTC/USDT:USDT,short,1765706400000,1765710000000,90550.21315769512,89607.69888060076,0.004599956176342665,4.088209477463158,tp,TREND
BTC_TREND,BTC/USDT:USDT,short,1765803600000,1765807200000,89422.37364477298,88307.53992477151,0.00467588766514842,4.965087558042073,tp,TREND
BTC_TREND,BTC/USDT:USDT,short,1765890000000,1765893600000,86718.02447113203,87562.69687063621,0.004844224268035923,-4.346286540911543,sl,TREND
BTC_TREND,BTC/USDT:USDT,short,1766080800000,1766084400000,87340.05694721242,85322.27307748364,0.004783410530371657,9.407009734766273,tp,TREND
BTC_TREND,BTC/USDT:USDT,long,1767567600000,1767571200000,91104.1952593401,91919.55296702075,0.004614178593646007,3.5077261407615907,tp,TREND
BTC_TREND,BTC/USDT:USDT,long,1767834000000,1767837600000,91644.6609261868,90872.74908658936,0.004569837768590359,-3.776676111161347,sl,TREND
BTC_TREND,BTC/USDT:USDT,short,1767916800000,1767920400000,90623.64565343004,91471.6603771852,0.0046042846239353966,-4.157198089097003,sl,TREND
BTC_TREND,BTC/USDT:USDT,short,1768993200000,1768996800000,89863.06205225283,88325.62930667712,0.0045610225057759555,6.77055224382501,tp,TREND
BTC_TREND,BTC/USDT:USDT,short,1769011200000,1769014800000,89486.32004291436,87827.35549114489,0.004610122304303935,7.405092571875375,tp,TREND
BTC_TREND,BTC/USDT:USDT,short,1769432400000,1769436000000,87625.05098789056,88406.27728458082,0.004714265054510763,-3.9329702043130195,sl,TREND
