side,mode,entry_ts,exit_ts,entry_price,exit_price,qty,pnl,reason
short,mr,1725800400000,1725804000000,130.24125143600713,128.31375,3.6566780748819574,6.766730994552244,tp
short,mr,1725904800000,1725908400000,132.19251749238154,134.55604232445842,4.496181751920945,-10.98983027346203,sl
short,mr,1726142400000,1726146000000,135.5251013928812,133.90025,4.483498358428313,6.924813622031921,tp
long,mr,1726405200000,1726408800000,135.80082546835538,134.8149267893012,5.111506128449131,-5.452891534709271,sl
long,mr,1727035200000,1727038800000,143.74223975751642,142.00055996022022,4.902545735982891,-8.956363407526128,sl
short,mr,1727182800000,1727186400000,147.92484805275421,145.6184,3.9033618895093922,8.661860641471115,tp
short,mr,1727244000000,1727247600000,151.8354508344139,149.15185,4.337240091686806,11.251276698962617,tp
short,mr,1727650800000,1727654400000,160.04252894668247,157.32205000000002,4.078452600056064,10.710366119173623,tp
long,mr,1727697600000,1727701200000,154.40538452236598,157.20245,4.480212796211465,12.108868287885798,tp
short,mr,1728255600000,1728259200000,145.4222972964071,146.91380173228566,3.970129776052547,-6.271426287258216,sl
long,mr,1729209600000,1729213200000,149.08335826146745,151.26794999999998,4.284113432733605,8.970209378163835,tp
short,mr,1729756800000,1729760400000,172.17375562454842,171.29925,3.6783019870422313,2.8386415534637517,tp
long,mr,1729890000000,1729893600000,169.2254753922968,165.76070278548914,4.169374829292308,-14.86060679717311,sl
short,mr,1730044800000,1730048400000,175.0911192543498,177.4219790004505,3.6947281245004686,-9.005208643614827,sl
long,mr,1730296800000,1730300400000,175.68609979972828,173.25235297117828,3.5380951041197055,-8.978617719854341,sl
long,mr,1730336400000,1730340000000,174.37753390327973,175.98485,4.117226467061587,6.182942685017693,tp
long,mr,1730394000000,1730397600000,171.73704467854236,169.09335056428682,3.801138136700623,-10.43469482956314,sl
long,mr,1730624400000,1730628000000,162.3004917484146,164.02755000000002,4.488634266300606,7.310377039035122,tp
long,mr,1730660400000,1730664000000,159.79679707476527,162.13119999999998,4.52174013047652,10.115694295670192,tp
long,mr,1730775600000,1730779200000,156.92521815165148,160.29675,4.283810931185733,14.030996404866121,tp
