trial,final_score,score_test,score_train,train_return_pct,train_dd_pct,test_return_pct,test_dd_pct,train_trend_share,test_trend_share,test_active_btc_trades,pen_share_test,pen_share_train,pen_btc_active,pen_balance_test,pen_balance_train,adx_on,adx_off,vol_on,vol_off,w_trend_btc,w_range_btc
213,1.6957666524713029,2.358816068113014,0.7011925290087364,2.5452483485328026,3.629885150275311,7.3341652546244696,3.109256950454638,0.4346846846846847,0.45498727146493867,38,1.0,1.0,1.0,1.0,1.0,26.047807099350642,26.8162017038331,0.016018003701170395,0.013816984227215124,1.0,0.1
77,1.6496847821263259,3.11189676486436,-0.5436331919807253,-2.2655434500856275,4.1674119305172095,7.363367328247072,2.366199101263574,0.4400900900900901,0.4642443878731775,45,1.0,1.0,1.0,1.0,1.0,27.806945474586776,25.88746649052478,0.010555889553804737,0.01110960353178427,0.9,0.1
332,1.3729660031992237,2.376055434683437,-0.1316681440270957,-0.48316439200359884,3.66956180307493,5.182496411718307,2.1811344702101927,0.4337837837837838,0.4582272622078223,38,1.0,1.0,1.0,1.0,1.0,26.27383324060589,27.918168560108498,0.011503336649919663,0.010044188630337486,0.8,0.1
396,1.3491667416224735,1.4521010773748013,1.1947652379939824,3.563792447526959,2.982839083526222,4.2005853316101405,2.8927637318500032,0.4015765765765766,0.43230733626475354,35,1.0,1.0,1.0,1.0,1.0,27.615137407342814,26.698096899588023,0.018126609723796275,0.014804317414077471,0.8,0.1
485,1.3486369970198073,1.641601617406327,0.9091900664400275,4.240829591755091,4.66440379002406,4.648420160054378,2.831637171141875,0.4900900900900901,0.5292756306410553,62,1.0,1.0,1.0,1.0,1.0,27.19738570878471,22.322903462998386,0.01898389183707617,0.014411475196659997,1.0,0.1
32,1.3385468431004957,2.428147471826479,-0.2958540999884789,-1.1424527680517493,3.861541104538482,6.599800519563592,2.718039409113463,0.4101351351351351,0.44179588058319835,42,1.0,1.0,1.0,1.0,1.0,30.26581180661615,25.291577454142253,0.010439767386044822,0.01268988287164617,0.9,0.1
33,1.3020924197867847,2.299022458783706,-0.1933026387085971,-0.7603795266389768,3.933622074271038,7.237709907039891,3.1481684223602535,0.42184684684684687,0.44457301550566997,37,1.0,1.0,1.0,1.0,1.0,25.793688537239532,27.91047945947738,0.015258424576245704,0.013349939201209693,0.9,0.3
282,1.2440859293698088,1.716538662567723,0.535406829572937,1.9677727305766668,3.6752850764833265,4.370002766997283,2.5458225103187107,0.5173423423423423,0.5438555889840315,61,1.0,1.0,1.0,1.0,1.0,23.636398895705824,24.750708235459342,0.01529079081262428,0.011597668992968355,0.8,0.2
403,1.2406626727911019,1.8202988391136403,0.3712084233072945,1.2973919412571089,3.495049842075107,5.7294067819192,3.147508891841641,0.422972972972973,0.44457301550566997,36,1.0,1.0,1.0,1.0,1.0,26.59092200209143,26.964604038426057,0.01871601002940388,0.012824364134136316,1.0,0.2
422,1.180512300983583,1.974137648830471,-0.00992572078674857,-0.03854291083695838,3.883134702762893,4.913337476084201,2.488852527074283,0.5202702702702703,0.5459384401758852,59,1.0,1.0,1.0,1.0,1.0,23.072978235328023,25.95898315796977,0.019282168019912685,0.010316161726368197,0.8,0.3
