timestamp,equity_btc,equity_sol,equity
1725152400000,500.0,500.0,1000.0
1725156000000,500.0,500.0,1000.0
1725159600000,500.0,500.0,1000.0
1725163200000,500.0,500.0,1000.0
1725166800000,500.0,500.0,1000.0
1725170400000,500.0,500.0,1000.0
1725174000000,500.0,500.0,1000.0
1725177600000,500.0,500.0,1000.0
1725181200000,500.0,500.0,1000.0
1725184800000,500.0,500.0,1000.0
1725188400000,500.0,500.0,1000.0
1725192000000,500.0,500.0,1000.0
1725195600000,500.0,500.0,1000.0
1725199200000,500.0,500.0,1000.0
1725202800000,500.0,500.0,1000.0
1725206400000,500.0,500.0,1000.0
1725210000000,500.0,500.0,1000.0
1725213600000,500.0,500.0,1000.0
1725217200000,500.0,500.0,1000.0
1725220800000,499.57724800296745,500.0,999.5772480029675
1725224400000,499.9057536315426,500.0,999.9057536315427
1725228000000,504.38775405483125,500.0,1004.3877540548312
1725231600000,503.7474623498185,500.0,1003.7474623498185
1725235200000,503.7474623498185,500.0,1003.7474623498185
1725238800000,503.7474623498185,500.0,1003.7474623498185
1725242400000,503.7474623498185,500.0,1003.7474623498185
1725246000000,503.7474623498185,500.0,1003.7474623498185
1725249600000,503.7474623498185,500.0,1003.7474623498185
1725253200000,503.7474623498185,500.0,1003.7474623498185
1725256800000,503.7474623498185,500.0,1003.7474623498185
1725260400000,503.7474623498185,500.0,1003.7474623498185
1725264000000,503.7474623498185,500.0,1003.7474623498185
1725267600000,503.7474623498185,500.0,1003.7474623498185
1725271200000,503.7474623498185,500.0,1003.7474623498185
1725274800000,503.7474623498185,500.0,1003.7474623498185
1725278400000,503.7474623498185,500.0,1003.7474623498185
1725282000000,503.7474623498185,500.0,1003.7474623498185
1725285600000,503.7474623498185,500.0,1003.7474623498185
1725289200000,503.7474623498185,500.0,1003.7474623498185
1725292800000,503.7474623498185,500.0,1003.7474623498185
1725296400000,503.7474623498185,500.0,1003.7474623498185
1725300000000,503.7474623498185,500.0,1003.7474623498185
1725303600000,503.7474623498185,500.0,1003.7474623498185
1725307200000,503.7474623498185,500.0,1003.7474623498185
1725310800000,503.7474623498185,500.0,1003.7474623498185
1725314400000,503.7474623498185,500.0,1003.7474623498185
1725318000000,503.7474623498185,500.0,1003.7474623498185
1725321600000,503.7474623498185,500.0,1003.7474623498185
1725325200000,503.7474623498185,500.0,1003.7474623498185
1725328800000,503.7474623498185,500.0,1003.7474623498185
1725332400000,503.7474623498185,500.0,1003.7474623498185
1725336000000,503.7474623498185,500.0,1003.7474623498185
1725339600000,503.7474623498185,500.0,1003.7474623498185
1725343200000,503.7474623498185,500.0,1003.7474623498185
1725346800000,503.7474623498185,500.0,1003.7474623498185
1725350400000,503.7474623498185,500.0,1003.7474623498185
1725354000000,503.7474623498185,500.0,1003.7474623498185
1725357600000,504.6366088938983,500.0,1004.6366088938983
1725361200000,504.5629634487811,500.0,1004.5629634487811
1725364800000,504.82885775934966,500.0,1004.8288577593496
1725368400000,501.6895065756318,500.0,1001.6895065756319
1725372000000,501.37536648151826,500.0,1001.3753664815183
1725375600000,501.37536648151826,500.0,1001.3753664815183
1725379200000,501.37536648151826,500.0,1001.3753664815183
1725382800000,501.37536648151826,500.0,1001.3753664815183
1725386400000,501.37536648151826,500.0,1001.3753664815183
1725390000000,501.37536648151826,500.0,1001.3753664815183
1725393600000,501.37536648151826,500.0,1001.3753664815183
1725397200000,501.37536648151826,500.0,1001.3753664815183
1725400800000,501.37536648151826,500.0,1001.3753664815183
1725404400000,501.37536648151826,500.0,1001.3753664815183
1725408000000,501.37536648151826,500.0,1001.3753664815183
1725411600000,501.37536648151826,500.0,1001.3753664815183
1725415200000,501.37536648151826,500.0,1001.3753664815183
1725418800000,501.37536648151826,500.0,1001.3753664815183
1725422400000,501.37536648151826,500.0,1001.3753664815183
1725426000000,501.37536648151826,500.0,1001.3753664815183
1725429600000,501.37536648151826,500.0,1001.3753664815183
1725433200000,501.37536648151826,500.0,1001.3753664815183
1725436800000,501.37536648151826,500.0,1001.3753664815183
1725440400000,501.37536648151826,500.0,1001.3753664815183
1725444000000,501.37536648151826,500.0,1001.3753664815183
1725447600000,501.37536648151826,500.0,1001.3753664815183
1725451200000,501.37536648151826,500.0,1001.3753664815183
1725454800000,501.37536648151826,500.0,1001.3753664815183
1725458400000,501.37536648151826,500.0,1001.3753664815183
1725462000000,501.37536648151826,500.0,1001.3753664815183
1725465600000,501.37536648151826,500.0,1001.3753664815183
1725469200000,501.37536648151826,500.0,1001.3753664815183
1725472800000,501.37536648151826,500.0,1001.3753664815183
1725476400000,501.37536648151826,500.0,1001.3753664815183
1725480000000,501.37536648151826,500.0,1001.3753664815183
1725483600000,501.37536648151826,500.0,1001.3753664815183
1725487200000,501.37536648151826,500.0,1001.3753664815183
1725490800000,501.37536648151826,500.0,1001.3753664815183
1725494400000,501.37536648151826,500.0,1001.3753664815183
1725498000000,501.37536648151826,500.0,1001.3753664815183
1725501600000,501.37536648151826,500.0,1001.3753664815183
1725505200000,501.37536648151826,500.0,1001.3753664815183
1725508800000,501.37536648151826,500.0,1001.3753664815183
1725512400000,501.37536648151826,500.0,1001.3753664815183
1725516000000,501.37536648151826,500.0,1001.3753664815183
1725519600000,501.37536648151826,500.0,1001.3753664815183
1725523200000,501.37536648151826,500.0,1001.3753664815183
1725526800000,501.37536648151826,500.0,1001.3753664815183
1725530400000,501.37536648151826,500.0,1001.3753664815183
1725534000000,501.37536648151826,500.0,1001.3753664815183
1725537600000,501.37536648151826,500.0,1001.3753664815183
1725541200000,501.37536648151826,500.0,1001.3753664815183
1725544800000,501.37536648151826,500.0,1001.3753664815183
1725548400000,501.37536648151826,500.0,1001.3753664815183
1725552000000,501.37536648151826,500.0,1001.3753664815183
1725555600000,501.37536648151826,500.0,1001.3753664815183
1725559200000,501.37536648151826,500.0,1001.3753664815183
