trial,final_score,score_test,score_train,train_return_pct,train_dd_pct,test_return_pct,test_dd_pct,train_trend_share,test_trend_share,test_active_btc_trades,pen_share_test,pen_share_train,pen_btc_active,pen_balance_test,pen_balance_train,adx_on,adx_off,vol_on,vol_off,w_trend_btc,w_range_btc
213,1.5104497462234419,1.8708436637693957,0.9698588699045115,3.5204763097291814,3.629885150275311,5.816933664789947,3.109256950455137,0.42868217054263563,0.4643154679255762,30,1.0,1.0,1.0,1.0,1.0,26.047807099350642,26.8162017038331,0.016018003701170395,0.013816984227215124,1.0,0.1
77,1.3480259033027349,2.5159959772835214,-0.4039292076684451,-1.6833393991218415,4.1674119305172095,5.95334742023097,2.3661991012635477,0.43294573643410855,0.47597889475145794,38,1.0,1.0,1.0,1.0,1.0,27.806945474586776,25.88746649052478,0.010555889553804737,0.01110960353178427,0.9,0.1
32,1.2773696036620759,2.3105007257063543,-0.2723270794043418,-1.051602210998781,3.861541104538482,6.280032027255333,2.7180394091135525,0.4046511627906977,0.45320744237711746,36,1.0,1.0,1.0,1.0,1.0,30.26581180661615,25.291577454142253,0.010439767386044822,0.01268988287164617,0.9,0.1
485,1.1982441905970735,1.2846605221096237,1.068619693328248,4.9844737476546275,4.66440379002406,3.6376924867053795,2.8316371711428405,0.4844961240310077,0.5404054429325188,53,1.0,1.0,1.0,1.0,1.0,27.19738570878471,22.322903462998386,0.01898389183707617,0.014411475196659997,1.0,0.1
332,1.1431890248414256,1.9224421042308066,-0.025690594242645717,-0.09427322333110943,3.66956180307493,4.193104740521414,2.181134470210289,0.42616279069767443,0.47070258261594,29,1.0,1.0,1.0,1.0,1.0,26.27383324060589,27.918168560108498,0.011503336649919663,0.010044188630337486,0.8,0.1
362,1.096559922946466,1.5159737354925698,0.46743920412731055,1.5249718065784013,3.2623960359197084,3.744028158426671,2.46971835380127,0.48333333333333334,0.5234657039711191,39,1.0,1.0,1.0,1.0,1.0,24.37212952185227,25.74697885538965,0.018000038518499448,0.011549824753732028,0.8,0.2
33,1.08196484897476,1.8612350242068352,-0.086940413873353,-0.34199073115848133,3.933622074271038,5.859481329799321,3.14816842236049,0.41686046511627906,0.452929741738406,28,1.0,1.0,1.0,1.0,1.0,25.793688537239532,27.91047945947738,0.015258424576245704,0.013349939201209693,0.9,0.3
22,1.0815489010697217,2.0071043621832505,-0.3067842906005717,-1.24361459394432,4.053710154160033,5.332378456055276,2.6567519639362054,0.4060077519379845,0.48014440433212996,39,1.0,1.0,1.0,1.0,1.0,30.73812004071009,25.498048618983816,0.008747827419588156,0.014663022795670458,0.9,0.2
403,1.069574954472835,1.4332043988477416,0.5241307879104754,1.8318632275132085,3.495049842075107,4.511023589200414,3.1475088918420546,0.41724806201550385,0.4537628436545404,28,1.0,1.0,1.0,1.0,1.0,26.59092200209143,26.964604038426057,0.01871601002940388,0.012824364134136316,1.0,0.2
70,0.9958381872023454,1.0338183050501804,0.9388680104305932,3.181600602446766,3.3887623894945444,3.1319715657708747,3.02951838874516,0.42403100775193797,0.4693140794223827,31,1.0,1.0,1.0,1.0,1.0,26.439943850605523,26.294154746944322,0.01964699502987534,0.01416035337894468,0.9,0.2
396,0.9843972584757468,1.0165316511781057,1.337875578201696,3.9906675635552613,2.982839083526222,2.9405858928060136,2.8927637318503874,0.398062015503876,0.4404332129963899,28,1.0,1.0,1.0,1.0,1.0,27.615137407342814,26.698096899588023,0.018126609723796275,0.014804317414077471,0.8,0.1
219,0.8416593175827893,1.0510165402266696,0.5276234836169689,1.928447792739707,3.6549695997604124,3.5532220126633263,3.3807479489304835,0.38972868217054263,0.4340460983060261,27,1.0,1.0,1.0,1.0,1.0,27.47485699784649,27.198480917585286,0.01878487373706035,0.013374787610573497,1.0,0.2
282,0.7866689432975668,1.378610780860484,0.6811705589575869,2.503495989876625,3.6752850764833265,3.5096983588836617,2.545822510319426,0.5083333333333333,0.5587336850874757,52,1.0,1.0,1.0,0.9196782020176226,1.0,23.636398895705824,24.750708235459342,0.01529079081262428,0.011597668992968355,0.8,0.2
