month,return_pct,equity_end
2024-09,1.2532574695097942,1012.5325746950979
2024-10,0.0,1012.5325746950979
2024-11,-0.7836426036046062,1004.5979380644125
2024-12,-1.3075530225645116,991.4622873606305
2025-01,0.0,991.4622873606305
2025-02,-0.5789893478436392,985.7218263289255
2025-03,0.7467847249367887,993.0830463583178
2025-04,0.25851525295970124,995.6503175077108
2025-05,0.0,995.6503175077108
2025-06,0.05951235951209277,996.2428525041493
2025-07,-0.6311282423845821,989.9552824992578
2025-08,0.0,989.9552824992578
2025-09,0.0,989.9552824992578
2025-10,0.4816980883028288,994.7238781701095
2025-11,0.0,994.7238781701095
2025-12,0.015946213071016402,994.8824989591908
2026-01,0.0,994.8824989591908
2026-02,1.4219595701002952,1009.0293258643941
