month,return_pct,equity_end
2024-09,,1000.0
2024-10,0.0,1000.0
2024-11,1.037192170517498,1010.371921705175
2024-12,1.089108590279575,1021.375969098239
2025-01,-1.0941438088385769,1010.2006471673856
2025-02,0.0,1010.2006471673856
2025-03,0.7983614618938262,1018.2656998221721
2025-04,0.0,1018.2656998221721
2025-05,0.0,1018.2656998221721
2025-06,-0.7164747404347804,1010.9700832924348
2025-07,0.9732112803639614,1020.8089581841416
2025-08,0.0,1020.8089581841416
2025-09,-1.4697412825372513,1005.8057075098709
2025-10,0.0,1005.8057075098709
2025-11,0.0,1005.8057075098709
2025-12,2.2147108992850884,1028.0813961397234
2026-01,0.0,1028.0813961397234
2026-02,0.0,1028.0813961397234
