side,mode,entry_ts,exit_ts,entry_price,exit_price,qty,pnl,reason
long,mr,1749693600000,1749697200000,108490.16758005852,107825.14556493924,0.014703087285571086,-10.72909425121753,sl
short,mr,1749970800000,1749974400000,105964.80662525656,105146.97,0.014865820393833506,11.219954799977478,tp
long,mr,1750273200000,1750276800000,103785.4202346801,104637.675,0.015367116180962192,12.13191040927111,tp
long,mr,1750352400000,1750356000000,103960.1528869005,104631.005,0.015545820651027675,9.453001730647799,tp
short,mr,1750424400000,1750428000000,105848.9119900169,104955.03499999999,0.015423677499692453,12.815594851331324,tp
short,mr,1750708800000,1750712400000,103019.25518487052,104133.59917643371,0.0160655386352396,-18.90631386588287,sl
short,mr,1750788000000,1750791600000,105163.75086308188,105243.34,0.01540866148793529,-2.199357468840037,tp
short,mr,1751209200000,1751212800000,108148.9132598011,107554.16,0.014941346981226473,7.922212408603191,tp
long,mr,1751641200000,1751644800000,107853.44241570582,107315.40878581654,0.015109102351632691,-9.102068879768913,sl
short,mr,1751821200000,1751824800000,108647.36716927445,108224.775,0.014842498016602885,5.3085278293172005,tp
long,mr,1751929200000,1751932800000,107940.25708378978,108402.2,0.015022876452421915,5.9626036436351395,tp
short,mr,1752066000000,1752069600000,109236.30054739407,108786.43000000001,0.014937544190544213,5.744959918449226,tp
short,mr,1752411600000,1752415200000,118286.48822879037,118710.37528805905,0.013877118165622905,-6.870745553564472,sl
short,mr,1752818400000,1752822000000,119931.88077860906,119410.835,0.013578685590284637,6.102251495154408,tp
short,mr,1753027200000,1753030800000,118515.76278204145,118021.535,0.0138286675910031,5.85526336643292,tp
long,mr,1753052400000,1753056000000,117453.00560172905,116871.89742668506,0.014038504540497883,-9.142313751484188,sl
short,mr,1753189200000,1753192800000,118854.70518305508,117655.54,0.013729492609738882,15.49471899845604,tp
long,mr,1753437600000,1753441200000,117350.41685123545,116616.0858992503,0.01413815035201115,-11.37132286084547,sl
long,mr,1753912800000,1753916400000,116966.17896175812,117739.9,0.014004494190398004,9.846239137730166,tp
long,mr,1753995600000,1753999200000,116841.78781743957,116148.26748470483,0.014166042272431848,-10.81165511054617,sl
long,mr,1754006400000,1754010000000,115711.96527612027,114982.70961066174,0.014131026600866802,-11.280025444316184,sl
short,mr,1754280000000,1754283600000,114729.98811029302,114178.15,0.014069871301777578,6.800408065654024,tp
short,mr,1754334000000,1754337600000,115111.31521537174,114630.59500000002,0.014124552166068668,5.818494267958667,tp
long,mr,1754431200000,1754434800000,113059.81318945061,113922.715,0.014468303968678858,11.495764608417591,tp
short,mr,1754524800000,1754528400000,115063.15183240933,114649.495,0.01439111663155373,4.963023168065626,tp
short,mr,1754589600000,1754593200000,116195.88725620926,116777.25374572494,0.014322577154918007,-9.330197137399757,sl
short,mr,1755108000000,1755111600000,121168.12488265641,121960.54660040443,0.013591289674714617,-11.764593781087818,sl
short,mr,1755442800000,1755446400000,118222.22230887716,117865.09000000001,0.013745824811007072,3.9369864250915656,tp
long,mr,1756076400000,1756080000000,113035.04621519051,112183.91410985893,0.014434138477551886,-13.256925561775553,sl
short,mr,1756389600000,1756393200000,112786.42823604305,112380.35500000001,0.014249176130024818,4.825412578896606,tp
long,mr,1756706400000,1756710000000,107732.10415341383,108388.13,0.014992938970434544,8.860721509968384,tp
short,mr,1756810800000,1756814400000,110068.35203136828,109519.75,0.014814328113782357,7.153693589713603,tp
short,mr,1756944000000,1756947600000,111885.03337751454,111599.795,0.014683628979478395,3.2051205157524287,tp
long,mr,1756990800000,1756994400000,110409.40214170351,109762.20868300763,0.014926773148273266,-10.643547294558596,sl
long,mr,1757203200000,1757206800000,110174.86157420737,110463.4,0.01477927351679071,3.284847033576552,tp
short,mr,1757422800000,1757426400000,112955.84625199124,112255.905,0.014462562170591572,9.148839069637955,tp
long,mr,1757876400000,1757880000000,115442.24174120254,115659.125,0.014288623707020446,2.1073974440643095,tp
short,mr,1757916000000,1757919600000,116365.29279620785,115576.59000000001,0.014202776480422678,10.216864439540677,tp
short,mr,1758052800000,1758056400000,116276.57793756222,116874.86000572321,0.014366656239779915,-9.602773369758271,sl
long,mr,1758128400000,1758132000000,115721.41080700922,115196.11536572465,0.014281015400277524,-8.488822785234587,sl
short,mr,1758218400000,1758222000000,117382.88506106628,117176.34,0.013943637738004794,1.8996708462271328,tp
long,mr,1758301200000,1758304800000,115859.75803802867,115373.09169249778,0.014151372601046496,-7.866609353202379,sl
long,mr,1758430800000,1758434400000,115437.28119390405,115707.56499999999,0.014075387474175088,2.8271720121540835,tp
long,mr,1758474000000,1758477600000,115319.33210457992,115564.80499999998,0.014128840367437714,2.4885693447592425,tp
short,mr,1759071600000,1759075200000,109701.94692518926,109982.11339390394,0.01488780597743656,-5.153499446725887,sl
short,mr,1759086000000,1759089600000,110119.59987863094,110424.36968794806,0.014741762994834047,-5.469554229009952,sl
short,mr,1759766400000,1759770000000,124937.61319155399,125674.13670722216,0.012909862731860268,-10.481878998364426,sl
short,mr,1759968000000,1759971600000,123611.35613449376,122680.28,0.012891043752819199,11.053657072712014,tp
long,mr,1760043600000,1760047200000,120190.68853579758,121603.09000000001,0.013418696157493934,17.973533150618476,tp
long,mr,1760421600000,1760425200000,112584.79680529401,111619.94302915949,0.014607425939562442,-15.072318108098157,sl
long,mr,1760536800000,1760540400000,111443.1850383039,110384.34324667479,0.014508306285704828,-16.322894937641017,sl
short,mr,1760878800000,1760882400000,107582.87634626467,108318.0079671996,0.014750382573194866,-11.802111884692648,sl
short,mr,1760914800000,1760918400000,109001.83952156236,107998.93000000001,0.014358230191515994,13.469601673428981,tp
short,mr,1760932800000,1760936400000,110080.51373606481,110978.54513407966,0.014432666652606703,-13.922017619629557,sl
long,mr,1761177600000,1761181200000,107154.20815305837,107930.525,0.014587609791514071,10.379938207787054,tp
short,mr,1761235200000,1761238800000,109650.1700066629,110645.56389998301,0.014420816129824912,-15.311751911869377,sl
short,mr,1761674400000,1761678000000,115309.99607159177,114423.79500000001,0.013469036437101201,11.011567565391662,tp
long,mr,1761735600000,1761739200000,112933.31575560872,113254.75,0.013923050328538382,3.5292342114578164,tp
short,mr,1762084800000,1762088400000,110799.48871304534,110352.47,0.014243412343317233,5.423994415095674,tp
long,mr,1762480800000,1762484400000,101471.8848158775,102007.26000000001,0.01564332681300075,7.417609229511506,tp
short,mr,1762707600000,1762711200000,103597.33460724622,104330.70429436609,0.01544574588098327,-12.294321151738705,sl
long,mr,1762887600000,1762891200000,103660.28835438019,102730.44496928,0.015217324797586185,-15.087698330575456,sl
long,mr,1763308800000,1763312400000,94710.42814823904,93967.98238346424,0.016362575633803448,-13.070859911467773,sl
long,mr,1763427600000,1763431200000,92192.02090944767,90972.7935521345,0.016548298720856922,-21.079405495362202,sl
long,mr,1763571600000,1763575200000,89977.99455013513,88847.76203542302,0.01652769608431481,-19.56120879298851,sl
short,mr,1764050400000,1764054000000,88265.17560265503,87685.7,0.0111535281232026,5.876394478351043,tp
short,mr,1764201600000,1764205200000,89909.49992251958,90846.56910517701,0.015226105592452426,-15.097857994919634,sl
short,mr,1764342000000,1764345600000,92140.82417453265,91458.76,0.013628697767083352,8.547768213545453,tp
short,mr,1764504000000,1764507600000,91287.00570863788,91714.54400236279,0.015871606604712443,-7.659113903853404,sl
long,mr,1764936000000,1764939600000,91404.09906994281,90634.51708135412,0.0156947386231069,-12.931879193444324,sl
long,mr,1765119600000,1765123200000,88608.08770739016,89299.925,0.015921454294940445,10.161985029165413,tp
short,mr,1765141200000,1765144800000,91258.56174777613,89754.775,0.01565391002472053,22.697134542771256,tp
long,mr,1765472400000,1765476000000,90118.58807604056,90369.735,0.015900968977766005,3.1312996350821223,tp
short,mr,1765544400000,1765548000000,92304.94161622247,92158.15,0.015968964617366983,1.4611079836515684,tp
long,mr,1765609200000,1765612800000,90445.64879737896,90533.025,0.016320450077042588,0.5394951238964141,tp
short,mr,1765983600000,1765987200000,88836.48922302065,87260.91,0.016621023625427323,25.31752010154675,tp
short,mr,1766307600000,1766311200000,88473.35631081366,88810.74049581317,0.015051793585521233,-5.880293672104065,sl
short,mr,1766401200000,1766404800000,89729.79973495561,90296.19434556064,0.016834200379591917,-10.446838906322624,sl
short,mr,1766689200000,1766692800000,88130.7650908877,87765.885,0.01692009965640641,5.282802988078922,tp
short,mr,1766728800000,1766732400000,88766.40694754518,89384.6157302491,0.016900014316452664,-11.354098049560141,sl
short,mr,1766970000000,1766973600000,88134.74747972035,88459.47342378602,0.016783120832193462,-6.340690375336534,sl
short,mr,1767106800000,1767110400000,88482.85251520708,89019.09181883943,0.016582087135327214,-9.7776402605674,sl
short,mr,1767186000000,1767189600000,88970.42149079939,88483.11,0.016287462627531373,7.072368485985978,tp
short,mr,1767319200000,1767322800000,88558.67552408754,88875.33114228182,0.016501048516641588,-6.105071409557891,sl
short,mr,1768143600000,1768147200000,91007.796105325,91231.54725519939,0.01593045720189628,-4.436474272355998,sl
short,mr,1768179600000,1768183200000,91173.18246342882,91544.35582738138,0.015808247357103566,-6.7358938423699115,sl
short,mr,1768201200000,1768204800000,92054.53847285325,91190.01999999999,0.015519547126530883,12.567798493487135,tp
short,mr,1768323600000,1768327200000,93026.63608388163,93740.57079825235,0.015595022396718101,-12.010959641053736,sl
short,mr,1769594400000,1769598000000,89183.58924760649,89954.310765448,0.016018759583771334,-13.210576586947756,sl
long,mr,1769691600000,1769695200000,88205.8409775352,87426.58990622273,0.01592090865847972,-13.241531579720053,sl
short,mr,1770544800000,1770548400000,70147.78333233092,71058.01026721821,0.009449419636833458,-9.003990447042746,sl
short,mr,1770588000000,1770591600000,70997.02062440653,71897.5431049437,0.012445566725701249,-11.744396021595277,sl
long,mr,1770649200000,1770652800000,68912.29811286971,70094.525,0.01270849252143172,14.489844105677186,tp
long,mr,1770786000000,1770789600000,67762.47425887175,66894.21687918635,0.014278019912804595,-12.970066332979142,sl
short,mr,1771110000000,1771113600000,67691.98607081184,69610.4,0.014034779810858959,-27.510697064168063,tp
long,mr,1771268400000,1771272000000,67727.08920330222,68446.59,0.019110281718166356,12.965042750810861,tp
long,mr,1771347600000,1771351200000,67244.19581255504,68112.265,0.016431487317645495,13.592156353226441,tp
long,mr,1771470000000,1771473600000,66564.1677820814,66997.86,0.01786247229467225,7.02876677615469,tp
short,mr,1771707600000,1771711200000,68391.64418186827,68138.10500000001,0.0197896505495437,4.208394237555096,tp
long,mr,1771776000000,1771779600000,67506.0702136987,67166.88492402036,0.020154255807849207,-7.648246242781715,sl
short,mr,1772031600000,1772035200000,66901.37885038099,67642.83209755846,0.020123321747741202,-15.737221338396335,sl
long,mr,1772190000000,1772193600000,66608.8699634701,65906.7251996316,0.016533119884052535,-12.262429829836162,sl
