timestamp,equity,w_btc,w_sol,state,adx,atrp,equity_btc,equity_sol
1754010000000,1000.0,0.05,0.95,RANGE,0.0,0.013657246465720535,1000.0,1000.0
1754013600000,1000.0,0.05,0.95,RANGE,7.142857142857142,0.013101286281568916,1000.0,1000.0
1754017200000,1000.0,0.05,0.95,RANGE,13.775510204081632,0.012476268953633622,1000.0,1000.0
1754020800000,1000.0,0.05,0.95,RANGE,13.210894482617565,0.01184989297870806,1000.0,1000.0
1754024400000,1000.0,0.05,0.95,RANGE,14.344135787501864,0.011351954943380338,1000.0,1000.0
1754028000000,1000.0,0.05,0.95,RANGE,13.683554122989603,0.010941631363799833,1000.0,1000.0
1754031600000,1000.0,0.05,0.95,RANGE,15.030482178791758,0.010587878443956821,1000.0,1000.0
1754035200000,1000.0,0.05,0.95,RANGE,17.585261303551906,0.010466174220139839,1000.0,1000.0
1754038800000,1000.0,0.05,0.95,RANGE,18.59287784773761,0.010175765284290844,1000.0,1000.0
1754042400000,1000.0,0.05,0.95,RANGE,19.528521781624338,0.009781545218733076,1000.0,1000.0
1754046000000,1000.0,0.05,0.95,RANGE,19.72726211621468,0.00949973219298868,1000.0,1000.0
1754049600000,1000.0,0.05,0.95,RANGE,18.871885824182286,0.00924760676367191,1000.0,1000.0
1754053200000,1000.1519704843454,0.05,0.95,RANGE,19.35792119886278,0.009817584656015852,1003.0394096869087,1000.0
1754056800000,999.9358963756932,0.05,0.95,RANGE,20.1978425960086,0.010165114646872414,998.7054513928289,1000.0
1754060400000,999.9805303459597,0.05,0.95,RANGE,20.977769607644003,0.010052527783700955,999.5970323348457,1000.0
1754064000000,1000.0405128623115,0.05,0.95,RANGE,21.504521347218848,0.009909005640858247,1000.7962225894122,1000.0
1754067600000,1000.139386964717,0.05,0.95,RANGE,22.77578304437071,0.00970884067591748,1002.775198979403,1000.0
1754071200000,1000.2404303740167,0.05,0.95,RANGE,24.796377533037692,0.009587482474441692,1004.8013930516812,1000.0
1754074800000,1001.6975343256555,0.8,0.19999999999999996,TREND,27.09921158927923,0.00939606484444484,1006.6310782403218,1000.0
1754078400000,999.986128672553,0.8,0.19999999999999996,TREND,29.296324248914125,0.009190478019434794,1004.4812849408792,1000.0
1754082000000,1000.1600522724117,0.8,0.19999999999999996,TREND,30.950000388516884,0.008796749750764915,1004.6996667214589,1000.0
1754085600000,1002.2257545421884,0.8,0.19999999999999996,TREND,33.29017297675839,0.009037799929643582,1007.2935145477082,1000.0
1754089200000,1001.7758507375647,0.8,0.19999999999999996,TREND,35.46319038012551,0.00879651389509121,1006.7282911156196,1000.0
1754092800000,1000.3665650509437,0.8,0.19999999999999996,TREND,36.62367958348539,0.00853600249743576,1004.9579752186787,1000.0
1754096400000,1000.7705053913606,0.8,0.19999999999999996,TREND,37.50248568931977,0.008243535702565438,1005.465218114429,1000.0
1754100000000,1000.6621353455547,0.8,0.19999999999999996,TREND,38.31851993045169,0.0078001411641779725,1005.3291200890121,1000.0
1754103600000,1000.0895831988817,0.8,0.19999999999999996,TREND,38.57076612739056,0.007366259493599334,1004.6100920006488,1000.0
