side,entry_ts,exit_ts,entry_price,exit_price,qty,pnl,pnl_pct,reason,fees
short,1727182800000,1727186400000,147.77534814548022,145.6184,2.7068114203068054,5.601954944319346,0.014004887360798367,tp,0.2364969288760827
long,1727697600000,1727701200000,154.5500566879676,157.20245,2.6024499155621563,6.657253849299117,0.01655173667905581,tp,0.24546690163719845
short,1729756800000,1729760400000,171.9322672614747,171.29925,2.354645310407086,1.2485217407248677,0.0030839918528399652,tp,0.2420093854132506
short,1733605200000,1733608800000,241.29592735158764,238.98925,1.679707290542329,3.6336835730388803,0.00896527274758168,tp,0.24085919135174594
long,1734415200000,1734418800000,212.2746747913754,216.2667,1.9160438128444446,7.40026931822864,0.018194658370907647,tp,0.24862588347557132
long,1738396800000,1738400400000,232.4607487984367,227.02793328269283,1.7622551286449577,-9.814055689465388,-0.023956871448187197,sl,0.24004868386385442
long,1738807200000,1738810800000,198.44183004756587,200.978,2.044411463016238,4.9384458867052485,0.012172751842971456,tp,0.2465290362084465
long,1740319200000,1740322800000,169.19425970946713,166.74469936393476,2.4092996736748598,-6.142767710996755,-0.015069111502534477,sl,0.24104276985872433
short,1747159200000,1747162800000,178.03927438726825,182.3799586813945,2.275621251780816,-10.126770052909475,-0.02499511573865029,sl,0.24901662592457302
short,1747843200000,1747846800000,171.55560831539125,169.46945,2.3378241047782864,4.6393573369652366,0.011567541655315386,tp,0.2377138591401111
short,1756911600000,1756915200000,209.37255133393876,209.60320000000002,1.9242756103922403,-0.6858321980432801,-0.0017022794238811146,tp,0.24200059537210009
long,1759064400000,1759068000000,199.1604259517201,201.6289,2.021405246423555,4.7452421620789895,0.011786963685491217,tp,0.24454422977436618
short,1760911200000,1760914800000,189.8759599997048,188.59705,2.13007386532674,2.483137378106609,0.006139543782723315,tp,0.24103538836963226
short,1766048400000,1766052000000,130.80150782155917,123.80725,3.099434599545298,21.44800520568609,0.052904386094688415,tp,0.23023948459473273
long,1766584800000,1766588400000,121.88334202358737,122.53139999999999,3.396341791805133,1.9513312800257987,0.004713844622847878,tp,0.24969510877703485
short,1766934000000,1766937600000,123.9561687088416,124.19485,3.3455769767024064,-1.0478286909401526,-0.002526685072802353,tp,0.24930205847100528
long,1771434000000,1771437600000,83.21936735171991,81.55029725397728,4.977838806837193,-8.5519284445028,-0.020644236200859718,sl,0.24356654062797398
short,1771678800000,1771682400000,85.25385618157911,86.48164726570751,4.818534939034104,-6.16618314006827,-0.015010230971397687,sl,0.2500289033610209
