side,mode,entry_ts,exit_ts,entry_price,exit_price,qty,pnl,reason
short,mr,1725883200000,1725886800000,54999.01761309984,55516.40398522824,0.020000357237980895,-11.014121019994494,sl
short,mr,1726419600000,1726423200000,60261.66524382909,60058.02999999999,0.016494032556465865,2.764406880102712,tp
short,mr,1727046000000,1727049600000,63427.85153406371,62929.75,0.016120125735144052,7.420798068486428,tp
short,mr,1727074800000,1727078400000,64069.881193086236,63308.335,0.016257133698336024,11.763031038673342,tp
short,mr,1727211600000,1727215200000,64103.32938043852,64666.59901586784,0.01733315217489133,-10.43576390721683,sl
short,mr,1727240400000,1727244000000,64338.62652186653,63890.475,0.017087541923029154,7.0027692157368,tp
short,mr,1727355600000,1727359200000,64336.15386986613,64800.785128128926,0.0172041704694302,-8.662501624917311,sl
short,mr,1728237600000,1728241200000,62561.49221570982,62853.5021029059,0.017535993162050834,-5.782002534974197,sl
short,mr,1728885600000,1728889200000,63873.54692261088,64413.103436566314,0.017072425007134764,-9.871350848353714,sl
short,mr,1729458000000,1729461600000,68715.94587645949,68974.73503006401,0.01570782349396151,-4.715080125008512,sl
long,mr,1729681200000,1729684800000,66594.52846464912,66102.21552049156,0.016126758797186065,-8.579020794556623,sl
short,mr,1729800000000,1729803600000,67850.79715826057,68362.56990844427,0.015685603553747582,-8.670849370692256,sl
short,mr,1729825200000,1729828800000,68298.58872362594,67744.36,0.01543968402091701,7.92954546054116,tp
long,mr,1729893600000,1729897200000,67237.89486548565,66567.87964435211,0.015809524364232115,-11.224065871984617,sl
short,mr,1730818800000,1730822400000,69596.49643780316,70247.4876865611,0.015092983965722596,-10.461547002500689,sl
short,mr,1730829600000,1730833200000,69969.57068089585,68881.5,0.014844738946640713,15.538608481940676,tp
short,mr,1731754800000,1731758400000,91326.72362783425,90999.975,0.006831065437215341,1.8590651878500415,tp
long,mr,1731888000000,1731891600000,89548.48964613673,90403.9,0.00872480989324474,6.990038613505432,tp
short,mr,1731924000000,1731927600000,91566.20863555651,90639.91500000001,0.007049186624422136,6.146254100178201,tp
short,mr,1732046400000,1732050000000,93180.7749059843,92051.10500000001,0.007107776055689546,7.636873524576967,tp
short,mr,1732154400000,1732158000000,94060.70364466165,95021.54570473148,0.007338263560156198,-7.4692881642406945,sl
short,mr,1732183200000,1732186800000,96946.67167208363,98131.91927881016,0.009475756579027106,-11.78904231504637,sl
long,mr,1732449600000,1732453200000,97428.63172148283,96826.40192173563,0.009270157871897316,-6.121322938007061,sl
long,mr,1732550400000,1732554000000,96301.51819683563,95352.82936831457,0.010917505019494338,-10.9819240432678,sl
short,mr,1732885200000,1732888800000,97174.76629632732,97960.04967334181,0.00947440962042404,-7.996964564170591,sl
short,mr,1732921200000,1732924800000,97971.83185657639,97040.255,0.010513855474825256,9.182304103950031,tp
long,mr,1733036400000,1733040000000,96027.16242462484,96589.95499999999,0.009734004208322024,4.914101080043098,tp
long,mr,1733234400000,1733238000000,94504.05712401193,95517.88,0.011059159832348701,10.578220726183273,tp
short,mr,1733349600000,1733353200000,97747.83588534067,98841.407709453,0.01059114036065878,-12.21027861713284,sl
short,mr,1733360400000,1733364000000,98530.20692220976,99701.42322781282,0.010584393905193565,-13.02978220849925,sl
short,mr,1733702400000,1733706000000,100753.42834942463,99871.485,0.007168116189682497,5.892338156283841,tp
long,mr,1733778000000,1733781600000,96849.54865245052,95590.01812787968,0.00889090712624794,-11.708298100656524,sl
short,mr,1734274800000,1734278400000,102803.78093851657,103476.7257195252,0.009559880040965222,-7.026806431582405,sl
long,mr,1734894000000,1734897600000,95620.40131285737,94649.32067153491,0.0072371041707501955,-7.438803955483959,sl
long,mr,1734980400000,1734984000000,93844.22436900371,92543.53918593704,0.00868766659940024,-11.782311669888676,sl
long,mr,1735315200000,1735318800000,94957.10252483025,93800.92761216295,0.00839757067135546,-10.181680488768938,sl
long,mr,1735372800000,1735376400000,94413.41434753058,94595.64,0.010125095048853157,1.2703781438679431,tp
short,mr,1736035200000,1736038800000,98396.72724607465,98009.725,0.009979658560466696,3.275288123295482,tp
short,mr,1736121600000,1736125200000,98587.72371753611,98020.35,0.009994677721526991,5.082908369397261,tp
long,mr,1736773200000,1736776800000,91350.6160943787,90406.46823540861,0.010845323106335675,-10.827881006035032,sl
short,mr,1736931600000,1736935200000,96733.28600147452,96741.38,0.009881915244046266,-0.6535782780654807,tp
short,mr,1737097200000,1737100800000,101012.26545873693,102135.48869379194,0.009678716517207475,-11.464483542486278,sl
short,mr,1737270000000,1737273600000,105377.41801662928,104371.20999999999,0.009156070448499313,8.639533395169453,tp
short,mr,1737316800000,1737320400000,105788.1748481608,105076.55500000001,0.007493235828734413,4.859917298665357,tp
short,mr,1737522000000,1737525600000,106572.57376928147,105345.18000000001,0.005981203205751743,6.963236990550119,tp
long,mr,1738112400000,1738116000000,101298.94567002695,102189.18,0.009741711716161948,8.075107683185374,tp
short,mr,1738180800000,1738184400000,103134.74587954873,104237.37423482015,0.00815793978745044,-9.505393063805482,sl
short,mr,1738242000000,1738245600000,104549.93844646547,105679.67551467972,0.009419896599711127,-11.239301337062615,sl
long,mr,1738418400000,1738422000000,102173.83893826125,102122.58499999999,0.00951583811854683,-1.0707933716966618,tp
long,mr,1738713600000,1738717200000,97384.57896698272,98664.05500000001,0.0068728510159831715,8.386786143060316,tp
long,mr,1738886400000,1738890000000,96028.74520396887,97481.56,0.008398055688177399,11.709626220007296,tp
short,mr,1738944000000,1738947600000,98759.61885479969,97430.48,0.008086085820438793,10.274832113506104,tp
long,mr,1739127600000,1739131200000,96075.51959737716,96616.325,0.007158732070801952,3.456490749214734,tp
long,mr,1739138400000,1739142000000,95555.73006846831,96466.775,0.00893527564779899,7.623263255478195,tp
short,mr,1739271600000,1739275200000,98179.91885393701,97755.425,0.009963855104561273,3.6451827191742314,tp
short,mr,1739559600000,1739563200000,97949.46260512687,97057.38,0.010407704032104654,8.678445035246408,tp
long,mr,1739912400000,1739916000000,94335.22697664646,95299.695,0.010905269060386033,9.89422200560048,tp
short,mr,1740056400000,1740060000000,96957.9986677762,97629.75736224934,0.010720191890444524,-7.829347948710962,sl
long,mr,1740315600000,1740319200000,95952.18458313362,95597.54668399006,0.010740426629456526,-4.425017397445307,sl
long,mr,1740348000000,1740351600000,95468.19308625153,95926.375,0.010741516324289234,4.303331672227848,tp
short,mr,1740902400000,1740906000000,85964.61348908058,85607.63500000001,0.009946176815760106,3.039689967124855,tp
long,mr,1741334400000,1741338000000,87129.76684297682,88609.31,0.0059214667283944864,8.446247328941867,tp
short,mr,1741784400000,1741788000000,83810.44136574098,82671.525,0.006340630655964361,6.906934259722586,tp
long,mr,1741910400000,1741914000000,80812.73701973814,81796.995,0.006752959835271222,6.315231515124964,tp
short,mr,1742018400000,1742022000000,84193.35821567211,84163.015,0.009617932742882605,-0.19384552308779562,tp
long,mr,1742169600000,1742173200000,82182.60901995981,83322.33,0.01047074677622731,11.410261566613308,tp
long,mr,1742299200000,1742302800000,82462.10330508152,81715.58233829154,0.010686452745218395,-8.501610860439525,sl
short,mr,1742745600000,1742749200000,84994.22770365691,85339.46256423419,0.01246021678554765,-4.939710127068611,sl
long,mr,1743012000000,1743015600000,86569.8700999192,85847.94620397422,0.012167972876955684,-9.411107673655984,sl
long,mr,1743084000000,1743087600000,86356.87505137105,87139.205,0.012075423858414867,8.815620025790283,tp
short,mr,1743512400000,1743516000000,84133.58498861022,83157.51499999998,0.012507058107806132,11.583730541510453,tp
short,mr,1743559200000,1743562800000,84982.48768434698,84588.515,0.012529337171455828,4.300313783366245,tp
short,mr,1743620400000,1743624000000,86372.32953951515,87286.25538562157,0.012379778829579666,-11.96255056335562,sl
short,mr,1743764400000,1743768000000,84241.92571452145,82835.26000000001,0.011635714429595939,15.789252094038217,tp
long,mr,1743951600000,1743955200000,82494.16126324852,82001.69366502331,0.011221929670094721,-6.078567095566278,sl
short,mr,1744387200000,1744390800000,82272.5319560456,83318.83648585354,0.008433631297270252,-9.245754837287402,sl
short,mr,1744423200000,1744426800000,83705.78415101436,82837.79,0.008137580009967381,6.658912365678812,tp
long,mr,1744758000000,1744761600000,84050.56913041571,83307.32693190474,0.009878325527894777,-7.8357505195348045,sl
long,mr,1744794000000,1744797600000,83271.00717882314,83907.375,0.009885147825773117,5.792927900569831,tp
short,mr,1745046000000,1745049600000,84924.92323095807,85251.54976867669,0.012486085410641053,-4.716961726417401,sl
short,mr,1745071200000,1745074800000,85253.68010471412,85586.3823162609,0.012374338588001828,-4.7524147386390725,sl
short,mr,1745542800000,1745546400000,93806.26846936533,93009.3,0.01118793203974845,8.292080036602858,tp
short,mr,1745636400000,1745640000000,94759.2285278871,94629.01999999999,0.011169239887511373,0.8201697485507691,tp
long,mr,1745805600000,1745809200000,93319.95681618947,93905.315,0.011348675378309464,6.003619446362783,tp
short,mr,1745841600000,1745845200000,94999.88304696244,94231.665,0.011215054700140368,7.981519451842626,tp
long,mr,1746032400000,1746036000000,93746.83461454086,94433.18500000001,0.011456111199240358,7.213804096506494,tp
short,mr,1746104400000,1746108000000,96114.24311304536,96755.88317134946,0.011254035167704471,-7.874376248297845,sl
short,mr,1746208800000,1746212400000,97349.18460268268,96910.89499999999,0.01101984874902542,4.189119086814112,tp
short,mr,1746630000000,1746633600000,96880.96060386611,96587.24500000001,0.011118235247877929,2.6212713526432276,tp
long,mr,1747116000000,1747119600000,101931.58414234333,102619.75499999999,0.010593298893950005,6.6377505429795685,tp
short,mr,1747184400000,1747188000000,104636.74773371218,103700.42,0.010386940845434043,9.07930270509577,tp
short,mr,1747846800000,1747850400000,108735.3006046366,107086.66,0.010085076581298794,15.978680452637583,tp
