strategy,symbol,side,entry_ts,exit_ts,entry_price,exit_price,qty,pnl,reason
trend,BTC/USDT:USDT,short,1764666000000,1764669600000,86290.69658574554,87461.49406311598,0.0,-0.0,sl
trend,BTC/USDT:USDT,long,1764853200000,1764856800000,92970.1291716441,91902.9544614949,0.0,-0.0,sl
trend,BTC/USDT:USDT,short,1765112400000,1765116000000,89720.7441458314,88547.20164797817,0.0,0.0,tp
trend,BTC/USDT:USDT,short,1765706400000,1765710000000,90550.21315769512,89607.69888060076,0.0,0.0,tp
trend,BTC/USDT:USDT,short,1765803600000,1765807200000,89422.37364477298,88307.53992477151,0.0,0.0,tp
trend,BTC/USDT:USDT,short,1765890000000,1765893600000,86718.02447113203,87562.69687063621,0.0,-0.0,sl
bbrsi,SOL/USDT:USDT,short,1766048400000,1766052000000,130.80150782169568,123.80725,3.0653341362992776,21.2120309050742,tp
trend,BTC/USDT:USDT,short,1766080800000,1766084400000,87340.05694721242,85322.27307748364,0.0,0.0,tp
trend,BTC/USDT:USDT,short,1766300400000,1766304000000,87443.78969135579,88561.50267789423,0.0,-0.0,sl
trend,BTC/USDT:USDT,long,1766426400000,1766430000000,89292.1811869405,88498.98126386681,0.0,-0.0,sl
trend,BTC/USDT:USDT,short,1766581200000,1766584800000,87881.71396568525,86404.82452180718,0.0,0.0,tp
bbrsi,SOL/USDT:USDT,long,1766584800000,1766588400000,121.8833420233787,122.5314,3.3589747092970392,1.929862429412312,tp
bbrsi,SOL/USDT:USDT,short,1766934000000,1766937600000,123.95616870927337,124.19485,3.3087684165987317,-1.036300314699829,tp
trend,BTC/USDT:USDT,short,1766959200000,1766962800000,87736.24059687722,87992.27862022168,0.0,-0.0,sl
trend,BTC/USDT:USDT,long,1767481200000,1767484800000,89796.78913533349,90974.28010492101,0.0,0.0,tp
trend,BTC/USDT:USDT,long,1767567600000,1767571200000,91104.1952593401,91919.55296702075,0.0,0.0,tp
trend,BTC/USDT:USDT,long,1767711600000,1767715200000,93486.33461659234,92854.1326486025,0.0,-0.0,sl
trend,BTC/USDT:USDT,long,1767772800000,1767776400000,93022.78300108835,92176.24844828797,0.0,-0.0,sl
trend,BTC/USDT:USDT,long,1767834000000,1767837600000,91644.6609261868,90872.74908658936,0.0,-0.0,sl
trend,BTC/USDT:USDT,short,1767916800000,1767920400000,90623.64565343004,91471.6603771852,0.0,-0.0,sl
trend,BTC/USDT:USDT,short,1767967200000,1767970800000,90923.82608369419,91677.99322763726,0.0,-0.0,sl
trend,BTC/USDT:USDT,long,1768230000000,1768233600000,90983.36881117376,92193.62382841593,0.0,0.0,tp
trend,BTC/USDT:USDT,long,1768500000000,1768503600000,96196.7847058726,95263.88752802377,0.0,-0.0,sl
trend,BTC/USDT:USDT,long,1768572000000,1768575600000,95768.44037490805,95071.99102538051,0.0,-0.0,sl
trend,BTC/USDT:USDT,long,1768773600000,1768777200000,95303.1783118431,94649.07014388342,0.0,-0.0,sl
trend,BTC/USDT:USDT,short,1768993200000,1768996800000,89863.06205225283,88325.62930667712,0.0,0.0,tp
trend,BTC/USDT:USDT,short,1769011200000,1769014800000,89486.32004291436,87827.35549114489,0.0,0.0,tp
trend,BTC/USDT:USDT,short,1769184000000,1769187600000,89422.61004318611,90633.23127189143,0.0,-0.0,sl
trend,BTC/USDT:USDT,short,1769432400000,1769436000000,87625.05098789056,88406.27728458082,0.0,-0.0,sl
trend,BTC/USDT:USDT,short,1769450400000,1769454000000,87785.52754862525,88476.72880511804,0.0,-0.0,sl
trend,BTC/USDT:USDT,short,1769472000000,1769475600000,87817.49835212779,88666.6541724091,0.0,-0.0,sl
trend,BTC/USDT:USDT,short,1769540400000,1769544000000,88206.84937305494,88865.73905746744,0.0,-0.0,sl
trend,BTC/USDT:USDT,short,1769616000000,1769619600000,89276.19076916348,89989.21769254158,0.0,-0.0,sl
trend,BTC/USDT:USDT,short,1769864400000,1769868000000,83831.35531209265,82199.71532311081,0.0,0.0,tp
trend,BTC/USDT:USDT,short,1770134400000,1770138000000,77881.51816181101,75463.60548528754,0.0,0.0,tp
trend,BTC/USDT:USDT,short,1770213600000,1770217200000,76549.08388377515,73864.26424457517,0.0,0.0,tp
trend,BTC/USDT:USDT,short,1770386400000,1770390000000,66364.01632440061,68781.52881150032,0.0,-0.0,sl
trend,BTC/USDT:USDT,short,1770544800000,1770548400000,69475.61497462052,71172.39315636228,0.0,-0.0,sl
trend,BTC/USDT:USDT,short,1770627600000,1770631200000,70648.9955640596,68763.23593615345,0.0,0.0,tp
trend,BTC/USDT:USDT,long,1771135200000,1771138800000,69568.40038020116,70682.21977913816,0.0,0.0,tp
trend,BTC/USDT:USDT,short,1771239600000,1771243200000,68810.50571769336,69433.23918297823,0.0,-0.0,sl
trend,BTC/USDT:USDT,short,1771250400000,1771254000000,68889.51775376944,67614.8067041026,0.0,0.0,tp
bbrsi,SOL/USDT:USDT,long,1771434000000,1771437600000,83.21936735135269,81.55029725361005,4.923071847346878,-8.45783879297647,sl
bbrsi,SOL/USDT:USDT,short,1771678800000,1771682400000,85.25385618241275,86.48164726654115,4.765520665493596,-6.098341830663446,sl
trend,BTC/USDT:USDT,short,1771862400000,1771866000000,66317.03087573693,65043.69685493082,0.0,0.0,tp
trend,BTC/USDT:USDT,short,1771956000000,1771959600000,63774.03360785579,64602.87346179228,0.0,-0.0,sl
trend,BTC/USDT:USDT,short,1771977600000,1771981200000,63995.410308211794,64788.109306894716,0.0,-0.0,sl
trend,BTC/USDT:USDT,long,1772114400000,1772118000000,67921.90365480709,67096.19436913692,0.0,-0.0,sl
