month,equity_end,equity_start,pnl,ret_pct
2025-02,993.5084147992197,1000.0,-6.491585200780264,-0.6491585200780303
2025-03,1003.8860049607849,993.5084147992197,10.377590161565195,1.0445397348408436
2025-04,1049.26000460567,1003.8860049607849,45.37399964488509,4.519835859914956
2025-05,1070.6963106768326,1049.26000460567,21.436306071162562,2.0429927736756337
2025-06,1070.0166718169173,1070.6963106768326,-0.6796388599152579,-0.06347634274425085
2025-07,1070.3399203583203,1070.0166718169173,0.32324854140301795,0.030209673355297006
2025-08,1072.4451881623365,1070.3399203583203,2.1052678040161936,0.19669151490784298
2025-09,1075.9672081259953,1072.4451881623365,3.5220199636587495,0.32841025373928634
2025-10,1069.6991102513032,1075.9672081259953,-6.268097874692103,-0.5825547309763479
2025-11,1088.9722899261692,1069.6991102513032,19.273179674866014,1.8017384038337747
2025-12,1136.227924347199,1088.9722899261692,47.255634421029754,4.3394707889429895
2026-01,1140.604146550728,1136.227924347199,4.376222203529096,0.3851535514798554
2026-02,1135.8031460553616,1140.604146550728,-4.801000495366452,-0.42091732788146485
