month,return_pct,equity_end
2024-09,0.4328307032867018,1004.328307032867
2024-10,0.0,1004.328307032867
2024-11,-0.15030834216849254,1002.818717804637
2024-12,-1.017647705838265,992.6135561291815
2025-01,-0.8410130571163243,984.2655465154284
2025-02,-0.49938285501772706,979.3502931282837
2025-03,-0.5856294936108064,973.6149289659606
2025-04,-0.16116875370443262,972.045765919066
2025-05,0.0,972.045765919066
2025-06,0.9398130589622689,981.1811789662631
2025-07,-0.47888084074827475,976.4824902871657
2025-08,0.12441326148420195,977.697364001154
2025-09,0.18647594641121312,979.5205344137128
2025-10,0.14784294071596982,980.9686863767068
2025-11,0.0,980.9686863767068
2025-12,0.19489431315213857,982.8805385602582
2026-01,0.12446672013126658,984.1038977294126
2026-02,0.19971826797697823,986.0693329890518
