month,return_pct,equity_end
2024-09,0.5607026827062267,1005.6070268270623
2024-10,0.24843087270964848,1008.1052651398384
2024-11,1.8011587740662582,1026.2628415747286
2024-12,0.040868763726020774,1026.6822625106597
2025-01,1.2989060226198612,1040.0179002515806
2025-02,2.03891713317208,1061.2230034078666
2025-03,-1.3612868143343726,1046.7767145917921
2025-04,-0.45247575780639204,1042.040303719902
2025-05,0.4952507392860239,1047.2010160277332
2025-06,-0.40771438503584,1042.9314268451467
2025-07,-0.7486938814569633,1035.1230630645653
2025-08,-0.03539695784035013,1034.7566609903365
2025-09,0.4419550590433641,1039.3298204023715
2025-10,0.3476771936489653,1042.9433331547034
2025-11,1.7419279275729727,1061.1106543436856
2025-12,1.0738724576110137,1072.5056294054584
2026-01,-1.1090320329939396,1060.6111984196887
2026-02,-0.35081690963966183,1056.8903949901005
