month,equity_end,equity_start,pnl,ret_pct
2025-02,993.1001132786395,1000.0,-6.899886721360531,-0.6899886721360549
2025-03,994.6266155500631,993.1001132786395,1.5265022714236238,0.1537108143492283
2025-04,1020.4353963854476,994.6266155500631,25.808780835384482,2.5948210546438366
2025-05,1038.5910096914145,1020.4353963854476,18.15561330596688,1.779202619810838
2025-06,1035.8197041553829,1038.5910096914145,-2.771305536031605,-0.26683319133052885
2025-07,1032.9618901858967,1035.8197041553829,-2.8578139694861875,-0.2758987841244509
2025-08,1036.0487853043383,1032.9618901858967,3.086895118441589,0.2988392067287293
2025-09,1043.2729756577507,1036.0487853043383,7.224190353412496,0.6972828360867656
2025-10,1039.9999930600468,1043.2729756577507,-3.272982597703958,-0.31372255143869987
2025-11,1057.1359780298606,1039.9999930600468,17.135984969813762,1.6476908734771811
2025-12,1089.8379904375518,1057.1359780298606,32.7020124076912,3.0934537360687075
2026-01,1098.5703630805974,1089.8379904375518,8.732372643045665,0.8012541973821063
2026-02,1099.160504910747,1098.5703630805974,0.5901418301496051,0.0537190743517435
