trial,final_score,score_test,score_train,train_return_pct,train_dd_pct,test_return_pct,test_dd_pct,train_trend_share,test_trend_share,test_active_btc_trades,pen_share_test,pen_share_train,pen_btc_active,pen_balance_test,pen_balance_train,adx_on,adx_off,vol_on,vol_off,w_trend_btc,w_range_btc
652,0.9287225382426469,1.395393033928453,0.6500653942947228,2.821804950287654,4.340801671728923,4.735790791543337,3.3938759019103424,0.45803140096618356,0.44782405240992046,23,1.0,1.0,0.92,1.0,1.0,25.346102188132143,27.242151736150035,0.017784831691131667,0.012164062756025105,0.9,0.1
762,0.8997371629837683,0.9510708921347535,0.8227365692572904,3.43210703537169,4.171574673616317,3.2176988166395137,3.3832376148292536,0.5123792270531401,0.4955545156761816,27,1.0,1.0,1.0,1.0,1.0,26.518663455186694,23.222356335482118,0.017110714220577493,0.012208276013896962,1.0,0.1
392,0.8941256129659245,0.9896119341156194,1.9444751456125688,7.219623346071646,3.712890525940482,3.20703367454942,3.2406982616023425,0.502566425120773,0.48947122133832477,26,1.0,1.0,1.0,1.0,1.0,26.566871901639537,23.407823968383646,0.018375883553778418,0.014389090944000952,0.9,0.1
485,0.8463533490476668,0.9434350768834084,1.9142523552408264,9.376733720433927,4.8983790955055495,3.073741985144718,3.258032333606541,0.5084541062801933,0.5105287786616752,31,1.0,1.0,1.0,1.0,1.0,27.19738570878471,22.322903462998386,0.01898389183707617,0.014411475196659997,1.0,0.1
77,0.8348858756479992,1.297389289394105,0.318688949068563,1.195250037559803,3.7505223857092576,3.79159126374109,2.9224776978942106,0.4503321256038647,0.4590547496490407,24,1.0,1.0,0.96,1.0,1.0,27.806945474586776,25.88746649052478,0.010555889553804737,0.01110960353178427,0.9,0.1
32,0.7773356746664304,1.1704703936954848,0.35295238109965027,1.7959661113972514,5.08840911003853,3.9244006594921554,3.352840602060667,0.4216485507246377,0.44174075807206364,24,1.0,1.0,0.96,1.0,1.0,30.26581180661615,25.291577454142253,0.010439767386044822,0.01268988287164617,0.9,0.1
864,0.7734470369097121,0.8645800405799727,1.7759100772825789,9.849505927385005,5.5461737918939535,2.6195285031560767,3.0298276390915286,0.5354770531400966,0.541413196069256,30,1.0,1.0,1.0,1.0,1.0,22.3329538164919,25.60660261629019,0.019209732056341196,0.014226123867371057,1.0,0.1
1043,0.7734234621273363,1.16341449615573,0.9951824724874092,3.7246281109832857,3.742658471138225,4.309016905631857,3.703767590888836,0.4592391304347826,0.442676649508657,21,1.0,1.0,0.84,1.0,1.0,26.53528053269283,25.87187952834495,0.014725533370180378,0.013313037570611221,1.0,0.1
918,0.732522733167743,1.177797564796297,1.5101055070132858,5.722448569704275,3.789436263312646,4.260073574104339,3.616982834262465,0.48007246376811596,0.470285446888161,20,1.0,1.0,0.8,1.0,1.0,24.649567638426575,26.485289277631875,0.01285377980992328,0.01388404598332005,1.0,0.1
213,0.7235502620360698,1.4695821384484407,2.208029641064217,8.141353679662423,3.687157784593184,5.131151549545088,3.4915717980639505,0.4477657004830918,0.4342536265793168,18,1.0,1.0,0.72,1.0,1.0,26.047807099350642,26.8162017038331,0.016018003701170395,0.013816984227215124,1.0,0.1
