month,return_pct,equity_end
2025-09,1.130602028898231,1011.3060202889823
2025-10,0.45709903397159746,1015.9286903382199
2025-11,2.132609871186686,1037.5944858725904
2025-12,1.6309891736329796,1054.517539603385
2026-01,-1.3533639124697072,1040.2460797717295
2026-02,-0.6592202081266207,1033.3885673996292
