trial,final_score,score_test,score_train,train_return_pct,train_dd_pct,test_return_pct,test_dd_pct,adx_on,adx_off,vol_on,vol_off,w_trend_btc,w_range_btc
27,0.3319574647441883,0.3203038167819117,0.04661459184910642,0.06436198834074425,1.380726201552659,0.6116516599012467,1.9095984120529783,29.573235487241185,18.56794468807226,0.028419513356468556,0.012289417838111544,0.8,0.0
274,0.33013081186290594,0.3074221060398041,0.09083482329240733,0.13056099751631578,1.4373452029077605,0.5393791379185497,1.7545229419796915,24.20322843805559,21.596768095965317,0.029016928068657938,0.010506052918002903,0.7,0.1
281,0.3283047841187702,0.30559607829566837,0.09083482329240733,0.13056099751631578,1.4373452029077605,0.5361753303487538,1.754522941979631,27.454155223165127,21.09079059983823,0.027641453144002764,0.015498570895174195,1.0,0.1
53,0.32490660807167693,0.30219790224857507,0.09083482329240733,0.13056099751631578,1.4373452029077605,0.5302131525132481,1.7545229419796482,27.753606019884025,23.335467285084345,0.02832100455975838,0.015598835191438697,0.9,0.1
21,0.32477461280540687,0.30206590698230507,0.09083482329240733,0.13056099751631578,1.4373452029077605,0.529981563790316,1.7545229419795534,24.14958787095698,21.908845664231585,0.029774386771253762,0.013629807671809335,0.8,0.1
24,0.3145810504436689,0.2883601853880744,0.10488346022237793,0.19048654548448063,1.8161733516476646,0.4717427307157074,1.6359496026847022,29.75962938268199,22.221390299346034,0.02933488827170476,0.019643629060074552,0.9,0.2
223,0.3145810504436689,0.2883601853880744,0.10488346022237793,0.19048654548448063,1.8161733516476646,0.4717427307157074,1.6359496026847022,24.870021966946233,19.872023554683395,0.027985148267548464,0.019655966371940364,0.9,0.2
171,0.29879070919976924,0.28713706123749266,0.04661459184910642,0.06436198834074425,1.380726201552659,0.5483164761806769,1.9095984120529856,31.848474928231777,22.321723654905213,0.02760931884032292,0.011099263478894356,0.9,0.0
167,0.295864482384126,0.27315577656102413,0.09083482329240733,0.13056099751631578,1.4373452029077605,0.47925807671060916,1.7545229419797421,33.61848251123664,20.207051526892695,0.028328076155896185,0.01949010788262138,1.0,0.1
52,0.295864482384126,0.27315577656102413,0.09083482329240733,0.13056099751631578,1.4373452029077605,0.47925807671060916,1.7545229419797421,32.40809276430588,25.19185190994072,0.028949526357186447,0.01860702582000903,0.9,0.1
275,0.295864482384126,0.27315577656102413,0.09083482329240733,0.13056099751631578,1.4373452029077605,0.47925807671060916,1.7545229419797421,33.28701428365402,25.701486817914695,0.029280195754091028,0.018134778464394496,0.8,0.1
54,0.295864482384126,0.27315577656102413,0.09083482329240733,0.13056099751631578,1.4373452029077605,0.47925807671060916,1.7545229419797421,33.80766968967292,24.91684556975971,0.028708351765624928,0.018107717199403968,1.0,0.1
174,0.27263738085495487,0.24641651579936039,0.10488346022237793,0.19048654548448063,1.8161733516476646,0.40312500111694405,1.6359496026848312,24.293948552023487,22.105903660873533,0.029237914325719448,0.015038386897858214,1.0,0.2
132,0.26122453912139987,0.23358720527643964,0.11054933537984087,0.24412448098538597,2.2082853790716057,0.40554861899753103,1.7361765106850908,30.250309849727437,25.374945199452494,0.02861215861964013,0.01879326255146476,0.8,0.3
71,0.2501684799658831,0.2225311461209229,0.11054933537984087,0.24412448098538597,2.2082853790716057,0.386353348791002,1.7361765106851987,23.938974595027545,21.197222903012303,0.028698631791226187,0.016876224130805195,1.0,0.3
229,0.24547797243223576,0.22276926660913393,0.09083482329240733,0.13056099751631578,1.4373452029077605,0.39085378903371826,1.754522941979702,28.024085376318826,18.426055097368597,0.029908889694928678,0.012357780738634326,0.8,0.1
142,0.23831331323847435,0.22665966527619774,0.04661459184910642,0.06436198834074425,1.380726201552659,0.6356066090838608,2.8042334233103974,26.30154047610319,22.939675692821787,0.02133737614026229,0.01684399574405917,0.9,0.0
72,0.23831331323847435,0.22665966527619774,0.04661459184910642,0.06436198834074425,1.380726201552659,0.6356066090838608,2.8042334233103974,31.649318274077714,19.750729094498556,0.023552708216950075,0.016959117764082383,0.9,0.0
8,0.23058620565727572,0.2078774998341739,0.09083482329240733,0.13056099751631578,1.4373452029077605,0.3647258425804045,1.7545229419795323,24.51408436925785,20.96144773693506,0.028965555368630602,0.012669778220491134,1.0,0.1
270,0.22322210018756208,0.21156845222528547,0.04661459184910642,0.06436198834074425,1.380726201552659,0.6253623300295441,2.955839225801191,31.824921064034303,21.863558545403357,0.021463757191214412,0.016849908411956768,1.0,0.0
278,0.21304843286373165,0.18682756780813717,0.10488346022237793,0.19048654548448063,1.8161733516476646,0.3056404853262862,1.635949602684782,25.37627606048234,18.389265063437247,0.02795314614975012,0.01597518771010186,0.7,0.2
157,0.2126357165957553,0.18992701077265348,0.09083482329240733,0.13056099751631578,1.4373452029077605,0.33323129770228554,1.7545229419799073,28.03023529311429,23.97247480573636,0.029337708250555827,0.011151697074497594,0.9,0.1
123,0.1876897291329689,0.1600523952880087,0.11054933537984087,0.24412448098538597,2.2082853790716057,0.27787920917794473,1.7361765106852092,25.999700723981103,20.783688450357204,0.02825030700098881,0.016701335095211857,0.8,0.3
277,0.17520223218130457,0.14898136712571008,0.10488346022237793,0.19048654548448063,1.8161733516476646,0.2437260083567594,1.6359496026849052,33.34279364883085,18.18541038573081,0.029535426561816198,0.015054444630237716,0.9,0.2
260,0.17520223218130457,0.14898136712571008,0.10488346022237793,0.19048654548448063,1.8161733516476646,0.2437260083567594,1.6359496026849052,33.808701846208955,21.739246714333397,0.027950897299237876,0.011297712297137705,1.0,0.2
187,0.17520223218130457,0.14898136712571008,0.10488346022237793,0.19048654548448063,1.8161733516476646,0.2437260083567594,1.6359496026849052,32.677279923832465,24.457770969218757,0.028319625201992066,0.019745466021257083,1.0,0.2
124,0.16198870328458803,0.1343513694396278,0.11054933537984087,0.24412448098538597,2.2082853790716057,0.2332576917994711,1.736176510685199,27.27322354616301,23.54938939186746,0.02821991645522968,0.019451935395632107,1.0,0.3
118,0.1564131014845951,0.12877576763963489,0.11054933537984087,0.24412448098538597,2.2082853790716057,0.22357746292136493,1.73617651068501,30.264135894545124,18.994829265397666,0.029311962227145105,0.016997336849757173,0.7,0.3
107,0.13056562484477943,0.11891197688250284,0.04661459184910642,0.06436198834074425,1.380726201552659,0.3325485944837947,2.796594617314172,30.584743785387793,24.981757879988276,0.02199532953206673,0.014693969449305101,0.9,0.0
58,0.1267720307039242,0.10055116564832972,0.10488346022237793,0.19048654548448063,1.8161733516476646,0.16449663949187343,1.6359496026847493,24.317557459932505,18.18931547761161,0.027867983577809105,0.013282619511977066,0.8,0.2
127,0.12171727773218648,0.11006362976990987,0.04661459184910642,0.06436198834074425,1.380726201552659,0.34057734541832474,3.094367741008617,28.590635669023982,19.62846590680219,0.024536649739957846,0.019276727608444476,0.7,0.0
95,0.11287362003280424,0.08665275497720976,0.10488346022237793,0.19048654548448063,1.8161733516476646,0.1417595400765137,1.635949602684847,30.90265817725991,21.484595944031156,0.02758054530238961,0.012683955380492254,1.0,0.2
284,0.11217671300304198,0.0859558479474475,0.10488346022237793,0.19048654548448063,1.8161733516476646,0.14061943529806165,1.635949602684798,29.881511363803824,24.431726841553697,0.028128672517522754,0.01148940664576445,0.9,0.2
32,0.11100806382250461,0.0833707299775444,0.11054933537984087,0.24412448098538597,2.2082853790716057,0.14474630306569036,1.736176510685192,24.2018564294468,19.121458376758195,0.028195896333596197,0.014626280684009674,1.0,0.3
295,0.11017833689619394,0.08395747184059946,0.10488346022237793,0.19048654548448063,1.8161733516476646,0.20118601299967676,2.3962847926346074,31.394096487296725,24.169394152701148,0.023818163202791426,0.01690239911563607,0.7,0.2
45,0.11015805319212618,0.0839371881365317,0.10488346022237793,0.19048654548448063,1.8161733516476646,0.1373170095824383,1.6359496026847997,28.74950817123579,21.50547658406168,0.029742059399291042,0.0130251714297889,1.0,0.2
178,0.10633576988428657,0.09468212192200996,0.04661459184910642,0.06436198834074425,1.380726201552659,0.279865129959167,2.9558392258011814,30.69372215578936,25.95702204688739,0.024293348519597434,0.014537154175754716,1.0,0.0
117,0.06637601259347672,0.03873867874851651,0.11054933537984087,0.24412448098538597,2.2082853790716057,0.06725718409814618,1.7361765106849902,31.511542794788937,18.477104316110776,0.02770641333208601,0.01595044037319405,0.8,0.3
279,0.06436512584724374,0.03672779200228352,0.11054933537984087,0.24412448098538597,2.2082853790716057,0.06376592976369277,1.7361765106851013,32.36375490273429,22.293525994311416,0.028273189784201642,0.014309277693475404,0.8,0.3
212,0.047564939354261655,0.01992760550930144,0.11054933537984087,0.24412448098538597,2.2082853790716057,0.03459784059944848,1.7361765106851168,29.782990824146516,22.192548425361394,0.028739425343278214,0.013638979596857129,0.7,0.3
292,0.045662265489768886,0.01802493164480867,0.11054933537984087,0.24412448098538597,2.2082853790716057,0.03129446292842175,1.736176510685122,29.49785991819932,23.646201857214123,0.0299748630825279,0.015608867729086394,0.7,0.3
215,0.04221210893015273,0.019503403107050902,0.09083482329240733,0.13056099751631578,1.4373452029077605,0.05767857709537694,2.9573596350743983,29.963345272072708,18.65201589958307,0.023217829107587285,0.019167464550571202,0.7,0.1
96,0.040198598670688854,0.013977733615094372,0.10488346022237793,0.19048654548448063,1.8161733516476646,0.033435064125320046,2.392023274017324,27.99102015885523,25.053049472022174,0.024407123942489187,0.014647084666032317,0.7,0.2
205,0.040198598670688854,0.013977733615094372,0.10488346022237793,0.19048654548448063,1.8161733516476646,0.033435064125320046,2.392023274017324,31.250666853589752,25.610337124636654,0.02373503679458866,0.014639530685130197,0.7,0.2
