side,mode,entry_ts,exit_ts,entry_price,exit_price,qty,pnl,reason
short,mr,1733360400000,1733364000000,98322.09908210041,99699.18952727888,0.004271674465058906,-6.138011579999935,sl
short,mr,1738206000000,1738209600000,103954.01929398332,105480.75319088799,0.004015109352876726,-6.384113604026997,sl
long,mr,1746032400000,1746036000000,93377.95810692229,94433.18500000001,0.0044407735545090804,4.434409846416686,tp
