month,return_pct,equity_end
2024-09,-0.26564548160147305,997.3435451839853
2024-10,-4.25303389201519,954.9261861874845
2024-11,-0.9980022320392745,945.3960015350059
2024-12,-5.574370202461331,892.6961285301777
2025-01,-0.7964676636878054,885.5860925314419
2025-02,5.731850036750696,936.3465593016643
2025-03,2.163381303390821,956.6033057005397
2025-04,2.794873340406223,983.3391564650088
2025-05,1.806570089329429,1001.10386754237
2025-06,3.362553365633003,1034.7665193338983
2025-07,1.2356919364792107,1047.5530457746938
2025-08,-1.8401910875428862,1028.276067989064
2025-09,2.090681514957171,1049.7740456652398
2025-10,-2.6849055839057945,1021.58860369478
2025-11,-1.4598995579863216,1006.6744361850012
2025-12,-2.705725320521324,979.4365910699283
2026-01,-0.9560668959841312,970.0725220555532
2026-02,1.136882161475694,981.1011035121802
