timestamp,balance,equity,pos_side,qty
1725303600000,1004.9432831330913,1004.9432831330913,,0.0
1725307200000,1004.9432831330913,1004.9432831330913,,0.0
1725310800000,1004.9432831330913,1004.9432831330913,,0.0
1725314400000,1004.9432831330913,1004.9432831330913,,0.0
1725318000000,1004.9432831330913,1004.9432831330913,,0.0
1725321600000,1004.9432831330913,1004.9432831330913,,0.0
1725325200000,1004.9432831330913,1004.9432831330913,,0.0
1725328800000,1004.9432831330913,1004.9432831330913,,0.0
1725332400000,1004.9432831330913,1004.9432831330913,,0.0
1725336000000,1004.9432831330913,1004.9432831330913,,0.0
1725339600000,1004.9432831330913,1004.9432831330913,,0.0
1725343200000,1004.9432831330913,1004.9432831330913,,0.0
1725346800000,1004.9432831330913,1004.9432831330913,,0.0
1725350400000,1004.9432831330913,1004.9432831330913,,0.0
1725354000000,1004.9432831330913,1004.9432831330913,,0.0
1725357600000,1004.8628876704406,1006.3623145549485,long,0.006833388491431849
1725361200000,1004.8628876704406,1006.2447802728958,long,0.006833388491431849
1725364800000,1004.8628876704406,1006.6691336982137,long,0.006833388491431849
1725368400000,1004.8628876704406,1001.6588932562959,long,0.006833388491431849
1725372000000,1000.9101021386058,1000.9101021386058,,0.0
1725375600000,1000.9101021386058,1000.9101021386058,,0.0
1725379200000,1000.9101021386058,1000.9101021386058,,0.0
1725382800000,1000.9101021386058,1000.9101021386058,,0.0
1725386400000,1000.9101021386058,1000.9101021386058,,0.0
1725390000000,1000.9101021386058,1000.9101021386058,,0.0
1725393600000,1000.9101021386058,1000.9101021386058,,0.0
1725397200000,1000.9101021386058,1000.9101021386058,,0.0
1725400800000,1000.9101021386058,1000.9101021386058,,0.0
1725404400000,1000.9101021386058,1000.9101021386058,,0.0
1725408000000,1000.9101021386058,1000.9101021386058,,0.0
1725411600000,1000.9101021386058,1000.9101021386058,,0.0
1725415200000,1000.9101021386058,1000.9101021386058,,0.0
1725418800000,1000.9101021386058,1000.9101021386058,,0.0
1725422400000,1000.9101021386058,1000.9101021386058,,0.0
1725426000000,1000.9101021386058,1000.9101021386058,,0.0
1725429600000,1000.9101021386058,1000.9101021386058,,0.0
1725433200000,1000.9101021386058,1000.9101021386058,,0.0
1725436800000,1000.9101021386058,1000.9101021386058,,0.0
1725440400000,1000.9101021386058,1000.9101021386058,,0.0
1725444000000,1000.9101021386058,1000.9101021386058,,0.0
1725447600000,1000.9101021386058,1000.9101021386058,,0.0
1725451200000,1000.9101021386058,1000.9101021386058,,0.0
1725454800000,1000.9101021386058,1000.9101021386058,,0.0
1725458400000,1000.9101021386058,1000.9101021386058,,0.0
1725462000000,1000.9101021386058,1000.9101021386058,,0.0
1725465600000,1000.9101021386058,1000.9101021386058,,0.0
1725469200000,1000.9101021386058,1000.9101021386058,,0.0
1725472800000,1000.9101021386058,1000.9101021386058,,0.0
1725476400000,1000.9101021386058,1000.9101021386058,,0.0
1725480000000,1000.9101021386058,1000.9101021386058,,0.0
1725483600000,1000.9101021386058,1000.9101021386058,,0.0
1725487200000,1000.9101021386058,1000.9101021386058,,0.0
1725490800000,1000.9101021386058,1000.9101021386058,,0.0
1725494400000,1000.9101021386058,1000.9101021386058,,0.0
1725498000000,1000.9101021386058,1000.9101021386058,,0.0
1725501600000,1000.9101021386058,1000.9101021386058,,0.0
1725505200000,1000.8300293304347,1004.8939418681963,short,0.006943254346193402
1725508800000,1000.8300293304347,1004.3218177100699,short,0.006943254346193402
1725512400000,1000.8300293304347,1004.3905559280972,short,0.006943254346193402
1725516000000,1000.8300293304347,1006.3284182161199,short,0.006943254346193402
1725519600000,1006.5405202575571,1006.5405202575571,,0.0
1725523200000,1006.5405202575571,1006.5405202575571,,0.0
1725526800000,1006.5405202575571,1006.5405202575571,,0.0
1725530400000,1006.5405202575571,1006.5405202575571,,0.0
1725534000000,1006.5405202575571,1006.5405202575571,,0.0
1725537600000,1006.5405202575571,1006.5405202575571,,0.0
1725541200000,1006.5405202575571,1006.5405202575571,,0.0
1725544800000,1006.5405202575571,1006.5405202575571,,0.0
1725548400000,1006.5405202575571,1006.5405202575571,,0.0
1725552000000,1006.5405202575571,1006.5405202575571,,0.0
1725555600000,1006.5405202575571,1006.5405202575571,,0.0
1725559200000,1006.5405202575571,1006.5405202575571,,0.0
1725562800000,1006.5405202575571,1006.5405202575571,,0.0
1725566400000,1006.5405202575571,1006.5405202575571,,0.0
1725570000000,1006.5405202575571,1006.5405202575571,,0.0
1725573600000,1006.5405202575571,1006.5405202575571,,0.0
1725577200000,1006.5405202575571,1006.5405202575571,,0.0
1725580800000,1006.5405202575571,1006.5405202575571,,0.0
1725584400000,1006.5405202575571,1006.5405202575571,,0.0
1725588000000,1006.5405202575571,1006.5405202575571,,0.0
1725591600000,1006.4599970159364,1006.1647779818176,short,0.0071257651648065756
1725595200000,1006.4599970159364,1006.0814065293894,short,0.0071257651648065756
1725598800000,1006.4599970159364,1006.8410130959578,short,0.0071257651648065756
1725602400000,1006.4599970159364,1007.3013375256043,short,0.0071257651648065756
1725606000000,1006.4599970159364,1011.8582643484981,short,0.0071257651648065756
1725609600000,1012.7594064715335,1012.7594064715335,,0.0
1725613200000,1012.7594064715335,1012.7594064715335,,0.0
1725616800000,1012.7594064715335,1012.7594064715335,,0.0
1725620400000,1012.7594064715335,1012.7594064715335,,0.0
1725624000000,1012.7594064715335,1012.7594064715335,,0.0
1725627600000,1012.7594064715335,1012.7594064715335,,0.0
1725631200000,1012.6783857190158,1024.3908347319773,short,0.007192704629572136
1725634800000,1019.4609550947551,1019.4609550947551,,0.0
1725638400000,1019.4609550947551,1019.4609550947551,,0.0
1725642000000,1019.4609550947551,1019.4609550947551,,0.0
1725645600000,1019.4609550947551,1019.4609550947551,,0.0
1725649200000,1019.4609550947551,1019.4609550947551,,0.0
1725652800000,1019.4609550947551,1019.4609550947551,,0.0
1725656400000,1019.4609550947551,1019.4609550947551,,0.0
1725660000000,1019.4609550947551,1019.4609550947551,,0.0
1725663600000,1019.4609550947551,1019.4609550947551,,0.0
1725667200000,1019.4609550947551,1019.4609550947551,,0.0
1725670800000,1019.4609550947551,1019.4609550947551,,0.0
1725674400000,1019.4609550947551,1019.4609550947551,,0.0
1725678000000,1019.4609550947551,1019.4609550947551,,0.0
1725681600000,1019.4609550947551,1019.4609550947551,,0.0
1725685200000,1019.4609550947551,1019.4609550947551,,0.0
1725688800000,1019.4609550947551,1019.4609550947551,,0.0
1725692400000,1019.4609550947551,1019.4609550947551,,0.0
1725696000000,1019.4609550947551,1019.4609550947551,,0.0
1725699600000,1019.4609550947551,1019.4609550947551,,0.0
1725703200000,1019.3793982183475,1019.3852295590839,short,0.007508876531540888
1725706800000,1019.3793982183475,1019.4971118194038,short,0.007508876531540888
1725710400000,1019.3793982183475,1017.7032412160188,short,0.007508876531540888
1725714000000,1019.3793982183475,1017.8827033651226,short,0.007508876531540888
1725717600000,1019.3793982183475,1017.2654737142299,short,0.007508876531540888
1725721200000,1019.3793982183475,1016.1706795159312,short,0.007508876531540888
1725724800000,1019.3793982183475,1018.4278478013124,short,0.007508876531540888
1725728400000,1019.3793982183475,1020.9335598998877,short,0.007508876531540888
1725732000000,1019.3793982183475,1019.7494100708636,short,0.007508876531540888
1725735600000,1019.3793982183475,1018.9534691585203,short,0.007508876531540888
1725739200000,1019.3793982183475,1020.7631084026217,short,0.007508876531540888
1725742800000,1019.3793982183475,1022.5044168702859,short,0.007508876531540888
1725746400000,1019.3793982183475,1022.3016772039343,short,0.007508876531540888
1725750000000,1019.3793982183475,1020.8021545605857,short,0.007508876531540888
1725753600000,1019.3793982183475,1020.9943817997931,short,0.007508876531540888
1725757200000,1019.3793982183475,1019.9176089051701,short,0.007508876531540888
1725760800000,1019.3793982183475,1019.4775887404219,short,0.007508876531540888
1725764400000,1019.3793982183475,1019.0150419460789,short,0.007508876531540888
1725768000000,1019.3793982183475,1018.2513892028212,short,0.007508876531540888
1725771600000,1019.3793982183475,1019.4032508627596,short,0.007508876531540888
1725775200000,1019.3793982183475,1019.7651787115799,short,0.007508876531540888
1725778800000,1019.3793982183475,1018.7124342218578,short,0.007508876531540888
1725782400000,1019.3793982183475,1018.4270969136593,short,0.007508876531540888
1725786000000,1019.3793982183475,1018.6035555121505,short,0.007508876531540888
1725789600000,1019.3793982183475,1017.3931246152661,short,0.007508876531540888
1725793200000,1019.3793982183475,1017.8293903417486,short,0.007508876531540888
1725796800000,1019.3793982183475,1020.5415965449412,short,0.007508876531540888
1725800400000,1019.3793982183475,1019.0150419460789,short,0.007508876531540888
1725804000000,1019.3793982183475,1020.9050261690677,short,0.007508876531540888
1725807600000,1019.3793982183475,1024.2817679453017,short,0.007508876531540888
1725811200000,1019.3793982183475,1022.6606015021421,short,0.007508876531540888
1725814800000,1019.3793982183475,1018.1845602016905,short,0.007508876531540888
1725818400000,1019.3793982183475,1018.8385833475877,short,0.007508876531540888
1725822000000,1019.3793982183475,1019.4317845935794,short,0.007508876531540888
1725825600000,1019.3793982183475,1019.1306786446646,short,0.007508876531540888
1725829200000,1019.3793982183475,1018.474402835808,short,0.007508876531540888
1725832800000,1019.3793982183475,1017.953286804519,short,0.007508876531540888
1725836400000,1013.9605527978246,1013.9605527978246,,0.0
1725840000000,1013.9605527978246,1013.9605527978246,,0.0
1725843600000,1013.9605527978246,1013.9605527978246,,0.0
1725847200000,1013.9605527978246,1013.9605527978246,,0.0
1725850800000,1013.9605527978246,1013.9605527978246,,0.0
1725854400000,1013.9605527978246,1013.9605527978246,,0.0
1725858000000,1013.9605527978246,1013.9605527978246,,0.0
1725861600000,1013.8794359536007,1011.961635780854,short,0.0074273990615437
1725865200000,1013.8794359536007,1011.4758838822289,short,0.0074273990615437
1725868800000,1013.8794359536007,1009.4296354407736,short,0.0074273990615437
1725872400000,1009.4638702574405,1009.4638702574405,,0.0
1725876000000,1009.4638702574405,1009.4638702574405,,0.0
1725879600000,1009.4638702574405,1009.4638702574405,,0.0
1725883200000,1009.4638702574405,1009.4638702574405,,0.0
1725886800000,1009.4638702574405,1009.4638702574405,,0.0
1725890400000,1009.4638702574405,1009.4638702574405,,0.0
1725894000000,1009.3831131478199,1006.5532475844592,short,0.007347068306829424
1725897600000,1009.3831131478199,998.9629913166738,short,0.007347068306829424
1725901200000,1005.001829970139,1005.001829970139,,0.0
1725904800000,1005.001829970139,1005.001829970139,,0.0
1725908400000,1005.001829970139,1005.001829970139,,0.0
1725912000000,1005.001829970139,1005.001829970139,,0.0
1725915600000,1005.001829970139,1005.001829970139,,0.0
1725919200000,1005.001829970139,1005.001829970139,,0.0
1725922800000,1005.001829970139,1005.001829970139,,0.0
1725926400000,1005.001829970139,1005.001829970139,,0.0
1725930000000,1005.001829970139,1005.001829970139,,0.0
1725933600000,1005.001829970139,1005.001829970139,,0.0
1725937200000,1005.001829970139,1005.001829970139,,0.0
1725940800000,1005.001829970139,1005.001829970139,,0.0
1725944400000,1005.001829970139,1005.001829970139,,0.0
1725948000000,1005.001829970139,1005.001829970139,,0.0
1725951600000,1005.001829970139,1005.001829970139,,0.0
1725955200000,1005.001829970139,1005.001829970139,,0.0
1725958800000,1005.001829970139,1005.001829970139,,0.0
1725962400000,1005.001829970139,1005.001829970139,,0.0
1725966000000,1005.001829970139,1005.001829970139,,0.0
1725969600000,1005.001829970139,1005.001829970139,,0.0
1725973200000,1005.001829970139,1005.001829970139,,0.0
1725976800000,1005.001829970139,1005.001829970139,,0.0
1725980400000,1004.9214298237414,1003.6463064804822,long,0.007087007193459154
1725984000000,1004.9214298237414,1005.2274177853429,long,0.007087007193459154
1725987600000,1004.9214298237414,1007.8269320239036,long,0.007087007193459154
1725991200000,1004.9214298237414,1010.7396919804154,long,0.007087007193459154
1725994800000,1010.4667456366618,1010.4667456366618,,0.0
1725998400000,1010.4667456366618,1010.4667456366618,,0.0
1726002000000,1010.4667456366618,1010.4667456366618,,0.0
1726005600000,1010.4667456366618,1010.4667456366618,,0.0
1726009200000,1010.4667456366618,1010.4667456366618,,0.0
1726012800000,1010.4667456366618,1010.4667456366618,,0.0
1726016400000,1010.4667456366618,1010.4667456366618,,0.0
1726020000000,1010.4667456366618,1010.4667456366618,,0.0
1726023600000,1010.4667456366618,1010.4667456366618,,0.0
1726027200000,1010.4667456366618,1010.4667456366618,,0.0
1726030800000,1010.4667456366618,1010.4667456366618,,0.0
1726034400000,1010.4667456366618,1010.4667456366618,,0.0
1726038000000,1010.4667456366618,1010.4667456366618,,0.0
1726041600000,1010.4667456366618,1010.4667456366618,,0.0
1726045200000,1010.4667456366618,1010.4667456366618,,0.0
1726048800000,1010.4667456366618,1010.4667456366618,,0.0
1726052400000,1010.4667456366618,1010.4667456366618,,0.0
1726056000000,1010.3859082970109,1009.8882460167742,long,0.007119083187686986
1726059600000,1010.3859082970109,1002.8360822110515,long,0.007119083187686986
1726063200000,1005.4858541531529,1005.4858541531529,,0.0
1726066800000,1005.4858541531529,1005.4858541531529,,0.0
1726070400000,1005.4054152848206,1010.174854406581,long,0.007106402631576567
1726074000000,1005.4054152848206,1012.9506152744748,long,0.007106402631576567
1726077600000,1012.4783855583604,1012.4783855583604,,0.0
1726081200000,1012.4783855583604,1012.4783855583604,,0.0
1726084800000,1012.4783855583604,1012.4783855583604,,0.0
1726088400000,1012.4783855583604,1012.4783855583604,,0.0
1726092000000,1012.4783855583604,1012.4783855583604,,0.0
1726095600000,1012.4783855583604,1012.4783855583604,,0.0
1726099200000,1012.4783855583604,1012.4783855583604,,0.0
1726102800000,1012.4783855583604,1012.4783855583604,,0.0
1726106400000,1012.4783855583604,1012.4783855583604,,0.0
1726110000000,1012.4783855583604,1012.4783855583604,,0.0
1726113600000,1012.4783855583604,1012.4783855583604,,0.0
1726117200000,1012.4783855583604,1012.4783855583604,,0.0
1726120800000,1012.4783855583604,1012.4783855583604,,0.0
1726124400000,1012.4783855583604,1012.4783855583604,,0.0
1726128000000,1012.4783855583604,1012.4783855583604,,0.0
1726131600000,1012.4783855583604,1012.4783855583604,,0.0
1726135200000,1012.4783855583604,1012.4783855583604,,0.0
1726138800000,1012.4783855583604,1012.4783855583604,,0.0
1726142400000,1012.4783855583604,1012.4783855583604,,0.0
1726146000000,1012.4783855583604,1012.4783855583604,,0.0
1726149600000,1012.3973872875157,1010.9432355695569,long,0.007018038304441485
1726153200000,1017.8820443684383,1017.8820443684383,,0.0
1726156800000,1017.8006138048888,1020.2572801906119,long,0.007059189730859087
1726160400000,1017.8006138048888,1022.64046264375,long,0.007059189730859087
1726164000000,1017.8006138048888,1021.0175549246255,long,0.007059189730859087
1726167600000,1017.8006138048888,1022.5832832069301,long,0.007059189730859087
1726171200000,1017.8006138048888,1021.2088589663318,long,0.007059189730859087
1726174800000,1017.8006138048888,1019.2372272745029,long,0.007059189730859087
1726178400000,1017.8006138048888,1020.8290745588116,long,0.007059189730859087
1726182000000,1017.8006138048888,1020.6977736298176,long,0.007059189730859087
1726185600000,1017.8006138048888,1019.9798540341892,long,0.007059189730859087
1726189200000,1017.8006138048888,1020.6455356258092,long,0.007059189730859087
1726192800000,1017.8006138048888,1020.125979261618,long,0.007059189730859087
1726196400000,1017.8006138048888,1018.7388484795042,long,0.007059189730859087
1726200000000,1017.8006138048888,1018.6442553371107,long,0.007059189730859087
1726203600000,1017.8006138048888,1019.3381736876541,long,0.007059189730859087
1726207200000,1017.8006138048888,1018.0809319965881,long,0.007059189730859087
1726210800000,1017.8006138048888,1020.5601194300658,long,0.007059189730859087
1726214400000,1017.8006138048888,1019.4652391028096,long,0.007059189730859087
1726218000000,1017.8006138048888,1020.134450289295,long,0.007059189730859087
1726221600000,1017.8006138048888,1022.2359710721718,long,0.007059189730859087
1726225200000,1017.8006138048888,1018.9188578176411,long,0.007059189730859087
1726228800000,1017.8006138048888,1019.1256920767553,long,0.007059189730859087
1726232400000,1017.8006138048888,1020.1415094790259,long,0.007059189730859087
1726236000000,1017.8006138048888,1023.0068345907816,long,0.007059189730859087
1726239600000,1017.8006138048888,1031.5301002718209,long,0.007059189730859087
1726243200000,1024.1123853952504,1024.1123853952504,,0.0
1726246800000,1024.1123853952504,1024.1123853952504,,0.0
1726250400000,1024.1123853952504,1024.1123853952504,,0.0
1726254000000,1024.1123853952504,1024.1123853952504,,0.0
1726257600000,1024.1123853952504,1024.1123853952504,,0.0
1726261200000,1024.1123853952504,1024.1123853952504,,0.0
1726264800000,1024.1123853952504,1024.1123853952504,,0.0
1726268400000,1024.1123853952504,1024.1123853952504,,0.0
1726272000000,1024.1123853952504,1024.1123853952504,,0.0
1726275600000,1024.1123853952504,1024.1123853952504,,0.0
1726279200000,1024.1123853952504,1024.1123853952504,,0.0
1726282800000,1024.1123853952504,1024.1123853952504,,0.0
1726286400000,1024.1123853952504,1024.1123853952504,,0.0
1726290000000,1024.1123853952504,1024.1123853952504,,0.0
1726293600000,1024.1123853952504,1024.1123853952504,,0.0
1726297200000,1024.1123853952504,1024.1123853952504,,0.0
1726300800000,1024.1123853952504,1024.1123853952504,,0.0
1726304400000,1024.1123853952504,1024.1123853952504,,0.0
1726308000000,1024.1123853952504,1024.1123853952504,,0.0
1726311600000,1024.1123853952504,1024.1123853952504,,0.0
1726315200000,1024.1123853952504,1024.1123853952504,,0.0
1726318800000,1024.0304564044188,1023.9659555565659,long,0.0068555684620473165
1726322400000,1024.0304564044188,1024.9312195960222,long,0.0068555684620473165
1726326000000,1024.0304564044188,1024.5541633306095,long,0.0068555684620473165
1726329600000,1024.0304564044188,1025.2883947128948,long,0.0068555684620473165
1726333200000,1024.0304564044188,1024.6528835164631,long,0.0068555684620473165
1726336800000,1024.0304564044188,1023.9213943615626,long,0.0068555684620473165
1726340400000,1024.0304564044188,1024.1112936079614,long,0.0068555684620473165
1726344000000,1024.0304564044188,1025.5331385069899,long,0.0068555684620473165
1726347600000,1024.0304564044188,1025.5914108389175,long,0.0068555684620473165
1726351200000,1024.0304564044188,1025.5201129269121,long,0.0068555684620473165
1726354800000,1024.0304564044188,1025.392599353518,long,0.0068555684620473165
1726358400000,1024.0304564044188,1025.6160908853808,long,0.0068555684620473165
1726362000000,1024.0304564044188,1026.9536122923262,long,0.0068555684620473165
1726365600000,1024.0304564044188,1027.0084568400225,long,0.0068555684620473165
1726369200000,1024.0304564044188,1026.4997736601385,long,0.0068555684620473165
1726372800000,1024.0304564044188,1026.2495454112739,long,0.0068555684620473165
1726376400000,1024.0304564044188,1026.4387591008265,long,0.0068555684620473165
1726380000000,1024.0304564044188,1026.6046638576079,long,0.0068555684620473165
1726383600000,1024.0304564044188,1026.7493163521572,long,0.0068555684620473165
1726387200000,1024.0304564044188,1025.891684737555,long,0.0068555684620473165
1726390800000,1024.0304564044188,1025.5050306762955,long,0.0068555684620473165
1726394400000,1024.0304564044188,1025.3048480772038,long,0.0068555684620473165
1726398000000,1024.0304564044188,1025.4577272539075,long,0.0068555684620473165
1726401600000,1024.0304564044188,1026.1659074760369,long,0.0068555684620473165
1726405200000,1024.0304564044188,1026.7047551571538,long,0.0068555684620473165
1726408800000,1024.0304564044188,1027.3087307386602,long,0.0068555684620473165
1726412400000,1024.0304564044188,1027.7426882223078,long,0.0068555684620473165
1726416000000,1024.0304564044188,1025.0765576474175,long,0.0068555684620473165
1726419600000,1024.0304564044188,1024.1579114735032,long,0.0068555684620473165
1726423200000,1024.0304564044188,1025.2335501651985,long,0.0068555684620473165
1726426800000,1024.0304564044188,1024.6090078783059,long,0.0068555684620473165
1726430400000,1024.0304564044188,1024.1208914038082,long,0.0068555684620473165
1726434000000,1024.0304564044188,1023.102153930348,long,0.0068555684620473165
1726437600000,1024.0304564044188,1021.5726766064652,long,0.0068555684620473165
1726441200000,1024.0304564044188,1019.4748726570788,long,0.0068555684620473165
1726444800000,1020.5976770587959,1020.5976770587959,,0.0
1726448400000,1020.5976770587959,1020.5976770587959,,0.0
1726452000000,1020.5976770587959,1020.5976770587959,,0.0
1726455600000,1020.5976770587959,1020.5976770587959,,0.0
1726459200000,1020.5976770587959,1020.5976770587959,,0.0
1726462800000,1020.5976770587959,1020.5976770587959,,0.0
1726466400000,1020.5976770587959,1020.5976770587959,,0.0
1726470000000,1020.5976770587959,1020.5976770587959,,0.0
1726473600000,1020.5976770587959,1020.5976770587959,,0.0
1726477200000,1020.5160292446311,1016.7939920689336,long,0.006904317084227771
1726480800000,1016.879538526671,1016.879538526671,,0.0
1726484400000,1016.879538526671,1016.879538526671,,0.0
1726488000000,1016.879538526671,1016.879538526671,,0.0
1726491600000,1016.879538526671,1016.879538526671,,0.0
1726495200000,1016.879538526671,1016.879538526671,,0.0
1726498800000,1016.879538526671,1016.879538526671,,0.0
1726502400000,1016.879538526671,1016.879538526671,,0.0
1726506000000,1016.879538526671,1016.879538526671,,0.0
1726509600000,1016.879538526671,1016.879538526671,,0.0
1726513200000,1016.879538526671,1016.879538526671,,0.0
1726516800000,1016.879538526671,1016.879538526671,,0.0
1726520400000,1016.879538526671,1016.879538526671,,0.0
1726524000000,1016.879538526671,1016.879538526671,,0.0
1726527600000,1016.879538526671,1016.879538526671,,0.0
1726531200000,1016.7981881635889,1011.9651067813905,long,0.006979464313807202
1726534800000,1012.397036432759,1012.397036432759,,0.0
1726538400000,1012.397036432759,1012.397036432759,,0.0
1726542000000,1012.397036432759,1012.397036432759,,0.0
1726545600000,1012.397036432759,1012.397036432759,,0.0
1726549200000,1012.397036432759,1012.397036432759,,0.0
1726552800000,1012.397036432759,1012.397036432759,,0.0
1726556400000,1012.397036432759,1012.397036432759,,0.0
1726560000000,1012.397036432759,1012.397036432759,,0.0
1726563600000,1012.397036432759,1012.397036432759,,0.0
1726567200000,1012.397036432759,1012.397036432759,,0.0
1726570800000,1012.397036432759,1012.397036432759,,0.0
1726574400000,1012.397036432759,1012.397036432759,,0.0
1726578000000,1012.397036432759,1012.397036432759,,0.0
1726581600000,1012.397036432759,1012.397036432759,,0.0
1726585200000,1012.397036432759,1012.397036432759,,0.0
1726588800000,1012.397036432759,1012.397036432759,,0.0
1726592400000,1012.397036432759,1012.397036432759,,0.0
1726596000000,1012.397036432759,1012.397036432759,,0.0
1726599600000,1012.397036432759,1012.397036432759,,0.0
1726603200000,1012.397036432759,1012.397036432759,,0.0
1726606800000,1012.397036432759,1012.397036432759,,0.0
1726610400000,1012.397036432759,1012.397036432759,,0.0
1726614000000,1012.397036432759,1012.397036432759,,0.0
1726617600000,1012.397036432759,1012.397036432759,,0.0
1726621200000,1012.397036432759,1012.397036432759,,0.0
1726624800000,1012.397036432759,1012.397036432759,,0.0
1726628400000,1012.397036432759,1012.397036432759,,0.0
1726632000000,1012.397036432759,1012.397036432759,,0.0
1726635600000,1012.397036432759,1012.397036432759,,0.0
1726639200000,1012.397036432759,1012.397036432759,,0.0
1726642800000,1012.397036432759,1012.397036432759,,0.0
1726646400000,1012.397036432759,1012.397036432759,,0.0
1726650000000,1012.397036432759,1012.397036432759,,0.0
1726653600000,1012.397036432759,1012.397036432759,,0.0
1726657200000,1012.397036432759,1012.397036432759,,0.0
1726660800000,1012.397036432759,1012.397036432759,,0.0
1726664400000,1012.397036432759,1012.397036432759,,0.0
1726668000000,1012.3160446698444,1008.6925883779963,long,0.006751270622217101
1726671600000,1007.9559584368052,1007.9559584368052,,0.0
1726675200000,1007.9559584368052,1007.9559584368052,,0.0
1726678800000,1007.8753219601302,1008.7533700016562,long,0.006737686908101827
1726682400000,1007.8753219601302,1012.8741393146514,long,0.006737686908101827
1726686000000,1013.5467956366807,1013.5467956366807,,0.0
1726689600000,1013.5467956366807,1013.5467956366807,,0.0
1726693200000,1013.5467956366807,1013.5467956366807,,0.0
1726696800000,1013.5467956366807,1013.5467956366807,,0.0
1726700400000,1013.5467956366807,1013.5467956366807,,0.0
1726704000000,1013.5467956366807,1013.5467956366807,,0.0
1726707600000,1013.5467956366807,1013.5467956366807,,0.0
1726711200000,1013.5467956366807,1013.5467956366807,,0.0
1726714800000,1013.5467956366807,1013.5467956366807,,0.0
1726718400000,1013.5467956366807,1013.5467956366807,,0.0
1726722000000,1013.5467956366807,1013.5467956366807,,0.0
1726725600000,1013.5467956366807,1013.5467956366807,,0.0
1726729200000,1013.5467956366807,1013.5467956366807,,0.0
1726732800000,1013.5467956366807,1013.5467956366807,,0.0
1726736400000,1013.5467956366807,1013.5467956366807,,0.0
1726740000000,1013.5467956366807,1013.5467956366807,,0.0
1726743600000,1013.5467956366807,1013.5467956366807,,0.0
1726747200000,1013.5467956366807,1013.5467956366807,,0.0
1726750800000,1013.5467956366807,1013.5467956366807,,0.0
1726754400000,1013.5467956366807,1013.5467956366807,,0.0
1726758000000,1013.5467956366807,1013.5467956366807,,0.0
1726761600000,1013.5467956366807,1013.5467956366807,,0.0
1726765200000,1013.5467956366807,1013.5467956366807,,0.0
1726768800000,1013.5467956366807,1013.5467956366807,,0.0
1726772400000,1013.5467956366807,1013.5467956366807,,0.0
1726776000000,1013.5467956366807,1013.5467956366807,,0.0
1726779600000,1013.5467956366807,1013.5467956366807,,0.0
1726783200000,1013.5467956366807,1013.5467956366807,,0.0
1726786800000,1013.5467956366807,1013.5467956366807,,0.0
1726790400000,1013.5467956366807,1013.5467956366807,,0.0
1726794000000,1013.5467956366807,1013.5467956366807,,0.0
1726797600000,1013.5467956366807,1013.5467956366807,,0.0
1726801200000,1013.5467956366807,1013.5467956366807,,0.0
1726804800000,1013.5467956366807,1013.5467956366807,,0.0
1726808400000,1013.5467956366807,1013.5467956366807,,0.0
1726812000000,1013.5467956366807,1013.5467956366807,,0.0
1726815600000,1013.5467956366807,1013.5467956366807,,0.0
