timestamp,state,adx,atr,atrp
1740700800000,RANGE,0.0,658.6000000000058,0.007818472774240184
1740704400000,RANGE,7.142857142857142,852.7857142857195,0.010445684888360111
1740708000000,RANGE,13.775510204081632,1031.6081632653113,0.012775728824611428
1740711600000,RANGE,19.934402332361515,1048.9004373177888,0.013042488943517663
1740715200000,TREND,25.653373594335694,1088.993263223661,0.013549461604316707
1740718800000,TREND,30.963846909026003,1110.8508872791137,0.01389647534175549
1740722400000,TREND,35.89500070123843,1136.3543953306062,0.014326437464691255
1740726000000,TREND,40.47392922257855,1157.021938521277,0.014616244801936294
1740729600000,TREND,44.72579142096579,1159.8060857697571,0.014689326872787616
1740733200000,TREND,45.364145400237604,1207.3199367862032,0.0150351175191308
1740736800000,TREND,45.95690266670428,1185.3756555871894,0.014822754227675245
1740740400000,TREND,45.702985742548236,1162.1273944738184,0.01443815870883114
1740744000000,TREND,45.467205741546195,1133.0040091542596,0.014031461188276771
1740747600000,TREND,43.48966171306982,1133.689437071813,0.013916754483328624
1740751200000,TREND,40.51132957294427,1155.3544772809691,0.014078168684905024
1740754800000,TREND,39.37418161168108,1245.7720146180436,0.014837472720947814
1740758400000,TREND,38.700937435567475,1258.7668707167547,0.01493016714110559
1740762000000,TREND,38.07578212917627,1225.054951379844,0.01465901023667369
1740765600000,TREND,38.026109087497744,1275.6153119955688,0.015115465699059015
1740769200000,TREND,37.97998412022483,1227.142789710171,0.014539847695461428
1740772800000,TREND,37.034693223706164,1224.3111618737303,0.014549791991730239
1740776400000,TREND,36.15692310551026,1179.381793168464,0.014007508553435348
1740780000000,TREND,35.15199932332512,1138.7545222278588,0.013539274407488736
1740783600000,TREND,34.28876009068288,1096.0006277830116,0.013001239954389062
1740787200000,TREND,33.170938313651234,1074.857725798511,0.012823847708862642
1740790800000,TREND,32.42477681971667,1071.9464596700464,0.01266850077196678
1740794400000,TREND,32.5200507567709,1089.9645696936143,0.01279488856573575
1740798000000,TREND,32.60851941260697,1052.145671858356,0.01233741285397265
1740801600000,TREND,33.53053175672131,1065.9781238684736,0.012376385973162355
1740805200000,TREND,34.38668607625606,1038.922543592154,0.012145870547308172
1740808800000,TREND,33.86276981876146,1023.6566476212856,0.012038996942448473
1740812400000,TREND,33.21839411968189,974.0954585054798,0.01150057743422326
1740816000000,TREND,32.88306542077971,946.68149718366,0.011103452813023442
1740819600000,TREND,32.73376822993695,906.3256759562555,0.010620809023696701
1740823200000,TREND,32.01308932685762,887.0238419593805,0.010454195378113257
1740826800000,TREND,30.641941033568582,865.0864246765673,0.01022641775030135
1740830400000,TREND,29.36873190408591,837.7016800568123,0.009888714470367705
1740834000000,TREND,27.943429917856175,821.3301314813257,0.009722759768941412
1740837600000,TREND,26.61993521635714,793.6565506612305,0.009373804005801878
1740841200000,TREND,25.481410028313523,762.1596541854292,0.00899184596472713
1740844800000,TREND,24.984306073372476,748.2625360293275,0.00878040422660195
1740848400000,TREND,24.703423493206067,725.8580691700903,0.008522872055248525
1740852000000,TREND,24.442603954480116,693.3396356579415,0.008129573701434835
1740855600000,TREND,24.609318061046086,672.0368045395176,0.007866409514785202
1740859200000,TREND,24.764124017143057,641.9627470724092,0.007509337468064856
1740862800000,TREND,25.717833361834703,658.7654079958083,0.007657498512077448
1740866400000,TREND,26.70328369938624,652.7821645675364,0.00758481049734311
1740870000000,TREND,27.618344727112667,643.6405813841411,0.007483522770451264
1740873600000,TREND,28.63314842031773,635.0805398567027,0.007386796175365922
1740877200000,TREND,29.608321358969864,616.289072724081,0.00714124897855132
1740880800000,TREND,29.34753151089357,634.6755675295036,0.007402906076512902
1740884400000,TREND,29.105369509108442,621.4130269916819,0.00724156326611292
1740888000000,TREND,28.19175944578528,600.6049536351337,0.0070076779719104075
1740891600000,RANGE,27.717192745070907,584.7117426611961,0.006806088488561835
1740895200000,RANGE,28.18018416284042,588.0394753282538,0.00681955684354869
1740898800000,RANGE,28.610104765054967,565.6080842333786,0.006562233404183928
1740902400000,RANGE,27.825138458160186,565.7432210738516,0.006601453224789925
1740906000000,RANGE,26.95507116609806,558.6187052828623,0.006507294604028916
1740909600000,RANGE,26.14715153775466,534.8316549055154,0.006222590516643576
1740913200000,RANGE,25.87586405037011,516.3151081265504,0.006000384767935551
1740916800000,RANGE,24.958238188152134,505.5568861175109,0.005883008062101643
1740920400000,RANGE,23.37555871124148,505.72425139483113,0.005902649486677729
1740924000000,RANGE,22.523093558162223,530.7796620094861,0.006238866311881053
1740927600000,RANGE,24.042469801579784,750.1096861516653,0.008583472778941129
1740931200000,TREND,27.012069590531844,1031.4375657122605,0.01131391477152802
1740934800000,TREND,30.453344223138952,1269.6491681613843,0.013501175226275064
1740938400000,TREND,33.64881352484555,1325.9599418641426,0.01429629527015685
1740942000000,TREND,36.616035019287395,1298.319946016704,0.01389063283112601
1740945600000,TREND,39.53633426844431,1273.0328070155113,0.01350275305888885
1740949200000,TREND,42.24804071409,1235.930463657261,0.013114002358289831
1740952800000,TREND,44.831216721444626,1209.6211448246,0.012840988798562632
1740956400000,TREND,47.24454806586359,1194.4910630514144,0.012677102011385749
1740960000000,TREND,48.61444784043356,1189.1702728334562,0.012748832215872074
1740963600000,TREND,48.96719079896681,1158.3509676310664,0.01245084821372711
1740967200000,TREND,48.9601943781154,1147.5616128002762,0.012305538565474027
1740970800000,TREND,48.95369770161052,1134.0786404573996,0.012239152432253863
1740974400000,TREND,48.94766507342742,1077.8301661390144,0.01161193401635854
1740978000000,TREND,49.16711166290734,1038.485154271942,0.011133322551190882
1740981600000,TREND,47.285214888527015,1105.4790718239458,0.012067481716397849
1740985200000,TREND,45.37045906428615,1121.730566693664,0.012151882658431274
1740988800000,TREND,43.50752301808214,1130.892669072688,0.012367511467255114
1740992400000,TREND,41.77765383232127,1112.728906996068,0.012120173699416913
1740996000000,TREND,40.642286216555696,1107.9054136392058,0.011976721380588551
1740999600000,TREND,39.88037446596236,1066.7335983792627,0.011508628214932402
1741003200000,TREND,39.42691288504785,1032.716912780744,0.011106560934849572
1741006800000,TREND,39.35410058746921,1017.151419010691,0.010875077317139234
1741010400000,TREND,37.694832295799145,1267.14060336707,0.014202427744531159
1741014000000,TREND,36.176628105830346,1331.544845983708,0.01479338120958019
1741017600000,TREND,34.766867072287894,1311.9987855563,0.014559419415495364
1741021200000,TREND,33.19553641288453,1296.6345865879935,0.014366887529838732
1741024800000,TREND,33.62334714561416,1466.724973260279,0.016837232221281556
1741028400000,TREND,34.50537603580424,1517.6731894559734,0.01773979525242541
1741032000000,TREND,35.45374421512332,1496.9608187805466,0.017400026487561577
1741035600000,TREND,36.17061868077576,1495.0779031533652,0.01751909602839194
1741039200000,TREND,36.33402330809718,1512.6151957852683,0.017468039626452256
1741042800000,TREND,36.485756176324216,1462.7855389434635,0.016972446060706723
1741046400000,TREND,36.69428856862604,1425.8580004475023,0.016579050184498116
1741050000000,TREND,38.149341029744896,1578.0824289869665,0.018933611391571344
1741053600000,TREND,39.55522076982926,1603.847969773612,0.019120994311723354
