strategy,symbol,side,entry_ts,exit_ts,entry_price,exit_price,qty,pnl,reason,state
BTC_TREND,BTC/USDT:USDT,short,1754154000000,1754157600000,115211.07636916288,112364.33589164198,0.0034718884034926267,9.64949539080887,tp,TREND
BTC_TREND,BTC/USDT:USDT,long,1754931600000,1754935200000,120329.83876677652,119379.80055578006,0.003338258201908297,-3.410585208993709,sl,TREND
BTC_TREND,BTC/USDT:USDT,long,1755259200000,1755262800000,119030.8301736609,117974.12965375197,0.0033777616778762824,-3.808375617615487,sl,TREND
BTC_TREND,BTC/USDT:USDT,short,1755532800000,1755536400000,115878.17087544683,116636.17679811426,0.0034620631486921676,-2.8665454570555884,sl,TREND
BTC_TREND,BTC/USDT:USDT,short,1755550800000,1755554400000,116001.70458635602,116757.80168020506,0.003448215128955558,-2.84874904887594,sl,TREND
BTC_TREND,BTC/USDT:USDT,short,1755694800000,1755698400000,113751.32468387105,112423.65454954875,0.0035367982465001374,4.457129532436109,tp,TREND
BTC_TREND,BTC/USDT:USDT,short,1755734400000,1755738000000,113640.8691521542,114586.45621560146,0.0035556411638501054,-3.6066252791211313,sl,TREND
BTC_TREND,BTC/USDT:USDT,short,1755788400000,1755792000000,114000.3955209336,112343.51876798164,0.0035314892988713145,5.613198562002469,tp,TREND
BTC_TREND,BTC/USDT:USDT,short,1756148400000,1756152000000,112337.12079740634,110377.43324637166,0.003592290846294615,6.801862945326356,tp,TREND
BTC_TREND,BTC/USDT:USDT,long,1757696400000,1757700000000,114900.59793261149,115951.49060282751,0.0034842030492874803,3.419124323763854,tp,TREND
BTC_TREND,BTC/USDT:USDT,short,1758495600000,1758499200000,115567.1914401987,115018.92228893159,0.0034581541766431512,1.657347355475093,tp,TREND
BTC_TREND,BTC/USDT:USDT,short,1758650400000,1758654000000,112786.90826232446,111585.317515192,0.0035489946389857837,4.0268297036374605,tp,TREND
BTC_TREND,BTC/USDT:USDT,short,1758682800000,1758686400000,112352.55432111125,111155.68584430724,0.0035767664088264895,4.04237220964912,tp,TREND
BTC_TREND,BTC/USDT:USDT,long,1759244400000,1759248000000,113395.69775466785,112834.26071543296,0.0035452154280892624,-2.230428310539541,sl,TREND
BTC_TREND,BTC/USDT:USDT,long,1759258800000,1759262400000,113315.78764859326,114539.51606565401,0.003539558372079904,4.0882065819449505,tp,TREND
BTC_TREND,BTC/USDT:USDT,long,1759500000000,1759503600000,119727.81500980008,121030.25844345325,0.003363387533904586,4.136379010880582,tp,TREND
BTC_TREND,BTC/USDT:USDT,long,1759676400000,1759680000000,123284.00732771521,122336.75091916055,0.0032914022189986605,-3.3593975171417627,sl,TREND
BTC_TREND,BTC/USDT:USDT,short,1760274000000,1760277600000,111361.8992668954,112919.7108974729,0.0036204255199047543,-5.885231424367319,sl,TREND
BTC_TREND,BTC/USDT:USDT,short,1760623200000,1760626800000,111187.47278224125,108909.23506663447,0.0036446666834913477,8.065254382802337,tp,TREND
BTC_TREND,BTC/USDT:USDT,short,1760986800000,1760990400000,110200.18626636731,111083.8797754246,0.0036737781709342,-3.491352442967915,sl,TREND
BTC_TREND,BTC/USDT:USDT,short,1761822000000,1761825600000,111074.83712475827,108443.34601951587,0.003633794437213732,9.32586124329611,tp,TREND
BTC_TREND,BTC/USDT:USDT,short,1761879600000,1761883200000,108743.96077027079,110043.00168091341,0.003745690124035119,-5.113116900480887,sl,TREND
BTC_TREND,BTC/USDT:USDT,short,1762351200000,1762354800000,102187.10811276488,103570.47795782967,0.0039334857648942794,-5.685901393572622,sl,TREND
