timestamp,equity_btc,equity_sol,equity
1759280400000,1000.0,0.0,1000.0
1759284000000,1000.0,0.0,1000.0
1759287600000,1000.0,0.0,1000.0
1759291200000,1000.0,0.0,1000.0
1759294800000,1001.0071434577136,0.0,1001.0071434577136
1759298400000,999.9622680462197,0.0,999.9622680462197
1759302000000,1000.9181731746028,0.0,1000.9181731746028
1759305600000,1006.4599009269476,0.0,1006.4599009269476
1759309200000,1002.9589917770184,0.0,1002.9589917770184
1759312800000,1002.9589917770184,0.0,1002.9589917770184
1759316400000,1002.9589917770184,0.0,1002.9589917770184
1759320000000,1002.9589917770184,0.0,1002.9589917770184
1759323600000,1002.9589917770184,0.0,1002.9589917770184
1759327200000,1002.9589917770184,0.0,1002.9589917770184
1759330800000,1002.9589917770184,0.0,1002.9589917770184
1759334400000,1002.9589917770184,0.0,1002.9589917770184
1759338000000,1002.9589917770184,0.0,1002.9589917770184
1759341600000,1002.9589917770184,0.0,1002.9589917770184
1759345200000,1002.9589917770184,0.0,1002.9589917770184
1759348800000,1002.9589917770184,0.0,1002.9589917770184
1759352400000,1002.9589917770184,0.0,1002.9589917770184
1759356000000,1002.9589917770184,0.0,1002.9589917770184
1759359600000,1002.9589917770184,0.0,1002.9589917770184
1759363200000,1002.9589917770184,0.0,1002.9589917770184
1759366800000,1002.9589917770184,0.0,1002.9589917770184
1759370400000,1002.9589917770184,0.0,1002.9589917770184
1759374000000,1002.9589917770184,0.0,1002.9589917770184
1759377600000,1002.9589917770184,0.0,1002.9589917770184
1759381200000,1002.9589917770184,0.0,1002.9589917770184
1759384800000,1002.9589917770184,0.0,1002.9589917770184
1759388400000,1002.9589917770184,0.0,1002.9589917770184
1759392000000,1002.9589917770184,0.0,1002.9589917770184
1759395600000,1002.9589917770184,0.0,1002.9589917770184
1759399200000,1002.9589917770184,0.0,1002.9589917770184
1759402800000,1002.9589917770184,0.0,1002.9589917770184
1759406400000,1002.9589917770184,0.0,1002.9589917770184
1759410000000,1002.9589917770184,0.0,1002.9589917770184
1759413600000,1002.9589917770184,0.0,1002.9589917770184
1759417200000,1002.9589917770184,0.0,1002.9589917770184
1759420800000,1002.9589917770184,0.0,1002.9589917770184
1759424400000,1002.9589917770184,0.0,1002.9589917770184
1759428000000,1002.9589917770184,0.0,1002.9589917770184
1759431600000,1002.9589917770184,0.0,1002.9589917770184
1759435200000,1002.9589917770184,0.0,1002.9589917770184
1759438800000,1002.9589917770184,0.0,1002.9589917770184
1759442400000,1002.9589917770184,0.0,1002.9589917770184
1759446000000,1002.9589917770184,0.0,1002.9589917770184
1759449600000,1002.9589917770184,0.0,1002.9589917770184
1759453200000,1002.9589917770184,0.0,1002.9589917770184
1759456800000,1002.9589917770184,0.0,1002.9589917770184
1759460400000,1002.9589917770184,0.0,1002.9589917770184
1759464000000,1002.9589917770184,0.0,1002.9589917770184
1759467600000,1002.9589917770184,0.0,1002.9589917770184
1759471200000,1002.9589917770184,0.0,1002.9589917770184
1759474800000,1002.9589917770184,0.0,1002.9589917770184
1759478400000,1002.9589917770184,0.0,1002.9589917770184
1759482000000,1004.689436739846,0.0,1004.689436739846
1759485600000,1005.1622266741792,0.0,1005.1622266741792
1759489200000,1004.8234664873537,0.0,1004.8234664873537
1759492800000,1004.865015709081,0.0,1004.865015709081
1759496400000,1004.8730574939315,0.0,1004.8730574939315
1759500000000,1006.7035687705171,0.0,1006.7035687705171
1759503600000,1011.2515331778203,0.0,1011.2515331778203
1759507200000,1006.978324990574,0.0,1006.978324990574
1759510800000,1006.978324990574,0.0,1006.978324990574
1759514400000,1006.978324990574,0.0,1006.978324990574
1759518000000,1006.978324990574,0.0,1006.978324990574
1759521600000,1006.978324990574,0.0,1006.978324990574
1759525200000,1006.978324990574,0.0,1006.978324990574
1759528800000,1006.978324990574,0.0,1006.978324990574
