month,return_pct,equity_end
2024-09,1.4896138611240284,1014.8961386112402
2024-10,-1.059317813229388,1004.1451630291541
2024-11,0.0,1004.1451630291541
2024-12,0.6415861066524586,1010.5876188857719
2025-01,0.0,1010.5876188857719
2025-02,0.23945503685942615,1013.0075218410717
2025-03,0.6978879905361834,1020.0771796792287
2025-04,0.4534243225446044,1024.7024577206214
2025-05,-0.42214135714484513,1020.376764858903
2025-06,-0.4612266891026673,1015.6705148899714
2025-07,0.0,1015.6705148899714
2025-08,0.0,1015.6705148899714
2025-09,0.27413232598456627,1018.4547960967786
2025-10,-0.2798135443810579,1015.6050216339014
2025-11,0.0,1015.6050216339014
2025-12,1.6481525779146189,1032.3437419793909
2026-01,-0.09842380408344731,1031.3276699973173
2026-02,0.28958759924471167,1034.314267037209
