month,return_pct,equity_end
2024-09,1.1968393314493175,1011.9683933144931
2024-10,0.10698390989972716,1013.0510366686103
2024-11,-0.9925919821776097,1002.9955733032706
2024-12,-0.43481309117993083,998.6344172465928
2025-01,0.0,998.6344172465928
2025-02,-0.48417613456200326,993.7992677267624
2025-03,0.8156425504502463,1001.9051174204047
2025-04,0.7465115416373069,1009.384454758203
2025-05,-0.5986652384952607,1003.3416209047907
2025-06,0.02975617975604635,1003.6401770410744
2025-07,-0.31556412119229105,1000.4730487364619
2025-08,0.0,1000.4730487364619
2025-09,-0.3585002993816422,996.886349861509
2025-10,0.4904560668425928,1001.7756394439305
2025-11,0.0,1001.7756394439305
2025-12,2.536261686371588,1027.183291170551
2026-01,-0.29044592993923146,1024.1998791083304
2026-02,1.126782286539607,1035.740381924883
