month,equity_end,equity_start,pnl,ret_pct
2025-02,992.6915085291729,1000.0,-7.308491470827107,-0.7308491470827128
2025-03,993.7400844806959,992.6915085291729,1.0485759515230484,0.1056295880959679
2025-04,1021.4679053126279,993.7400844806959,27.727820831931922,2.7902488049902807
2025-05,1039.703904958955,1021.4679053126279,18.235999646327173,1.7852738741454433
2025-06,1037.5798018108055,1039.703904958955,-2.1241031481495156,-0.20429885258854696
2025-07,1035.1456104228257,1037.5798018108055,-2.4341913879798085,-0.23460281163256713
2025-08,1038.3890498535036,1035.1456104228257,3.2434394306778813,0.3133317088938936
2025-09,1047.2865896534058,1038.3890498535036,8.897539799902233,0.8568599409977784
2025-10,1044.5923346138698,1047.2865896534058,-2.694255039536074,-0.2572605307996634
2025-11,1061.1414059438673,1044.5923346138698,16.54907132999756,1.5842612262816358
2025-12,1096.653102356992,1061.1414059438673,35.51169641312458,3.346556473454876
2026-01,1107.8675396526648,1096.653102356992,11.214437295672951,1.0226057147488365
2026-02,1108.8993749103513,1107.8675396526648,1.0318352576864527,0.09313706023104107
