strategy,symbol,side,entry_ts,exit_ts,entry_price,exit_price,qty,pnl,reason
trend,BTC/USDT:USDT,short,1725224400000,1725228000000,58294.28275874439,57374.37675674632,0.0034308681835526857,3.037969879854793,tp
trend,BTC/USDT:USDT,long,1725364800000,1725368400000,58825.47344663077,58318.223061456534,0.0034202731599683473,-1.854613429639536,sl
trend,BTC/USDT:USDT,short,1725602400000,1725606000000,56501.470198808,55400.61040984213,0.0035475403726623494,3.7874230047375472,tp
trend,BTC/USDT:USDT,short,1725627600000,1725631200000,56321.4789778892,55150.05557426623,0.0035854914361622397,4.081484550630933,tp
trend,BTC/USDT:USDT,short,1725829200000,1725832800000,54306.976592971245,54949.72707428996,0.003748259098985959,-2.5327748286762666,sl
trend,BTC/USDT:USDT,short,1725894000000,1725897600000,54958.73064466268,55484.21388608218,0.0036850782817650037,-2.059125083329908,sl
trend,BTC/USDT:USDT,long,1725987600000,1725991200000,56723.62409326692,57704.00807000759,0.0035556150669973177,3.3627640948299806,tp
trend,BTC/USDT:USDT,long,1726236000000,1726239600000,57707.20202068981,58687.14945884925,0.0035180417005152634,3.3236176483096536,tp
trend,BTC/USDT:USDT,long,1726437600000,1726441200000,59753.608533837854,59319.46335410583,0.0034195348849100763,-1.6062815717853238,sl
trend,BTC/USDT:USDT,long,1726473600000,1726477200000,59128.08838923406,58669.339972577174,0.0034445674710021305,-1.7014441733988535,sl
trend,BTC/USDT:USDT,long,1726527600000,1726531200000,58278.37168047513,57722.126989157674,0.00348283269952008,-2.0579291066731065,sl
trend,BTC/USDT:USDT,long,1726851600000,1726855200000,63205.88990156068,62596.9278000489,0.003198031217188801,-2.0675919682423727,sl
trend,BTC/USDT:USDT,long,1727038800000,1727042400000,63023.38930513523,62390.391013927605,0.003193912667895343,-2.1413029371727283,sl
bbrsi,SOL/USDT:USDT,short,1727182800000,1727186400000,147.77534814548022,145.6184,2.0301085652301043,4.201466208239511,tp
trend,BTC/USDT:USDT,long,1727650800000,1727654400000,65796.50357585598,65360.11296508919,0.003046036888165707,-1.4487154871086196,sl
bbrsi,SOL/USDT:USDT,long,1727697600000,1727701200000,154.5500566879676,157.20245,1.9571968215815831,5.006650078603135,tp
trend,BTC/USDT:USDT,short,1727784000000,1727787600000,63779.26122627096,62894.63138182522,0.0031330412657880136,2.653350922286672,tp
trend,BTC/USDT:USDT,short,1727892000000,1727895600000,61588.85775693611,60260.82528552204,0.003261440772947075,4.213376982508921,tp
trend,BTC/USDT:USDT,short,1727956800000,1727960400000,61148.41405010925,59882.89504542887,0.0033122313360701636,4.072684102816225,tp
trend,BTC/USDT:USDT,short,1728025200000,1728028800000,60759.76459734465,61524.23868918523,0.0033599630470319474,-2.692636200093119,sl
trend,BTC/USDT:USDT,short,1728252000000,1728255600000,62322.75795340867,62634.1511638667,0.003258154547975862,-1.1370102515465337,sl
trend,BTC/USDT:USDT,long,1728306000000,1728309600000,63065.70646668147,63818.868713879994,0.003212302532447272,2.296381685866989,tp
trend,BTC/USDT:USDT,long,1728334800000,1728338400000,63273.10943293214,62627.682832615756,0.0032160340498715175,-2.1965615795828617,sl
trend,BTC/USDT:USDT,short,1728493200000,1728496800000,62203.87400203911,61388.96990074425,0.0032569285099692,2.5341207086376514,tp
trend,BTC/USDT:USDT,short,1728572400000,1728576000000,61108.26115750761,60341.980625463184,0.003331644651789639,2.4323516141387937,tp
trend,BTC/USDT:USDT,short,1728633600000,1728637200000,60416.54877992777,61016.24250314348,0.0033856231274546097,-2.1542837397698986,sl
trend,BTC/USDT:USDT,long,1728813600000,1728817200000,62896.83079953868,62540.1115244625,0.0032381534161926725,-1.2766204246788955,sl
trend,BTC/USDT:USDT,long,1728993600000,1728997200000,65398.73576776944,66405.41782841408,0.003106216708923913,3.003210866295326,tp
trend,BTC/USDT:USDT,long,1729011600000,1729015200000,65684.27982505951,67290.40100632928,0.0031107546472823894,4.870654572144867,tp
trend,BTC/USDT:USDT,long,1729155600000,1729159200000,67531.24414390967,66878.29926376739,0.003054283938471801,-2.1168382492901547,sl
trend,BTC/USDT:USDT,long,1729458000000,1729461600000,68192.62909602698,69131.51102896615,0.003012002337925186,2.702980013342369,tp
trend,BTC/USDT:USDT,long,1729494000000,1729497600000,68768.6581534392,68337.98756298752,0.003002256029229336,-1.4160842579071589,sl
trend,BTC/USDT:USDT,long,1729580400000,1729584000000,67677.10463281558,67147.31925460868,0.003042065246253147,-1.7342016027863945,sl
trend,BTC/USDT:USDT,long,1729594800000,1729598400000,67481.3863115065,66956.57080693517,0.0030403645848187015,-1.717773905623833,sl
trend,BTC/USDT:USDT,long,1729663200000,1729666800000,67375.09440779864,66810.36340067648,0.0030347192218359497,-1.835450458898315,sl
