trial,final_score,score_test,score_train,train_return_pct,train_dd_pct,test_return_pct,test_dd_pct,train_trend_share,test_trend_share,test_active_btc_trades,pen_share_test,pen_share_train,pen_btc_active,pen_balance_test,pen_balance_train,adx_on,adx_off,vol_on,vol_off,w_trend_btc,w_range_btc
213,1.6957666524713029,2.358816068113014,0.7011925290087364,2.5452483485328026,3.629885150275311,7.3341652546244696,3.109256950454638,0.4346846846846847,0.45498727146493867,38,1.0,1.0,1.0,1.0,1.0,26.047807099350642,26.8162017038331,0.016018003701170395,0.013816984227215124,1.0,0.1
77,1.6496847821263259,3.11189676486436,-0.5436331919807253,-2.2655434500856275,4.1674119305172095,7.363367328247072,2.366199101263574,0.4400900900900901,0.4642443878731775,45,1.0,1.0,1.0,1.0,1.0,27.806945474586776,25.88746649052478,0.010555889553804737,0.01110960353178427,0.9,0.1
967,1.598182999692849,1.9552591616086854,1.0625687568190945,3.863853598478739,3.6363327772271137,6.356213962911084,3.2508293978183036,0.45472972972972975,0.4857671835223328,42,1.0,1.0,1.0,1.0,1.0,24.941533974098235,26.28741436735149,0.018728280435227868,0.014388909372298024,1.0,0.2
1081,1.566386955374932,2.2939101580632673,0.4751021513424292,1.7818812541084084,3.7505223857092576,6.191859104534125,2.69925963873052,0.4328828828828829,0.4492015737097894,37,1.0,1.0,1.0,1.0,1.0,26.117262236679753,27.713397401261254,0.015177657036373485,0.010447897470263704,0.9,0.1
1473,1.4603541162909282,2.6775394144532094,-0.36542383095249376,-1.2163578763921046,3.3286222007514197,5.934942514016739,2.216565882085712,0.44932432432432434,0.475815783383476,38,1.0,1.0,1.0,1.0,1.0,24.708434910602172,28.394461889336593,0.01643654870448113,0.010178660657257508,0.8,0.1
1009,1.4206425812659442,2.7190073952076435,-0.5269046396466042,-2.8651149607532456,5.437634716359459,7.182795279686394,2.6416975887400493,0.3777027027027027,0.4054616986808609,35,1.0,1.0,1.0,1.0,1.0,30.81506263181063,26.581106027710767,0.010368119903390845,0.012894665232750282,0.9,0.3
672,1.4101410716905116,1.8931791516563772,0.6855839517417128,2.6860387537097408,3.91788452294706,5.4346374838284195,2.8706408894655087,0.4603603603603604,0.48044434158759547,45,1.0,1.0,1.0,1.0,1.0,25.831880211040872,25.7997511343536,0.017770140364712497,0.012457208813301222,0.9,0.2
332,1.3729660031992237,2.376055434683437,-0.1316681440270957,-0.48316439200359884,3.66956180307493,5.182496411718307,2.1811344702101927,0.4337837837837838,0.4582272622078223,38,1.0,1.0,1.0,1.0,1.0,26.27383324060589,27.918168560108498,0.011503336649919663,0.010044188630337486,0.8,0.1
396,1.3491667416224735,1.4521010773748013,1.1947652379939824,3.563792447526959,2.982839083526222,4.2005853316101405,2.8927637318500032,0.4015765765765766,0.43230733626475354,35,1.0,1.0,1.0,1.0,1.0,27.615137407342814,26.698096899588023,0.018126609723796275,0.014804317414077471,0.8,0.1
485,1.3486369970198073,1.641601617406327,0.9091900664400275,4.240829591755091,4.66440379002406,4.648420160054378,2.831637171141875,0.4900900900900901,0.5292756306410553,62,1.0,1.0,1.0,1.0,1.0,27.19738570878471,22.322903462998386,0.01898389183707617,0.014411475196659997,1.0,0.1
