month,return_pct,equity_end
2024-09,0.21066994360727787,1002.1066994360727
2024-10,0.029072365326676675,1002.3980355566958
2024-11,4.312450011492608,1045.6259497562623
2024-12,-0.5157838961707961,1040.2327794932366
2025-01,0.5060132110475513,1045.4964947831195
2025-02,5.426786616189783,1102.2333586347431
2025-03,-2.312428697915214,1076.7449981316786
2025-04,-1.517988164273154,1060.4001365006366
2025-05,0.3793266409678475,1064.4225167192428
2025-06,-1.092311602178031,1052.7957060729232
2025-07,-1.2477615534405961,1039.6593260162717
2025-08,0.18930548689848337,1041.6274581654723
2025-09,0.6653857853030631,1048.558299207919
2025-10,0.9829745730161488,1058.8653606723833
2025-11,3.915276155403702,1100.3228636566184
2025-12,0.2943897416103791,1103.562101291817
2026-01,-1.8730886251239642,1082.891405101341
2026-02,1.1362106092786206,1095.1953321330689
