strategy,symbol,side,entry_ts,exit_ts,entry_price,exit_price,qty,pnl,reason
trend,BTC/USDT:USDT,long,1746392400000,1746396000000,95597.86632505083,95201.65669415284,0.001789049615204505,-0.8110309800636565,sl
trend,BTC/USDT:USDT,short,1746478800000,1746482400000,94422.2361062621,95070.99325542783,0.0018077440046326237,-1.2759052577100802,sl
trend,BTC/USDT:USDT,short,1746532800000,1746536400000,94508.32792547898,93354.99699405809,0.0018005525815428492,1.9757786374405548,tp
trend,BTC/USDT:USDT,long,1746914400000,1746918000000,102553.6658852392,104387.85656498832,0.0016668727580414465,2.9529617125002288,tp
trend,BTC/USDT:USDT,long,1747008000000,1747011600000,103676.16628701695,104937.43686816962,0.0016600866644409349,1.9892953282959362,tp
trend,BTC/USDT:USDT,long,1747054800000,1747058400000,104128.74207115738,103267.63136722366,0.0016603808598102702,-1.5326498901253491,sl
bbrsi,SOL/USDT:USDT,short,1747159200000,1747162800000,178.03927438726825,182.3799586813945,2.060975070248489,-9.171570446906538,sl
trend,BTC/USDT:USDT,long,1747310400000,1747314000000,102680.36486889505,101950.14456172797,0.0016776964036439787,-1.3277128177313302,sl
trend,BTC/USDT:USDT,long,1747324800000,1747328400000,102544.04056103565,104007.5364178741,0.0016746132830389485,2.346286160321212,tp
trend,BTC/USDT:USDT,long,1747569600000,1747573200000,102817.12694790095,104540.78726774588,0.0016791598275510318,2.788976751235035,tp
trend,BTC/USDT:USDT,long,1747602000000,1747605600000,104175.1004255665,105496.6540138264,0.0016678473784494713,2.098578296960463,tp
bbrsi,SOL/USDT:USDT,short,1747843200000,1747846800000,171.55560831539125,169.46945,2.106532891446135,4.1803653258233755,tp
trend,BTC/USDT:USDT,long,1748124000000,1748127600000,108398.18098378803,107449.7475354222,0.0016104855083862823,-1.631266081033338,sl
trend,BTC/USDT:USDT,long,1748206800000,1748210400000,107558.60160804338,108824.5672560262,0.0016168602481015982,1.9413170615977364,tp
trend,BTC/USDT:USDT,long,1748304000000,1748307600000,109297.49534616093,108470.30505493048,0.0015981138540704341,-1.4259530027260583,sl
trend,BTC/USDT:USDT,long,1748347200000,1748350800000,109090.77123518693,110659.031588379,0.0015957856450036273,2.39665450279299,tp
trend,BTC/USDT:USDT,long,1748433600000,1748437200000,108998.96167098278,108276.61032934759,0.0016057971472241991,-1.2642718868781486,sl
trend,BTC/USDT:USDT,short,1748509200000,1748512800000,107968.05967876622,108751.06850664402,0.0016163160757764095,-1.3710554161448194,sl
trend,BTC/USDT:USDT,long,1749373200000,1749376800000,105370.91053054086,104971.81149960472,0.0016508173522089757,-0.7628131782689759,sl
trend,BTC/USDT:USDT,long,1749384000000,1749387600000,105337.61593013495,106034.43293407082,0.0016483103862491655,1.0437041106393528,tp
trend,BTC/USDT:USDT,long,1749434400000,1749438000000,105781.49713095515,105340.96563808167,0.0016452090624342565,-0.8287511511511388,sl
trend,BTC/USDT:USDT,long,1749578400000,1749582000000,109019.4307730551,110308.13815503693,0.001593177045701112,1.947694783401451,tp
trend,BTC/USDT:USDT,long,1749661200000,1749664800000,109441.024601419,108735.27872207943,0.0015940314723054958,-1.2289776169769473,sl
trend,BTC/USDT:USDT,long,1749751200000,1749754800000,107757.93179023749,107021.98450782355,0.0016142374621000667,-1.2916490113998085,sl
trend,BTC/USDT:USDT,short,1750042800000,1750046400000,105221.43892247108,106232.04291252124,0.001648108187402897,-1.7706338500369079,sl
trend,BTC/USDT:USDT,long,1750147200000,1750150800000,107276.98014685344,106360.570659382,0.0016097972547029298,-1.577964849908902,sl
trend,BTC/USDT:USDT,short,1750262400000,1750266000000,105043.8491937168,103618.17640240796,0.001637879685281966,2.2332520390507042,tp
trend,BTC/USDT:USDT,short,1750525200000,1750528800000,103708.54737206749,102735.6836905692,0.001667449095767345,1.519416752295485,tp
trend,BTC/USDT:USDT,short,1750593600000,1750597200000,102743.85728428725,101208.72872745387,0.0016888859395438615,2.4900990356840187,tp
trend,BTC/USDT:USDT,short,1750654800000,1750658400000,100728.38645424973,101993.15807019654,0.0017324293566738631,-2.2971450416865076,sl
trend,BTC/USDT:USDT,long,1750946400000,1750950000000,107408.76878995007,106757.65436247383,0.001615994646409155,-1.1557093077491531,sl
trend,BTC/USDT:USDT,long,1750982400000,1750986000000,107316.81143949725,106605.60881421833,0.001612942311063896,-1.2502980242840016,sl
trend,BTC/USDT:USDT,long,1751338800000,1751342400000,107434.3445557531,106854.7033293797,0.001606393743984609,-1.0341224759679757,sl
trend,BTC/USDT:USDT,long,1751428800000,1751432400000,106920.76404317898,106382.18553691823,0.0016101119832516335,-0.9699440458946873,sl
trend,BTC/USDT:USDT,long,1751630400000,1751634000000,109173.29347206863,108334.18876180696,0.0015732112498525234,-1.4223485086901377,sl
trend,BTC/USDT:USDT,long,1751803200000,1751806800000,108154.4069691523,109046.64407042427,0.0015826444678003402,1.3085448715121402,tp
trend,BTC/USDT:USDT,long,1751886000000,1751889600000,108807.56668206303,108315.17798346246,0.001577828669859898,-0.8794466812889502,sl
trend,BTC/USDT:USDT,long,1751932800000,1751936400000,108289.2888617851,107761.32754103481,0.0015820048959683912,-0.9375247629684703,sl
trend,BTC/USDT:USDT,long,1751976000000,1751979600000,108133.00963477083,109056.90276305497,0.0015806965023686633,1.3569631175871455,tp
trend,BTC/USDT:USDT,long,1752328800000,1752332400000,117579.03044904859,116938.61410367375,0.0014582071367224118,-1.03617211828591,sl
trend,BTC/USDT:USDT,long,1752404400000,1752408000000,117477.67185509385,118559.89957112166,0.0014558204415800904,1.4719680762294156,tp
trend,BTC/USDT:USDT,long,1752584400000,1752588000000,118101.02610602934,117000.4377521835,0.001453006014364557,-1.7011629013199234,sl
trend,BTC/USDT:USDT,long,1752674400000,1752678000000,117372.2788681842,119645.67954361561,0.001456113058399404,3.2057978286509736,tp
trend,BTC/USDT:USDT,long,1752750000000,1752753600000,118776.71121221567,117648.46033148517,0.001449576711997528,-1.7378104829769625,sl
trend,BTC/USDT:USDT,long,1753045200000,1753048800000,117953.5277254165,117368.81064413395,0.0014536831541867071,-0.9523636087418463,sl
trend,BTC/USDT:USDT,long,1753074000000,1753077600000,117851.01983769442,119084.70741360461,0.0014515987528910654,1.6871014189864517,tp
trend,BTC/USDT:USDT,short,1753171200000,1753174800000,117534.87732702668,118573.31702995989,0.0014611284080522768,-1.6212442551747481,sl
trend,BTC/USDT:USDT,long,1753628400000,1753632000000,117982.14122229353,118609.52504543771,0.001449976327274921,0.8065030895711683,tp
trend,BTC/USDT:USDT,long,1753704000000,1753707600000,119000.09635834685,118415.38498062556,0.0014401688115305024,-0.9444059764939239,sl
trend,BTC/USDT:USDT,long,1753750800000,1753754400000,118306.13840226033,117644.74606461565,0.0014453075457018184,-1.0579350397868337,sl
trend,BTC/USDT:USDT,long,1753797600000,1753801200000,118205.0302020412,117487.0217086719,0.0014428480846190573,-1.1376867339420822,sl
trend,BTC/USDT:USDT,short,1754373600000,1754377200000,114761.18949339999,113766.03148401967,0.0014820618653786628,1.3737207576259542,tp
trend,BTC/USDT:USDT,short,1754485200000,1754488800000,113894.78261248287,114669.70427682399,0.0014980410894028717,-1.263932451481273,sl
trend,BTC/USDT:USDT,long,1754791200000,1754794800000,116750.98534479851,117563.16094535743,0.0014569456627198827,1.0805258361402577,tp
trend,BTC/USDT:USDT,long,1754931600000,1754935200000,120329.83876679499,119379.80056546889,0.0014170919350600024,-1.4477947646523612,sl
trend,BTC/USDT:USDT,long,1755075600000,1755079200000,118973.60852963153,120270.81474198043,0.0014282636862257391,1.7496854643191184,tp
trend,BTC/USDT:USDT,long,1755259200000,1755262800000,119030.8301736609,117974.12965376847,0.0014333426437852033,-1.61607232740953,sl
trend,BTC/USDT:USDT,short,1755432000000,1755435600000,117754.10091157274,118525.31684918786,0.0014432778613166,-1.2157178685428147,sl
trend,BTC/USDT:USDT,short,1755532800000,1755536400000,115878.17087544683,116636.17679811423,0.0014623289472585857,-1.2107902774876718,sl
trend,BTC/USDT:USDT,short,1755550800000,1755554400000,116001.70458635602,116757.80168020503,0.0014564797298257087,-1.2032733138389415,sl
trend,BTC/USDT:USDT,short,1755568800000,1755572400000,116113.02727111716,114843.60896092164,0.001450821752376422,1.7417291336954208,tp
trend,BTC/USDT:USDT,short,1755694800000,1755698400000,113751.32468387105,112525.7830214197,0.0014869498977555086,1.7219269287420091,tp
trend,BTC/USDT:USDT,short,1755734400000,1755738000000,113640.8691521542,114586.45621560146,0.0014943370395268114,-1.5157642444572723,sl
trend,BTC/USDT:USDT,short,1755788400000,1755792000000,114000.3955209336,112470.97082590104,0.001484186682742108,2.1697950143673106,tp
trend,BTC/USDT:USDT,short,1755867600000,1755871200000,112900.80293616146,113686.20903158121,0.0015062094034166886,-1.2857271886713078,sl
trend,BTC/USDT:USDT,short,1756148400000,1756152000000,112337.12079740634,110528.17844260509,0.0015090680157800833,2.629740326662382,tp
trend,BTC/USDT:USDT,short,1756296000000,1756299600000,110876.68600133441,111757.28087390822,0.001538309777407338,-1.4577780931339395,sl
bbrsi,SOL/USDT:USDT,short,1756911600000,1756915200000,209.37255133393876,209.60320000000002,1.7378227566219704,-0.6193784271582246,tp
