trial,final_score,base_score,pen_trades,pen_month,monthly_hhi,monthly_top_share,start_equity,end_equity,return_pct,max_drawdown,max_drawdown_pct,total_trades,btc_trades,sol_trades,btc_ema_fast,btc_ema_slow,btc_adx_min,btc_atr_period,btc_stop_atr_mult,btc_tp_atr_mult,btc_trigger_delta,btc_pos_pct,sol_bb_period,sol_bb_std,sol_rsi_period,sol_rsi_long_max,sol_rsi_short_min,sol_adx_max,sol_atr_period,sol_stop_atr_mult,sol_trigger_delta
298,-0.229951331424547,-0.2531995764666749,1.0,0.9081821329776681,0.16722061732577065,0.3051818954341225,1000.0,985.8686810504854,-1.4131318949514582,57.816894085928425,5.581098968139265,138,40,98,40,230,30.0,13,1.2,3.0,0.0008,16,20,1.8,13,39,58,19.0,18,1.4,0.0026
138,-0.23126188786423305,-0.2548681698871332,1.0,0.9073784614479162,0.16763393411250022,0.3123936213462273,1000.0,993.3290237976428,-0.6670976202357237,26.4859514268785,2.6174222561065346,74,65,9,28,170,29.0,20,1.2,2.9000000000000004,0.0024000000000000002,16,16,1.9000000000000001,12,31,70,17.0,10,1.7,0.0054
487,-0.23188993776153713,-0.23967182215335753,1.0,0.967531083454437,0.13669829993771815,0.192676804027925,1000.0,989.0231932798388,-1.0976806720161214,47.23801080390683,4.5799321011284935,142,82,60,22,310,28.0,11,1.7000000000000002,2.6,0.0011,10,16,1.7000000000000002,19,39,62,22.0,17,1.2,0.0076
338,-0.23280560446506313,-0.23860963832214485,1.0,0.9756756101811539,0.1325096861925494,0.1687055508340975,1000.0,982.200701458974,-1.779929854102602,74.85346763524615,7.4595890870909995,202,181,21,12,290,25.0,20,1.8,2.0,0.0017000000000000001,30,16,2.0,11,31,69,19.0,17,1.7,0.004200000000000001
114,-0.23307968213841834,-0.2640686638809964,1.0,0.8826480155307508,0.1803524491556139,0.2433356745771224,1000.0,982.2899421052841,-1.7710057894715914,67.93309598336009,6.706610937637425,200,195,5,14,220,19.0,18,2.0,3.0,0.0017000000000000001,18,36,2.6,19,41,60,15.0,11,2.1,0.006200000000000001
190,-0.2334141394525654,-0.2592376562532067,1.0,0.9003867062606886,0.1712296939230744,0.3092555697741814,1000.0,983.9545949158355,-1.6045405084164521,63.130680761555595,6.189457703047739,145,143,2,26,290,22.0,10,1.8,3.1,0.0033,14,16,1.7000000000000002,18,30,61,13.0,19,2.0,0.0036
382,-0.23379531096909426,-0.2596583663484526,1.0,0.9003958326355216,0.17122500035887459,0.2332418819182481,1000.0,988.7515126946894,-1.1248487305310584,43.952136052590504,4.332033457460601,137,135,2,34,150,19.0,11,1.7000000000000002,3.5,0.0009000000000000001,10,38,2.2,18,40,59,11.0,14,2.1,0.0028
106,-0.23416956319240323,-0.244100192890069,1.0,0.9593174033166862,0.14092247829427565,0.25307037136929844,1000.0,992.7868683443463,-0.7213131655653737,30.200198934960213,2.9549881015055917,50,44,6,30,170,30.0,19,1.7000000000000002,2.9000000000000004,0.001,22,40,1.7000000000000002,13,34,67,16.0,18,1.3,0.0044
477,-0.23768159679354606,-0.24669228895385015,1.0,0.9634739610284707,0.13878482004250076,0.1810884270517301,1000.0,978.2390921663466,-2.1760907833653365,90.68906631852121,8.821073380905018,159,132,27,32,170,22.0,13,1.7000000000000002,2.3,0.0033,26,40,1.6,15,29,60,19.0,12,2.5,0.005
173,-0.2418654855077434,-0.24715159916341198,1.0,0.9786118573638137,0.13099961621289577,0.2195015595679361,1000.0,994.1964803542849,-0.5803519645715127,23.742759392706944,2.3481618833782862,184,182,2,10,180,27.0,11,1.0,3.1,0.0019000000000000002,12,30,1.6,11,42,65,10.0,14,1.8,0.003
240,-0.24319668525982588,-0.2612625461254799,1.0,0.930851700201309,0.1555619827536125,0.21735831128404823,1000.0,979.414477246005,-2.0585522753994945,80.78319739838844,7.879247545918071,185,184,1,14,270,25.0,18,1.5,1.9000000000000001,0.0023,28,18,2.1,12,32,70,11.0,19,2.2,0.0066
370,-0.24614629195395782,-0.26551817001696476,1.0,0.9270412338945797,0.1575216511399304,0.23561628766693168,1000.0,986.6935481644957,-1.3306451835504274,50.97290702033638,5.01150329359911,184,177,7,26,180,21.0,13,1.3,2.9000000000000004,0.0012000000000000001,12,16,1.7000000000000002,20,38,65,19.0,10,2.4000000000000004,0.0074
297,-0.2505462289717434,-0.2505462289717434,1.0,1.0,0.1161127019460073,0.15371488435127892,1000.0,991.8179037253653,-0.818209627463462,32.65703222999775,3.2657032229997753,70,63,7,20,140,31.0,10,1.4,2.7,0.0022,26,32,2.4000000000000004,15,34,72,20.0,12,1.7,0.0076
455,-0.25242572508589195,-0.26604176128444224,1.0,0.9488199291238621,0.14632117930772806,0.2317779903727606,1000.0,977.1641730120673,-2.283582698793274,87.14434332287067,8.583549769660975,155,149,6,30,180,21.0,14,1.4,3.5,0.0018,24,34,1.7000000000000002,14,30,60,14.0,11,1.2,0.008
366,-0.25370484514122005,-0.26172168955111175,1.0,0.9693688191313389,0.1357531787324543,0.2212224461118522,1000.0,975.1469026687712,-2.4853097331228757,95.71317361244564,9.49600217462114,191,144,47,16,280,22.0,18,2.2,3.6,0.0016,24,26,2.5,17,40,61,22.0,15,2.4000000000000004,0.0048000000000000004
178,-0.2558024140651756,-0.27176783844185676,1.0,0.9412534446010364,0.15021251420518128,0.19461486182542823,1000.0,977.098585636948,-2.290141436305204,84.92102827296878,8.426830229196408,194,193,1,22,130,20.0,18,1.4,2.5,0.0034000000000000002,28,24,2.5,19,40,68,15.0,13,1.6,0.0076
277,-0.2575526869111114,-0.2663161340067755,1.0,0.9670938182985144,0.13692317916076405,0.2570014287880704,1000.0,989.8737153727095,-1.0126284627290483,38.35019784644419,3.802354921175318,83,83,0,16,210,31.0,18,1.5,3.1,0.0016,22,34,2.3000000000000003,19,37,65,10.0,12,1.6,0.0044
345,-0.2593939956999907,-0.27045092878216825,1.0,0.9591166755020346,0.14102570974181078,0.2002063485900543,1000.0,990.9556632187819,-0.9044336781218187,33.59912257113058,3.344169244285661,175,174,1,18,270,23.0,10,1.3,3.3,0.0015,12,22,2.1,13,28,68,13.0,18,2.6,0.007
478,-0.2628895312671744,-0.2727436595071936,1.0,0.9638703672971752,0.13858095396145273,0.21814426619554267,1000.0,973.063317605651,-2.6936682394348987,102.81676564454267,9.876190135095895,218,136,82,36,240,21.0,20,1.7000000000000002,2.3,0.0014000000000000002,28,36,2.1,10,38,62,22.0,11,1.2,0.003
91,-0.26352023822371573,-0.28071110547496747,1.0,0.938759575535266,0.15149507543900603,0.2793573536533878,1000.0,988.2553540196234,-1.1744645980376611,42.670039126686675,4.183890751491464,164,164,0,24,300,23.0,10,1.2,2.6,0.0009000000000000001,14,36,2.2,18,29,69,11.0,17,1.9,0.0068000000000000005
69,-0.2674699337968909,-0.28092449054155244,1.0,0.9521061452537494,0.14463112529807173,0.20860126204228446,1000.0,983.1161131817718,-1.6883886818228278,60.62859476104643,6.010115666911187,267,254,13,16,260,19.0,20,1.2,3.3,0.003,18,30,2.0,16,41,65,17.0,13,1.9,0.0054
123,-0.27161811482788606,-0.2934314894717672,1.0,0.9256610983260541,0.1582314351466007,0.22300742683696395,1000.0,970.5761077409477,-2.9423892259052287,101.20081563923065,10.027516921248267,228,227,1,18,160,18.0,14,1.7000000000000002,2.2,0.0032,24,28,2.5,10,42,59,10.0,14,1.5,0.007200000000000001
121,-0.2730114525390352,-0.3072538226732567,1.0,0.888553477264184,0.17731535454984826,0.2767947404425597,1000.0,986.6009101849742,-1.33990898150258,43.85901127801435,4.360918832009069,256,236,20,16,210,19.0,12,1.4,3.2,0.0024000000000000002,14,40,2.2,11,42,61,17.0,15,2.6,0.002
235,-0.27722577566778667,-0.4221055440982609,1.0,0.656768856850769,0.2965188736196045,0.5017667162250572,1000.0,987.3571802342761,-1.26428197657239,30.23925379993807,2.995179746509278,148,143,5,14,120,27.0,11,1.0,2.6,0.0014000000000000002,10,14,2.2,18,32,68,21.0,18,2.4000000000000004,0.0046
31,-0.279053346333047,-0.30172370318826636,1.0,0.9248638518761858,0.15864144760653298,0.2358385885172849,1000.0,991.9236446955224,-0.8076355304477589,26.822746221347415,2.6767387577230517,100,99,1,26,170,27.0,14,1.0,2.1,0.0027,22,24,2.1,16,37,66,11.0,16,2.6,0.005600000000000001
169,-0.28107963505833866,-0.29611930652933816,1.0,0.9492107703233816,0.1461201752622609,0.2196629938726453,1000.0,967.8607468574562,-3.2139253142543844,111.29889231872642,10.853481159074521,246,196,50,24,190,20.0,17,1.2,3.2,0.0031,28,24,2.2,18,42,65,22.0,18,2.4000000000000004,0.006200000000000001
259,-0.28526745076620613,-0.3147342416974912,1.0,0.9063756432336102,0.16814966919414334,0.3211856215890294,1000.0,977.2203535773706,-2.277964642262942,72.87818040063769,7.237740100908442,193,190,3,18,300,21.0,17,1.8,2.7,0.0013,24,14,1.7000000000000002,10,31,67,13.0,10,2.0,0.005
400,-0.2855904404849826,-0.3097194523738549,1.0,0.9220939734203497,0.16006595652667727,0.22263465983062272,1000.0,986.959656597118,-1.304034340288196,42.64417863600477,4.210372743117625,154,152,2,26,290,23.0,17,1.0,3.4000000000000004,0.002,14,14,2.5,15,40,67,13.0,15,2.3,0.0024000000000000002
330,-0.28590922622570736,-0.30177427470406,1.0,0.9474274323286471,0.14703732051669577,0.20795287984489771,1000.0,986.9453062482892,-1.3054693751710866,44.62554524449229,4.325979662949458,47,45,2,32,280,30.0,18,1.7000000000000002,3.3,0.0009000000000000001,18,34,1.9000000000000001,15,36,59,11.0,12,2.4000000000000004,0.0054
168,-0.2860101551691538,-0.31435449948188593,1.0,0.9098331840026186,0.16637150537008186,0.27067958064211894,1000.0,986.9105637624572,-1.3089436237542773,42.41938752246722,4.163909299569935,109,71,38,24,130,28.0,11,1.7000000000000002,2.7,0.0013,22,34,2.4000000000000004,14,39,59,20.0,14,1.7,0.0058
301,-0.2903004942926914,-0.3074192508588158,1.0,0.94431462402468,0.148638193358736,0.20109106439754681,1000.0,986.3164620801856,-1.368353791981436,44.611894839739875,4.451099884469698,230,185,45,16,280,22.0,19,1.9,2.2,0.0021000000000000003,12,30,2.5,11,32,59,22.0,11,1.9,0.0032
219,-0.2917268554404861,-0.33722681378821784,1.0,0.8650760957095595,0.18938943649222656,0.2995713304579193,1000.0,968.8534151771535,-3.114658482284649,93.23739963704077,9.236093794844821,192,164,28,12,260,26.0,13,1.6,2.1,0.0031,30,38,1.9000000000000001,14,41,58,17.0,14,1.7,0.0074
333,-0.29374888387418946,-0.31753033898012195,1.0,0.9251049358548971,0.15851746156033866,0.2244418640907977,1000.0,981.9357135122656,-1.8064286487734393,56.88995434500907,5.6889954345009075,128,128,0,24,200,24.0,16,1.7000000000000002,3.0,0.0021000000000000003,20,14,2.2,20,29,66,10.0,20,2.3,0.0058
85,-0.2954540775471815,-0.30285139063487154,1.0,0.9755744456970036,0.13256171364154104,0.21319864712780126,1000.0,981.3441353154725,-1.8655864684527512,62.99923850038772,6.1600723197667895,220,195,25,24,270,18.0,19,1.8,2.8,0.0027,16,34,1.7000000000000002,20,41,65,21.0,14,2.2,0.0046
54,-0.2972807077415259,-0.3041404680930857,1.0,0.9774454205500193,0.13159949800284726,0.18433063215332046,1000.0,983.5575656404242,-1.644243435957582,55.151534298655065,5.406197492450568,107,55,52,32,250,29.0,18,1.5,2.9000000000000004,0.003,24,22,2.0,14,31,59,21.0,13,1.7,0.0026
75,-0.2975891260177764,-0.3199172765619097,1.0,0.9302064871766548,0.15589380659486327,0.22652954257930094,1000.0,994.1585135988144,-0.5841486401185647,18.320351630599134,1.8259365245800394,55,53,2,34,220,28.0,17,1.8,1.9000000000000001,0.0027,12,20,2.6,20,42,62,13.0,11,1.8,0.0026
77,-0.2980563306490353,-0.31597177921716413,1.0,0.9433004788829077,0.14915975371736176,0.19926542126195232,1000.0,966.1074602274143,-3.389253977258566,107.64299475883092,10.72644520866899,178,169,9,20,170,20.0,11,1.9,3.0,0.0027,30,20,2.3000000000000003,19,30,61,17.0,20,1.6,0.0048000000000000004
66,-0.29937781425442217,-0.3268705431734369,1.0,0.9158910783085549,0.16325601686988606,0.21661509281984315,1000.0,974.1698980351084,-2.583010196489155,81.45207313523747,7.902242188641069,256,200,56,34,290,18.0,17,1.1,2.8,0.0016,20,16,2.2,18,41,58,20.0,18,1.9,0.0046
381,-0.3019966435913837,-0.32094257111749397,1.0,0.9409678577069343,0.15035938746500524,0.18461524573945548,1000.0,994.9960642676448,-0.5003935732355247,15.69520490007585,1.5591374229140063,90,90,0,32,300,26.0,17,1.6,2.3,0.0013,10,18,1.9000000000000001,20,32,69,21.0,11,1.5,0.003
316,-0.3024292861068461,-0.32740605899845165,1.0,0.9237131622792489,0.15923323082781485,0.2581469185607811,1000.0,975.0650585881818,-2.493494141181818,77.447353977847,7.615907136262283,245,232,13,22,220,19.0,16,1.0,3.6,0.0011,24,28,2.6,19,36,60,17.0,10,2.0,0.0066
129,-0.3027818448150218,-0.35064301865657443,1.0,0.8635045579263945,0.19019765592356852,0.2903666480057275,1000.0,977.3158530051926,-2.2684146994807364,66.27152315135675,6.46929948347969,341,311,30,14,260,18.0,14,1.3,1.9000000000000001,0.0033,16,14,2.1,14,36,64,18.0,17,1.6,0.0022
490,-0.3038777025942388,-0.3482122260117349,1.0,0.8726795899004361,0.18547906805120426,0.2421934117655343,1000.0,966.106245107819,-3.389375489218105,100.96652824049033,9.733648723476703,249,190,59,28,240,18.0,20,2.0,2.0,0.0019000000000000002,26,40,2.1,11,41,65,22.0,14,2.2,0.0032
107,-0.30436714009735166,-0.3094423885754225,1.0,0.9835987289865629,0.1284349393783391,0.17235261187638817,1000.0,961.9311056365393,-3.8068894363460726,127.61220511110525,12.302417435025045,181,149,32,28,220,21.0,15,2.2,2.3,0.001,26,34,1.7000000000000002,18,36,61,22.0,15,1.7,0.0066
94,-0.3046891159419839,-0.3190691636129144,1.0,0.9549312521833795,0.14317821316283338,0.23206660958611766,1000.0,985.5918696896983,-1.4408130310301637,45.350559774329554,4.515676208617004,149,83,66,30,240,27.0,18,1.4,3.2,0.0024000000000000002,28,26,1.7000000000000002,11,41,68,20.0,18,2.3,0.0074
267,-0.30789526517480836,-0.3269208973716917,1.0,0.941803560586547,0.14992959741263298,0.20415357497384476,1000.0,982.5011818494672,-1.749881815053278,54.44241953121559,5.352615354728319,210,204,6,26,150,19.0,15,1.2,3.0,0.0013,12,30,1.7000000000000002,15,37,67,17.0,10,1.8,0.008
254,-0.30921791757922923,-0.34581499805258803,1.0,0.8941715059223849,0.17442608266848775,0.27981317278572926,1000.0,968.331614759471,-3.166838524052895,92.80527654721732,9.157608958219084,183,165,18,22,170,22.0,14,1.7000000000000002,2.2,0.0009000000000000001,28,32,2.5,13,38,62,17.0,16,2.6,0.0054
200,-0.31159804914757955,-0.3199013007728079,1.0,0.9740443330328149,0.1333486287259809,0.21498450590787146,1000.0,969.8411367723471,-3.0158863227652932,94.27552546612367,9.427552546612366,235,209,26,20,240,20.0,12,1.4,2.7,0.0016,24,18,1.7000000000000002,12,34,62,16.0,14,1.9,0.007
291,-0.3124381125773771,-0.37078462953286295,1.0,0.842640410879506,0.20092778869053976,0.37594813302882224,1000.0,988.8091926522271,-1.119080734777289,30.231792285763277,3.0181421926447576,92,91,1,20,220,28.0,11,1.3,2.9000000000000004,0.0015,18,26,2.1,15,32,67,14.0,17,2.5,0.0026
212,-0.313103382702058,-0.3229269175636193,1.0,0.9695796964351046,0.1356447275476605,0.1783972449630092,1000.0,986.1915784390702,-1.3808421560929762,43.512608038162966,4.276020613304677,181,180,1,36,240,18.0,13,1.3,2.6,0.0032,12,32,1.7000000000000002,18,30,63,15.0,13,1.9,0.0026
390,-0.3146408631247566,-0.3388235781996233,1.0,0.9286274137019501,0.15670590152471137,0.27528685690925614,1000.0,986.4867481375451,-1.351325186245489,40.68773044430873,3.9882855656796536,240,163,77,30,120,20.0,10,1.8,1.8,0.0013,12,22,2.0,12,39,65,21.0,10,1.5,0.0024000000000000002
340,-0.31500521616455746,-0.4846234094839345,1.0,0.65,0.3317762151987647,0.5438075024548593,1000.0,969.8352903968782,-3.0164709603121787,63.28091474372036,6.224360815595674,100,100,0,32,220,24.0,12,1.0,2.8,0.0015,16,36,2.6,16,32,71,15.0,12,2.2,0.0066
