month,return_pct,equity_end
2024-09,1.05512578198379,1010.5512578198379
2024-10,0.25616477817489436,1013.1399342077758
2024-11,1.4337665170874203,1027.6659953556884
2024-12,0.5689890934930331,1033.513302786799
2025-01,0.9559460719007484,1043.393132607361
2025-02,1.1494060444705356,1055.3859563411404
2025-03,-1.0950525713764758,1043.8289252882805
2025-04,-0.36300284517080117,1040.0397965907682
2025-05,0.12029950695713332,1041.2909593382249
2025-06,-0.32802276015532206,1037.8752879921558
2025-07,-0.6018729896296038,1031.6285969676906
2025-08,-0.02841348720309389,1031.3354753083077
2025-09,0.5447485468967006,1036.9536603236797
2025-10,0.395733122352504,1041.0572294210272
2025-11,1.396067049961136,1055.5910863722124
2025-12,1.9235725322572117,1075.8961465626237
2026-01,-0.8844296746500002,1066.380601774008
2026-02,-0.9964751361729696,1055.7543842203584
