timestamp,equity_btc,equity_sol,equity
1725152400000,400.0,600.0,1000.0
1725156000000,400.0,600.0,1000.0
1725159600000,400.0,600.0,1000.0
1725163200000,400.0,600.0,1000.0
1725166800000,400.0,600.0,1000.0
1725170400000,400.0,600.0,1000.0
1725174000000,400.0,600.0,1000.0
1725177600000,400.0,600.0,1000.0
1725181200000,400.0,600.0,1000.0
1725184800000,400.0,600.0,1000.0
1725188400000,400.0,600.0,1000.0
1725192000000,400.0,600.0,1000.0
1725195600000,400.0,600.0,1000.0
1725199200000,400.0,600.0,1000.0
1725202800000,400.0,600.0,1000.0
1725206400000,400.0,600.0,1000.0
1725210000000,400.0,600.0,1000.0
1725213600000,400.0,600.0,1000.0
1725217200000,400.0,600.0,1000.0
1725220800000,399.7294387218992,600.0,999.7294387218992
1725224400000,399.9396823241873,600.0,999.9396823241873
1725228000000,402.808162595092,600.0,1002.808162595092
1725231600000,402.39837590388385,600.0,1002.3983759038838
1725235200000,402.39837590388385,600.0,1002.3983759038838
1725238800000,402.39837590388385,600.0,1002.3983759038838
1725242400000,402.39837590388385,600.0,1002.3983759038838
1725246000000,402.39837590388385,600.0,1002.3983759038838
1725249600000,402.39837590388385,600.0,1002.3983759038838
1725253200000,402.39837590388385,600.0,1002.3983759038838
1725256800000,402.39837590388385,600.0,1002.3983759038838
1725260400000,402.39837590388385,600.0,1002.3983759038838
1725264000000,402.39837590388385,600.0,1002.3983759038838
1725267600000,402.39837590388385,600.0,1002.3983759038838
1725271200000,402.39837590388385,600.0,1002.3983759038838
1725274800000,402.39837590388385,600.0,1002.3983759038838
1725278400000,402.39837590388385,600.0,1002.3983759038838
1725282000000,402.39837590388385,600.0,1002.3983759038838
1725285600000,402.39837590388385,600.0,1002.3983759038838
1725289200000,402.39837590388385,600.0,1002.3983759038838
1725292800000,402.39837590388385,600.0,1002.3983759038838
1725296400000,402.39837590388385,600.0,1002.3983759038838
1725300000000,402.39837590388385,600.0,1002.3983759038838
1725303600000,402.39837590388385,600.0,1002.3983759038838
1725307200000,402.39837590388385,600.0,1002.3983759038838
1725310800000,402.39837590388385,600.0,1002.3983759038838
1725314400000,402.39837590388385,600.0,1002.3983759038838
1725318000000,402.39837590388385,600.0,1002.3983759038838
1725321600000,402.39837590388385,600.0,1002.3983759038838
1725325200000,402.39837590388385,600.0,1002.3983759038838
1725328800000,402.39837590388385,600.0,1002.3983759038838
1725332400000,402.39837590388385,600.0,1002.3983759038838
1725336000000,402.39837590388385,600.0,1002.3983759038838
1725339600000,402.39837590388385,600.0,1002.3983759038838
1725343200000,402.39837590388385,600.0,1002.3983759038838
1725346800000,402.39837590388385,600.0,1002.3983759038838
1725350400000,402.39837590388385,600.0,1002.3983759038838
1725354000000,402.39837590388385,600.0,1002.3983759038838
1725357600000,402.96658303467,600.0,1002.9665830346701
1725361200000,402.9195200759889,600.0,1002.9195200759889
1725364800000,403.0894392465761,600.0,1003.0894392465761
