timestamp,balance,equity,pos_side,pos_qty
1736049600000,1000.3051417798841,1000.3051417798841,,0.0
1736053200000,1000.3051417798841,1000.3051417798841,,0.0
1736056800000,1000.3051417798841,1000.3051417798841,,0.0
1736060400000,1000.3051417798841,1000.3051417798841,,0.0
1736064000000,1000.3051417798841,1000.3051417798841,,0.0
1736067600000,1000.2784669761033,1000.0930730814796,long,0.0013643551745372458
1736071200000,1000.2784669761033,1000.2019486244077,long,0.0013643551745372458
1736074800000,1000.2784669761033,1000.0865241766419,long,0.0013643551745372458
1736078400000,1000.2784669761033,1000.2567957024241,long,0.0013643551745372458
1736082000000,1000.2784669761033,1000.1402797705186,long,0.0013643551745372458
1736085600000,1000.2784669761033,1000.3533920487813,long,0.0013643551745372458
1736089200000,1000.2517928836506,1001.4206196063489,long,0.0027343198565667175
1736092800000,1001.114465456897,1001.114465456897,,0.0
1736096400000,1001.114465456897,1001.114465456897,,0.0
1736100000000,1001.114465456897,1001.114465456897,,0.0
1736103600000,1001.114465456897,1001.114465456897,,0.0
1736107200000,1001.114465456897,1001.114465456897,,0.0
1736110800000,1001.114465456897,1001.114465456897,,0.0
1736114400000,1001.114465456897,1001.114465456897,,0.0
1736118000000,1001.114465456897,1001.114465456897,,0.0
1736121600000,1001.114465456897,1001.114465456897,,0.0
1736125200000,1001.114465456897,1001.114465456897,,0.0
1736128800000,1001.114465456897,1001.114465456897,,0.0
1736132400000,1001.114465456897,1001.114465456897,,0.0
1736136000000,1001.114465456897,1001.114465456897,,0.0
1736139600000,1001.114465456897,1001.114465456897,,0.0
1736143200000,1001.114465456897,1001.114465456897,,0.0
1736146800000,1001.114465456897,1001.114465456897,,0.0
1736150400000,1001.114465456897,1001.114465456897,,0.0
1736154000000,1001.114465456897,1001.114465456897,,0.0
1736157600000,1001.114465456897,1001.114465456897,,0.0
1736161200000,1001.114465456897,1001.114465456897,,0.0
1736164800000,1001.114465456897,1001.114465456897,,0.0
1736168400000,1001.114465456897,1001.114465456897,,0.0
1736172000000,1001.114465456897,1001.114465456897,,0.0
1736175600000,1001.114465456897,1001.114465456897,,0.0
1736179200000,1001.114465456897,1001.114465456897,,0.0
1736182800000,1001.114465456897,1001.114465456897,,0.0
1736186400000,1001.114465456897,1001.114465456897,,0.0
1736190000000,1001.114465456897,1001.114465456897,,0.0
1736193600000,1001.114465456897,1001.114465456897,,0.0
1736197200000,1001.114465456897,1001.114465456897,,0.0
1736200800000,1001.114465456897,1001.114465456897,,0.0
1736204400000,1001.114465456897,1001.114465456897,,0.0
1736208000000,1001.114465456897,1001.114465456897,,0.0
1736211600000,1001.114465456897,1001.114465456897,,0.0
1736215200000,1001.114465456897,1001.114465456897,,0.0
1736218800000,1001.114465456897,1001.114465456897,,0.0
1736222400000,1001.114465456897,1001.114465456897,,0.0
1736226000000,1001.114465456897,1001.114465456897,,0.0
1736229600000,1001.114465456897,1001.114465456897,,0.0
1736233200000,1001.114465456897,1001.114465456897,,0.0
1736236800000,1001.114465456897,1001.114465456897,,0.0
1736240400000,1001.114465456897,1001.114465456897,,0.0
1736244000000,1001.114465456897,1001.114465456897,,0.0
1736247600000,1001.114465456897,1001.114465456897,,0.0
1736251200000,1001.0343784353524,1000.7719969182276,long,0.0039739059465309
1736254800000,1001.0343784353524,1000.3344698735145,long,0.0039739059465309
1736258400000,1001.0343784353524,997.9004524812644,long,0.0039739059465309
1736262000000,1001.0343784353524,989.7638800557423,long,0.0039739059465309
1736265600000,995.9917792108134,995.9917792108134,,0.0
1736269200000,995.9917792108134,995.9917792108134,,0.0
1736272800000,995.9917792108134,995.9917792108134,,0.0
1736276400000,995.9917792108134,995.9917792108134,,0.0
1736280000000,995.9917792108134,995.9917792108134,,0.0
1736283600000,995.9917792108134,995.9917792108134,,0.0
1736287200000,995.9917792108134,995.9917792108134,,0.0
1736290800000,995.9917792108134,995.9917792108134,,0.0
1736294400000,995.9917792108134,995.9917792108134,,0.0
1736298000000,995.9917792108134,995.9917792108134,,0.0
1736301600000,995.9917792108134,995.9917792108134,,0.0
1736305200000,995.9917792108134,995.9917792108134,,0.0
1736308800000,995.9917792108134,995.9917792108134,,0.0
1736312400000,995.9917792108134,995.9917792108134,,0.0
1736316000000,995.9917792108134,995.9917792108134,,0.0
1736319600000,995.9917792108134,995.9917792108134,,0.0
1736323200000,995.9917792108134,995.9917792108134,,0.0
1736326800000,995.9917792108134,995.9917792108134,,0.0
1736330400000,995.9917792108134,995.9917792108134,,0.0
1736334000000,995.9917792108134,995.9917792108134,,0.0
1736337600000,995.9917792108134,995.9917792108134,,0.0
1736341200000,995.9917792108134,995.9917792108134,,0.0
1736344800000,995.9917792108134,995.9917792108134,,0.0
1736348400000,995.9917792108134,995.9917792108134,,0.0
1736352000000,995.9917792108134,995.9917792108134,,0.0
1736355600000,995.9917792108134,995.9917792108134,,0.0
1736359200000,995.9917792108134,995.9917792108134,,0.0
1736362800000,995.9917792108134,995.9917792108134,,0.0
1736366400000,995.9917792108134,995.9917792108134,,0.0
1736370000000,995.9917792108134,995.9917792108134,,0.0
1736373600000,995.9917792108134,995.9917792108134,,0.0
1736377200000,995.9917792108134,995.9917792108134,,0.0
1736380800000,995.9917792108134,995.9917792108134,,0.0
1736384400000,995.9917792108134,995.9917792108134,,0.0
1736388000000,995.9917792108134,995.9917792108134,,0.0
1736391600000,995.9917792108134,995.9917792108134,,0.0
1736395200000,995.9917792108134,995.9917792108134,,0.0
1736398800000,995.9917792108134,995.9917792108134,,0.0
1736402400000,995.9917792108134,995.9917792108134,,0.0
1736406000000,995.9917792108134,995.9917792108134,,0.0
1736409600000,995.9917792108134,995.9917792108134,,0.0
1736413200000,995.9917792108134,995.9917792108134,,0.0
1736416800000,995.9917792108134,995.9917792108134,,0.0
1736420400000,995.9917792108134,995.9917792108134,,0.0
1736424000000,995.9917792108134,995.9917792108134,,0.0
1736427600000,995.9917792108134,995.9917792108134,,0.0
1736431200000,995.9917792108134,995.9917792108134,,0.0
1736434800000,995.9917792108134,995.9917792108134,,0.0
1736438400000,995.9386603575164,996.257519186829,short,0.0028157822364896137
1736442000000,997.9579605840926,997.9579605840926,,0.0
1736445600000,997.9579605840926,997.9579605840926,,0.0
1736449200000,997.9579605840926,997.9579605840926,,0.0
1736452800000,997.9579605840926,997.9579605840926,,0.0
1736456400000,997.9579605840926,997.9579605840926,,0.0
1736460000000,997.9579605840926,997.9579605840926,,0.0
1736463600000,997.9579605840926,997.9579605840926,,0.0
1736467200000,997.9579605840926,997.9579605840926,,0.0
1736470800000,997.9579605840926,997.9579605840926,,0.0
1736474400000,997.9579605840926,997.9579605840926,,0.0
1736478000000,997.9047368691871,997.6026644440628,short,0.002845046137140865
1736481600000,997.9047368691871,997.1858651849717,short,0.002845046137140865
1736485200000,997.9047368691871,996.8020684610714,short,0.002845046137140865
1736488800000,997.8781260762039,995.6444877736432,short,0.004261198507286135
1736492400000,997.8781260762039,994.4850156598106,short,0.004261198507286135
1736496000000,992.8456780369337,992.8456780369337,,0.0
1736499600000,992.8456780369337,992.8456780369337,,0.0
1736503200000,992.8456780369337,992.8456780369337,,0.0
1736506800000,992.8456780369337,992.8456780369337,,0.0
1736510400000,992.8456780369337,992.8456780369337,,0.0
1736514000000,992.8456780369337,992.8456780369337,,0.0
1736517600000,992.7662525007427,994.9905892008159,short,0.004197741213996225
1736521200000,995.1026677555304,995.1026677555304,,0.0
1736524800000,995.0761316843902,996.165707017426,short,0.0014058693856657694
1736528400000,995.5660572634575,995.5660572634575,,0.0
1736532000000,995.4864141027318,994.1314625971058,short,0.004213956802032107
1736535600000,990.4660278232267,990.4660278232267,,0.0
1736539200000,990.3867926539762,990.7891525202344,short,0.0041816231488736415
1736542800000,990.3867926539762,991.0517584539837,short,0.0041816231488736415
1736546400000,990.3867926539762,990.4399869873034,short,0.0041816231488736415
1736550000000,990.3867926539762,990.6465591708578,short,0.0041816231488736415
1736553600000,990.3867926539762,991.1634077920586,short,0.0041816231488736415
1736557200000,991.5489475520329,991.5489475520329,,0.0
1736560800000,991.5489475520329,991.5489475520329,,0.0
1736564400000,991.5489475520329,991.5489475520329,,0.0
1736568000000,991.5489475520329,991.5489475520329,,0.0
1736571600000,991.5489475520329,991.5489475520329,,0.0
1736575200000,991.5489475520329,991.5489475520329,,0.0
1736578800000,991.5489475520329,991.5489475520329,,0.0
1736582400000,991.5489475520329,991.5489475520329,,0.0
1736586000000,991.5489475520329,991.5489475520329,,0.0
1736589600000,991.5489475520329,991.5489475520329,,0.0
1736593200000,991.5489475520329,991.5489475520329,,0.0
1736596800000,991.5225062467649,991.7755850914792,short,0.0013962574241554871
1736600400000,991.5225062467649,991.9982881506321,short,0.0013962574241554871
1736604000000,991.9126505970714,991.9126505970714,,0.0
1736607600000,991.9126505970714,991.9126505970714,,0.0
1736611200000,991.9126505970714,991.9126505970714,,0.0
1736614800000,991.9126505970714,991.9126505970714,,0.0
1736618400000,991.9126505970714,991.9126505970714,,0.0
1736622000000,991.9126505970714,991.9126505970714,,0.0
1736625600000,991.9126505970714,991.9126505970714,,0.0
1736629200000,991.9126505970714,991.9126505970714,,0.0
1736632800000,991.8597492943996,992.6185695094111,short,0.002789593462972618
1736636400000,991.8597492943996,992.5756097700814,short,0.002789593462972618
1736640000000,991.8597492943996,992.9962804642976,short,0.002789593462972618
1736643600000,992.7939208330421,992.7939208330421,,0.0
1736647200000,992.7939208330421,992.7939208330421,,0.0
1736650800000,992.7939208330421,992.7939208330421,,0.0
1736654400000,992.7939208330421,992.7939208330421,,0.0
1736658000000,992.7939208330421,992.7939208330421,,0.0
1736661600000,992.7939208330421,992.7939208330421,,0.0
1736665200000,992.7939208330421,992.7939208330421,,0.0
1736668800000,992.7939208330421,992.7939208330421,,0.0
1736672400000,992.7939208330421,992.7939208330421,,0.0
1736676000000,992.7939208330421,992.7939208330421,,0.0
1736679600000,992.7939208330421,992.7939208330421,,0.0
1736683200000,992.7939208330421,992.7939208330421,,0.0
1736686800000,992.7939208330421,992.7939208330421,,0.0
1736690400000,992.7939208330421,992.7939208330421,,0.0
1736694000000,992.7939208330421,992.7939208330421,,0.0
1736697600000,992.7939208330421,992.7939208330421,,0.0
1736701200000,992.7939208330421,992.7939208330421,,0.0
1736704800000,992.7939208330421,992.7939208330421,,0.0
1736708400000,992.7939208330421,992.7939208330421,,0.0
1736712000000,992.7939208330421,992.7939208330421,,0.0
1736715600000,992.7939208330421,992.7939208330421,,0.0
1736719200000,992.7939208330421,992.7939208330421,,0.0
1736722800000,992.7939208330421,992.7939208330421,,0.0
1736726400000,992.7939208330421,992.7939208330421,,0.0
1736730000000,992.7939208330421,992.7939208330421,,0.0
1736733600000,992.7674463284866,992.7252148826445,long,0.0014051665089647458
1736737200000,992.7674463284866,992.7836698094175,long,0.0014051665089647458
1736740800000,992.7674463284866,993.12891922067,long,0.0014051665089647458
1736744400000,993.0770119915979,993.0770119915979,,0.0
1736748000000,993.0770119915979,993.0770119915979,,0.0
1736751600000,993.0770119915979,993.0770119915979,,0.0
1736755200000,993.0770119915979,993.0770119915979,,0.0
1736758800000,993.0770119915979,993.0770119915979,,0.0
1736762400000,993.0770119915979,993.0770119915979,,0.0
1736766000000,993.0770119915979,993.0770119915979,,0.0
1736769600000,993.0770119915979,993.0770119915979,,0.0
1736773200000,993.0770119915979,993.0770119915979,,0.0
1736776800000,993.0770119915979,993.0770119915979,,0.0
1736780400000,993.0770119915979,993.0770119915979,,0.0
1736784000000,993.0770119915979,993.0770119915979,,0.0
1736787600000,993.0770119915979,993.0770119915979,,0.0
1736791200000,993.0770119915979,993.0770119915979,,0.0
1736794800000,993.0770119915979,993.0770119915979,,0.0
1736798400000,993.0770119915979,993.0770119915979,,0.0
1736802000000,992.997567949184,988.4913283429244,short,0.00426639194138952
1736805600000,987.9897332915834,987.9897332915834,,0.0
1736809200000,987.9897332915834,987.9897332915834,,0.0
1736812800000,987.9897332915834,987.9897332915834,,0.0
1736816400000,987.9897332915834,987.9897332915834,,0.0
1736820000000,987.9897332915834,987.9897332915834,,0.0
1736823600000,987.9897332915834,987.9897332915834,,0.0
1736827200000,987.9897332915834,987.9897332915834,,0.0
1736830800000,987.9897332915834,987.9897332915834,,0.0
1736834400000,987.9897332915834,987.9897332915834,,0.0
1736838000000,987.9897332915834,987.9897332915834,,0.0
1736841600000,987.9897332915834,987.9897332915834,,0.0
1736845200000,987.9897332915834,987.9897332915834,,0.0
1736848800000,987.9897332915834,987.9897332915834,,0.0
1736852400000,987.9897332915834,987.9897332915834,,0.0
1736856000000,987.9897332915834,987.9897332915834,,0.0
1736859600000,987.9897332915834,987.9897332915834,,0.0
1736863200000,987.9897332915834,987.9897332915834,,0.0
1736866800000,987.9897332915834,987.9897332915834,,0.0
1736870400000,987.9897332915834,987.9897332915834,,0.0
1736874000000,987.9897332915834,987.9897332915834,,0.0
1736877600000,987.9897332915834,987.9897332915834,,0.0
1736881200000,987.9897332915834,987.9897332915834,,0.0
1736884800000,987.9897332915834,987.9897332915834,,0.0
1736888400000,987.9897332915834,987.9897332915834,,0.0
1736892000000,987.9897332915834,987.9897332915834,,0.0
1736895600000,987.9897332915834,987.9897332915834,,0.0
1736899200000,987.9897332915834,987.9897332915834,,0.0
1736902800000,987.9897332915834,987.9897332915834,,0.0
1736906400000,987.9897332915834,987.9897332915834,,0.0
1736910000000,987.9897332915834,987.9897332915834,,0.0
1736913600000,987.9897332915834,987.9897332915834,,0.0
1736917200000,987.9897332915834,987.9897332915834,,0.0
1736920800000,987.9897332915834,987.9897332915834,,0.0
1736924400000,987.9897332915834,987.9897332915834,,0.0
1736928000000,987.9897332915834,987.9897332915834,,0.0
1736931600000,987.9897332915834,987.9897332915834,,0.0
1736935200000,987.9897332915834,987.9897332915834,,0.0
1736938800000,987.9897332915834,987.9897332915834,,0.0
1736942400000,987.9897332915834,987.9897332915834,,0.0
1736946000000,987.9897332915834,987.9897332915834,,0.0
1736949600000,987.9897332915834,987.9897332915834,,0.0
1736953200000,987.9897332915834,987.9897332915834,,0.0
1736956800000,987.9897332915834,987.9897332915834,,0.0
1736960400000,987.9897332915834,987.9897332915834,,0.0
1736964000000,987.9897332915834,987.9897332915834,,0.0
1736967600000,987.9897332915834,987.9897332915834,,0.0
1736971200000,987.9897332915834,987.9897332915834,,0.0
1736974800000,987.9897332915834,987.9897332915834,,0.0
1736978400000,987.9897332915834,987.9897332915834,,0.0
1736982000000,987.9897332915834,987.9897332915834,,0.0
1736985600000,987.9897332915834,987.9897332915834,,0.0
1736989200000,987.9897332915834,987.9897332915834,,0.0
1736992800000,987.9897332915834,987.9897332915834,,0.0
1736996400000,987.9897332915834,987.9897332915834,,0.0
1737000000000,987.9897332915834,987.9897332915834,,0.0
1737003600000,987.9897332915834,987.9897332915834,,0.0
1737007200000,987.9897332915834,987.9897332915834,,0.0
1737010800000,987.9897332915834,987.9897332915834,,0.0
1737014400000,987.9897332915834,987.9897332915834,,0.0
1737018000000,987.9370412083783,989.0702636491416,long,0.0026699660793757197
1737021600000,989.0359207147757,989.0359207147757,,0.0
1737025200000,989.0359207147757,989.0359207147757,,0.0
1737028800000,989.0095464235566,989.7949434207891,long,0.0013354371691657893
1737032400000,989.4549615640489,989.4549615640489,,0.0
1737036000000,989.4285760984071,987.8578840343647,long,0.0013358005648759965
1737039600000,991.5109918854347,991.5109918854347,,0.0
1737043200000,991.4316731212886,995.0961190742861,long,0.0040302381611008195
1737046800000,991.4316731212886,996.9572830570825,long,0.0040302381611008195
1737050400000,991.4316731212886,995.94529025483,long,0.0040302381611008195
1737054000000,991.4316731212886,999.4028315732384,long,0.0040302381611008195
1737057600000,991.4316731212886,999.0933092824658,long,0.0040302381611008195
1737061200000,991.4316731212886,998.2703346499691,long,0.0040302381611008195
1737064800000,991.4316731212886,996.9782402955201,long,0.0040302381611008195
1737068400000,995.3761607773973,995.3761607773973,,0.0
1737072000000,995.3761607773973,995.3761607773973,,0.0
1737075600000,995.3761607773973,995.3761607773973,,0.0
1737079200000,995.3761607773973,995.3761607773973,,0.0
1737082800000,995.3761607773973,995.3761607773973,,0.0
1737086400000,995.3761607773973,995.3761607773973,,0.0
1737090000000,995.3761607773973,995.3761607773973,,0.0
1737093600000,995.3761607773973,995.3761607773973,,0.0
1737097200000,995.3761607773973,995.3761607773973,,0.0
1737100800000,995.3761607773973,995.3761607773973,,0.0
1737104400000,995.3761607773973,995.3761607773973,,0.0
1737108000000,995.3761607773973,995.3761607773973,,0.0
1737111600000,995.3761607773973,995.3761607773973,,0.0
1737115200000,995.3761607773973,995.3761607773973,,0.0
1737118800000,995.3761607773973,995.3761607773973,,0.0
1737122400000,995.3761607773973,995.3761607773973,,0.0
1737126000000,995.3761607773973,995.3761607773973,,0.0
1737129600000,995.3761607773973,995.3761607773973,,0.0
1737133200000,995.3761607773973,995.3761607773973,,0.0
1737136800000,995.3761607773973,995.3761607773973,,0.0
1737140400000,995.3761607773973,995.3761607773973,,0.0
1737144000000,995.3761607773973,995.3761607773973,,0.0
1737147600000,995.3761607773973,995.3761607773973,,0.0
1737151200000,995.3761607773973,995.3761607773973,,0.0
1737154800000,995.3761607773973,995.3761607773973,,0.0
1737158400000,995.3761607773973,995.3761607773973,,0.0
1737162000000,995.3761607773973,995.3761607773973,,0.0
1737165600000,995.3761607773973,995.3761607773973,,0.0
1737169200000,995.3761607773973,995.3761607773973,,0.0
1737172800000,995.34961741311,995.8616334693477,long,0.001286471962461149
1737176400000,997.4548487868844,997.4548487868844,,0.0
1737180000000,997.4016519042503,998.2941806189797,long,0.0025810149118481902
1737183600000,998.3832561120353,998.3832561120353,,0.0
1737187200000,998.3033875814117,999.7634258485743,long,0.003882155777091752
1737190800000,998.3033875814117,999.3472587492702,long,0.003882155777091752
1737194400000,1000.1524059854764,1000.1524059854764,,0.0
1737198000000,1000.1257352546502,1000.8790311805628,long,0.0012951311970149741
1737201600000,1000.5522265306616,1000.5522265306616,,0.0
1737205200000,1000.5522265306616,1000.5522265306616,,0.0
1737208800000,1000.5522265306616,1000.5522265306616,,0.0
1737212400000,1000.5522265306616,1000.5522265306616,,0.0
1737216000000,1000.5522265306616,1000.5522265306616,,0.0
1737219600000,1000.5255451379542,1001.2862505711098,long,0.0012927587004796226
1737223200000,1000.931596157573,1000.931596157573,,0.0
1737226800000,1000.931596157573,1000.931596157573,,0.0
1737230400000,1000.931596157573,1000.931596157573,,0.0
1737234000000,1000.931596157573,1000.931596157573,,0.0
1737237600000,1000.931596157573,1000.931596157573,,0.0
1737241200000,1000.931596157573,1000.931596157573,,0.0
1737244800000,1000.931596157573,1000.931596157573,,0.0
1737248400000,1000.931596157573,1000.931596157573,,0.0
1737252000000,1000.931596157573,1000.931596157573,,0.0
1737255600000,1000.931596157573,1000.931596157573,,0.0
1737259200000,1000.931596157573,1000.931596157573,,0.0
1737262800000,1000.931596157573,1000.931596157573,,0.0
1737266400000,1000.931596157573,1000.931596157573,,0.0
1737270000000,1000.931596157573,1000.931596157573,,0.0
1737273600000,1000.931596157573,1000.931596157573,,0.0
1737277200000,1000.931596157573,1000.931596157573,,0.0
1737280800000,1000.8515237651822,1004.6073059244582,long,0.0038553974063169653
1737284400000,1003.3315741623032,1003.3315741623032,,0.0
1737288000000,1003.3315741623032,1003.3315741623032,,0.0
1737291600000,1003.3315741623032,1003.3315741623032,,0.0
1737295200000,1003.3315741623032,1003.3315741623032,,0.0
1737298800000,1003.3315741623032,1003.3315741623032,,0.0
1737302400000,1003.3315741623032,1003.3315741623032,,0.0
1737306000000,1003.3315741623032,1003.3315741623032,,0.0
1737309600000,1003.3315741623032,1003.3315741623032,,0.0
1737313200000,1003.3315741623032,1003.3315741623032,,0.0
1737316800000,1003.3315741623032,1003.3315741623032,,0.0
1737320400000,1003.3315741623032,1003.3315741623032,,0.0
1737324000000,1003.2513097767919,999.3100213350262,long,0.0038432511495964943
1737327600000,998.1975430074573,998.1975430074573,,0.0
1737331200000,998.1975430074573,998.1975430074573,,0.0
1737334800000,998.1975430074573,998.1975430074573,,0.0
1737338400000,998.1975430074573,998.1975430074573,,0.0
1737342000000,998.1975430074573,998.1975430074573,,0.0
1737345600000,998.1975430074573,998.1975430074573,,0.0
1737349200000,998.1975430074573,998.1975430074573,,0.0
1737352800000,998.1975430074573,998.1975430074573,,0.0
1737356400000,998.1975430074573,998.1975430074573,,0.0
1737360000000,998.1975430074573,998.1975430074573,,0.0
1737363600000,998.1975430074573,998.1975430074573,,0.0
1737367200000,998.1975430074573,998.1975430074573,,0.0
1737370800000,998.1975430074573,998.1975430074573,,0.0
1737374400000,998.1975430074573,998.1975430074573,,0.0
1737378000000,998.1975430074573,998.1975430074573,,0.0
1737381600000,998.1975430074573,998.1975430074573,,0.0
1737385200000,998.1975430074573,998.1975430074573,,0.0
1737388800000,998.1176893334858,1003.4100562776182,long,0.0037917959242326446
1737392400000,993.0897826055485,993.0897826055485,,0.0
1737396000000,993.0103375415127,987.7392994253605,long,0.003772719881015959
1737399600000,988.0081585295665,988.0081585295665,,0.0
1737403200000,988.0081585295665,988.0081585295665,,0.0
1737406800000,988.0081585295665,988.0081585295665,,0.0
1737410400000,988.0081585295665,988.0081585295665,,0.0
1737414000000,988.0081585295665,988.0081585295665,,0.0
1737417600000,988.0081585295665,988.0081585295665,,0.0
1737421200000,988.0081585295665,988.0081585295665,,0.0
1737424800000,988.0081585295665,988.0081585295665,,0.0
1737428400000,988.0081585295665,988.0081585295665,,0.0
1737432000000,988.0081585295665,988.0081585295665,,0.0
1737435600000,988.0081585295665,988.0081585295665,,0.0
1737439200000,988.0081585295665,988.0081585295665,,0.0
1737442800000,988.0081585295665,988.0081585295665,,0.0
1737446400000,988.0081585295665,988.0081585295665,,0.0
1737450000000,988.0081585295665,988.0081585295665,,0.0
1737453600000,988.0081585295665,988.0081585295665,,0.0
1737457200000,988.0081585295665,988.0081585295665,,0.0
1737460800000,988.0081585295665,988.0081585295665,,0.0
1737464400000,988.0081585295665,988.0081585295665,,0.0
1737468000000,988.0081585295665,988.0081585295665,,0.0
1737471600000,988.0081585295665,988.0081585295665,,0.0
1737475200000,988.0081585295665,988.0081585295665,,0.0
1737478800000,988.0081585295665,988.0081585295665,,0.0
1737482400000,988.0081585295665,988.0081585295665,,0.0
1737486000000,988.0081585295665,988.0081585295665,,0.0
1737489600000,988.0081585295665,988.0081585295665,,0.0
1737493200000,988.0081585295665,988.0081585295665,,0.0
1737496800000,988.0081585295665,988.0081585295665,,0.0
1737500400000,988.0081585295665,988.0081585295665,,0.0
1737504000000,988.0081585295665,988.0081585295665,,0.0
1737507600000,988.0081585295665,988.0081585295665,,0.0
1737511200000,988.0081585295665,988.0081585295665,,0.0
1737514800000,988.0081585295665,988.0081585295665,,0.0
1737518400000,988.0081585295665,988.0081585295665,,0.0
1737522000000,988.0081585295665,988.0081585295665,,0.0
