trial,final_score,score_test,score_train,train_return_pct,train_dd_pct,test_return_pct,test_dd_pct,train_trend_share,test_trend_share,test_active_btc_trades,pen_share_test,pen_share_train,pen_btc_active,pen_balance_test,pen_balance_train,adx_on,adx_off,vol_on,vol_off,w_trend_btc,w_range_btc
392,0.9891020656768537,1.0348220494545024,1.49202188723099,5.0440234907483505,3.3806632020053273,2.828395873410816,2.7332195664962695,0.502566425120773,0.48947122133832477,26,1.0,1.0,1.0,1.0,1.0,26.566871901639537,23.407823968383646,0.018375883553778418,0.014389090944000952,0.9,0.1
77,0.9827906684667073,1.7954726107334091,-0.02721860450422812,-0.11343113714294972,4.1674119305172095,4.248445677860735,2.3661991012635624,0.4503321256038647,0.4590547496490407,24,1.0,1.0,0.96,1.0,1.0,27.806945474586776,25.88746649052478,0.010555889553804737,0.01110960353178427,0.9,0.1
32,0.9531902835756488,1.6545798051022051,0.10382442096987135,0.42752447701170926,4.1177641350465315,4.497213115790233,2.718039409112959,0.4216485507246377,0.44174075807206364,24,1.0,1.0,0.96,1.0,1.0,30.26581180661615,25.291577454142253,0.010439767386044822,0.01268988287164617,0.9,0.1
485,0.9353326656551921,0.9796176514417569,1.4224675093074053,6.634962841599545,4.66440379002406,2.773921755309794,2.8316371711220816,0.5084541062801933,0.5105287786616752,31,1.0,1.0,1.0,1.0,1.0,27.19738570878471,22.322903462998386,0.01898389183707617,0.014411475196659997,1.0,0.1
213,0.7994558143317178,1.5819560866077105,1.4824662092653147,5.381182078797098,3.629885150275311,4.918707957550228,3.1092569504237804,0.4477657004830918,0.4342536265793168,18,1.0,1.0,0.72,1.0,1.0,26.047807099350642,26.8162017038331,0.016018003701170395,0.013816984227215124,1.0,0.1
332,0.6452011830487103,1.7464937450468963,0.17285453066680198,0.6343003832233407,3.66956180307493,3.809337709327476,2.181134470209734,0.4418780193236715,0.46326626111371083,19,1.0,1.0,0.76,1.0,1.0,26.27383324060589,27.918168560108498,0.011503336649919663,0.010044188630337486,0.8,0.1
362,0.591769596781972,0.6692112553786694,0.9402127329720914,3.067346292969386,3.2623960359197084,1.6527633199791225,2.4697183538013205,0.5027173913043478,0.4955545156761816,24,1.0,1.0,0.96,1.0,1.0,24.37212952185227,25.74697885538965,0.018000038518499448,0.011549824753732028,0.8,0.2
403,0.5096886855707349,1.2820751753836692,0.8325570334790748,2.90982832837956,3.495049842075107,4.035343014494397,3.1475088918142378,0.4359903381642512,0.4258306036499766,17,1.0,1.0,0.68,1.0,1.0,26.59092200209143,26.964604038426057,0.01871601002940388,0.012824364134136316,1.0,0.2
70,0.4803788288339116,0.8638055354517803,1.1850529115431356,4.015862736198383,3.3887623894945444,2.6169147539269577,3.029518388717295,0.44504830917874394,0.4398689751988769,19,1.0,1.0,0.76,1.0,1.0,26.439943850605523,26.294154746944322,0.01964699502987534,0.01416035337894468,0.9,0.2
396,0.46915482926426905,1.1541161180022432,1.2413019741899813,3.9880414253174568,3.2127890781128223,3.3385852484646428,2.8927637318190143,0.41847826086956524,0.41038839494618623,16,1.0,1.0,0.64,1.0,1.0,27.615137407342814,26.698096899588023,0.018126609723796275,0.014804317414077471,0.8,0.1
22,0.42128725436925796,0.4384735139839207,0.6103361101305476,2.4741256870867367,4.053710154160033,1.1649153694107683,2.6567519639361548,0.4266304347826087,0.47449695835283107,27,1.0,1.0,1.0,1.0,1.0,30.73812004071009,25.498048618983816,0.008747827419588156,0.014663022795670458,0.9,0.2
312,0.40730085043582215,0.7048499526537452,0.5337440180343123,2.0896198284541923,3.9150224786591594,2.2869053924212235,3.2445279790557877,0.42285628019323673,0.42255498362189986,20,1.0,1.0,0.8,1.0,1.0,25.030754788230567,29.681115436895666,0.018076542221782455,0.012756635659071657,0.8,0.1
33,0.3905335685474657,0.9219582939697762,0.7285113509325847,2.8656883313854298,3.933622074271038,2.9024799877866547,3.148168422336254,0.43568840579710144,0.4258306036499766,17,1.0,1.0,0.68,1.0,1.0,25.793688537239532,27.91047945947738,0.015258424576245704,0.013349939201209693,0.9,0.3
