timestamp,equity_btc,equity_sol,equity
1756688400000,500.0,500.0,1000.0
1756692000000,500.0,500.0,1000.0
1756695600000,500.0,500.0,1000.0
1756699200000,500.0,500.0,1000.0
1756702800000,500.0,500.0,1000.0
1756706400000,500.0,500.0,1000.0
1756710000000,500.0,500.0,1000.0
1756713600000,496.3483269254406,500.0,996.3483269254406
1756717200000,496.51709375155895,500.0,996.517093751559
1756720800000,498.6888380530902,500.0,998.6888380530902
1756724400000,497.47683339419535,500.0,997.4768333941954
1756728000000,497.47683339419535,500.0,997.4768333941954
1756731600000,497.47683339419535,500.0,997.4768333941954
1756735200000,497.47683339419535,500.0,997.4768333941954
1756738800000,497.47683339419535,500.0,997.4768333941954
1756742400000,497.47683339419535,500.0,997.4768333941954
1756746000000,497.47683339419535,500.0,997.4768333941954
1756749600000,497.47683339419535,500.0,997.4768333941954
1756753200000,497.47683339419535,500.0,997.4768333941954
1756756800000,497.47683339419535,500.0,997.4768333941954
1756760400000,497.47683339419535,500.0,997.4768333941954
1756764000000,497.47683339419535,500.0,997.4768333941954
1756767600000,497.47683339419535,500.0,997.4768333941954
1756771200000,498.2625888490849,500.0,998.262588849085
1756774800000,498.8771946471042,500.0,998.8771946471043
1756778400000,501.0340396588566,500.0,1001.0340396588566
1756782000000,501.21791762301814,500.0,1001.2179176230181
1756785600000,501.23714674861463,500.0,1001.2371467486146
1756789200000,501.23714674861463,500.0,1001.2371467486146
1756792800000,501.23714674861463,500.0,1001.2371467486146
1756796400000,501.23714674861463,500.0,1001.2371467486146
1756800000000,501.23714674861463,500.0,1001.2371467486146
1756803600000,501.23714674861463,500.0,1001.2371467486146
1756807200000,501.23714674861463,500.0,1001.2371467486146
1756810800000,501.23714674861463,500.0,1001.2371467486146
1756814400000,501.23714674861463,500.0,1001.2371467486146
1756818000000,501.23714674861463,500.0,1001.2371467486146
1756821600000,505.1361499426004,500.0,1005.1361499426005
1756825200000,504.7195212001947,500.0,1004.7195212001948
1756828800000,504.7195212001947,500.0,1004.7195212001948
1756832400000,504.7195212001947,500.0,1004.7195212001948
1756836000000,504.7195212001947,500.0,1004.7195212001948
1756839600000,504.7195212001947,500.0,1004.7195212001948
1756843200000,504.7195212001947,500.0,1004.7195212001948
1756846800000,504.7195212001947,500.0,1004.7195212001948
1756850400000,504.7195212001947,500.0,1004.7195212001948
1756854000000,504.7195212001947,500.0,1004.7195212001948
1756857600000,504.7195212001947,500.0,1004.7195212001948
1756861200000,504.7195212001947,500.0,1004.7195212001948
1756864800000,504.7195212001947,500.0,1004.7195212001948
1756868400000,504.7195212001947,500.0,1004.7195212001948
1756872000000,504.7195212001947,500.0,1004.7195212001948
1756875600000,504.7195212001947,500.0,1004.7195212001948
1756879200000,504.7195212001947,500.0,1004.7195212001948
1756882800000,504.7195212001947,500.0,1004.7195212001948
1756886400000,504.7195212001947,500.0,1004.7195212001948
1756890000000,504.7195212001947,500.0,1004.7195212001948
1756893600000,504.7195212001947,500.0,1004.7195212001948
1756897200000,504.7195212001947,500.0,1004.7195212001948
1756900800000,504.7195212001947,500.0,1004.7195212001948
1756904400000,504.7195212001947,500.0,1004.7195212001948
1756908000000,504.7195212001947,500.0,1004.7195212001948
1756911600000,504.7195212001947,500.0,1004.7195212001948
1756915200000,504.7195212001947,500.0,1004.7195212001948
1756918800000,504.7195212001947,500.0,1004.7195212001948
1756922400000,504.7195212001947,500.0,1004.7195212001948
1756926000000,504.7195212001947,500.0,1004.7195212001948
1756929600000,504.7195212001947,500.0,1004.7195212001948
1756933200000,504.7195212001947,500.0,1004.7195212001948
1756936800000,504.7195212001947,500.0,1004.7195212001948
1756940400000,504.7195212001947,500.0,1004.7195212001948
1756944000000,504.7195212001947,500.0,1004.7195212001948
1756947600000,504.7195212001947,500.0,1004.7195212001948
1756951200000,504.7195212001947,500.0,1004.7195212001948
1756954800000,504.7195212001947,500.0,1004.7195212001948
1756958400000,504.7195212001947,500.0,1004.7195212001948
1756962000000,504.7195212001947,500.0,1004.7195212001948
1756965600000,504.7195212001947,500.0,1004.7195212001948
1756969200000,504.7195212001947,500.0,1004.7195212001948
1756972800000,504.7195212001947,500.0,1004.7195212001948
1756976400000,504.7195212001947,500.0,1004.7195212001948
1756980000000,504.7195212001947,500.0,1004.7195212001948
1756983600000,504.7195212001947,500.0,1004.7195212001948
1756987200000,504.7195212001947,500.0,1004.7195212001948
1756990800000,504.7195212001947,500.0,1004.7195212001948
1756994400000,504.7195212001947,500.0,1004.7195212001948
1756998000000,504.7195212001947,500.0,1004.7195212001948
1757001600000,504.7195212001947,500.0,1004.7195212001948
1757005200000,504.7195212001947,500.0,1004.7195212001948
1757008800000,504.7195212001947,500.0,1004.7195212001948
1757012400000,504.7195212001947,500.0,1004.7195212001948
1757016000000,504.7195212001947,500.0,1004.7195212001948
1757019600000,504.7195212001947,500.0,1004.7195212001948
1757023200000,504.7195212001947,500.0,1004.7195212001948
1757026800000,504.7195212001947,500.0,1004.7195212001948
1757030400000,504.7195212001947,500.0,1004.7195212001948
1757034000000,504.7195212001947,500.0,1004.7195212001948
1757037600000,504.7195212001947,500.0,1004.7195212001948
1757041200000,504.7195212001947,500.0,1004.7195212001948
1757044800000,504.7195212001947,500.0,1004.7195212001948
1757048400000,504.7195212001947,500.0,1004.7195212001948
1757052000000,504.7195212001947,500.0,1004.7195212001948
1757055600000,504.7195212001947,500.0,1004.7195212001948
1757059200000,504.7195212001947,500.0,1004.7195212001948
1757062800000,504.7195212001947,500.0,1004.7195212001948
1757066400000,504.7195212001947,500.0,1004.7195212001948
1757070000000,504.7195212001947,500.0,1004.7195212001948
1757073600000,504.7195212001947,500.0,1004.7195212001948
1757077200000,504.7195212001947,500.0,1004.7195212001948
1757080800000,504.7195212001947,500.0,1004.7195212001948
1757084400000,504.7195212001947,500.0,1004.7195212001948
1757088000000,504.7195212001947,500.0,1004.7195212001948
1757091600000,504.7195212001947,500.0,1004.7195212001948
1757095200000,504.7195212001947,500.0,1004.7195212001948
1757098800000,504.7195212001947,500.0,1004.7195212001948
1757102400000,505.10346151813,500.0,1005.10346151813
1757106000000,502.7853837603207,500.0,1002.7853837603207
1757109600000,502.32213452635557,500.0,1002.3221345263555
1757113200000,502.32213452635557,500.0,1002.3221345263555
1757116800000,502.32213452635557,500.0,1002.3221345263555
1757120400000,502.32213452635557,500.0,1002.3221345263555
1757124000000,502.32213452635557,500.0,1002.3221345263555
1757127600000,502.32213452635557,500.0,1002.3221345263555
1757131200000,502.32213452635557,500.0,1002.3221345263555
1757134800000,502.32213452635557,500.0,1002.3221345263555
1757138400000,502.32213452635557,500.0,1002.3221345263555
1757142000000,502.32213452635557,500.0,1002.3221345263555
1757145600000,502.32213452635557,500.0,1002.3221345263555
1757149200000,502.32213452635557,500.0,1002.3221345263555
1757152800000,502.32213452635557,500.0,1002.3221345263555
1757156400000,502.32213452635557,500.0,1002.3221345263555
1757160000000,502.32213452635557,500.0,1002.3221345263555
1757163600000,502.32213452635557,500.0,1002.3221345263555
1757167200000,502.32213452635557,500.0,1002.3221345263555
1757170800000,502.32213452635557,500.0,1002.3221345263555
1757174400000,502.32213452635557,500.0,1002.3221345263555
1757178000000,502.32213452635557,500.0,1002.3221345263555
1757181600000,502.32213452635557,500.0,1002.3221345263555
1757185200000,502.32213452635557,500.0,1002.3221345263555
1757188800000,502.32213452635557,500.0,1002.3221345263555
1757192400000,502.32213452635557,500.0,1002.3221345263555
1757196000000,502.32213452635557,500.0,1002.3221345263555
1757199600000,502.32213452635557,500.0,1002.3221345263555
1757203200000,502.32213452635557,500.0,1002.3221345263555
1757206800000,502.32213452635557,500.0,1002.3221345263555
1757210400000,502.32213452635557,500.0,1002.3221345263555
1757214000000,502.32213452635557,500.0,1002.3221345263555
1757217600000,502.32213452635557,500.0,1002.3221345263555
1757221200000,502.32213452635557,500.0,1002.3221345263555
