trial,final_score,score_test,score_train,train_return_pct,train_dd_pct,test_return_pct,test_dd_pct,train_trend_share,test_trend_share,test_active_btc_trades,pen_share_test,pen_share_train,pen_btc_active,pen_balance_test,pen_balance_train,adx_on,adx_off,vol_on,vol_off,w_trend_btc,w_range_btc
967,1.7092097035263434,1.9278668105000725,1.3812240430657503,4.941079665948078,3.5773194730819413,6.920004628142529,3.5894619848492217,0.46561653116531165,0.48057402870143506,27,1.0,1.0,1.0,1.0,1.0,24.941533974098235,26.28741436735149,0.018728280435227868,0.014388909372298024,1.0,0.2
864,1.520202875728775,1.7149645248965304,1.2280604019771424,6.81103641630838,5.5461737918939535,5.1960469175929,3.0298276390914824,0.532520325203252,0.5498774938746938,38,1.0,1.0,1.0,1.0,1.0,22.3329538164919,25.60660261629019,0.019209732056341196,0.014226123867371057,1.0,0.1
213,1.5159011805640685,1.923199304898931,1.5926974408205208,5.872526767423025,3.687157784593184,6.714988455142512,3.4915717981165773,0.4439363143631436,0.44697234861743085,23,1.0,1.0,0.92,1.0,1.0,26.047807099350642,26.8162017038331,0.016018003701170395,0.013816984227215124,1.0,0.1
485,1.48061958761896,1.5514580376238762,1.3743619126115858,6.732145662395617,4.8983790955055495,5.054700450874794,3.2580323336467947,0.5040650406504065,0.5208260413020651,41,1.0,1.0,1.0,1.0,1.0,27.19738570878471,22.322903462998386,0.01898389183707617,0.014411475196659997,1.0,0.1
392,1.4622616273088869,1.4666702675815204,1.5107566703078543,5.410372334238045,3.581233457758321,4.753035786496285,3.2406982616030304,0.4969512195121951,0.5064753237661883,35,1.0,1.0,1.0,1.0,1.0,26.566871901639537,23.407823968383646,0.018375883553778418,0.014389090944000952,0.9,0.1
918,1.379098177784156,1.6429417635661283,0.9833327991111974,3.726276967856701,3.789436263312646,5.942492156597634,3.6169828343148387,0.47560975609756095,0.4840742037101855,27,1.0,1.0,1.0,1.0,1.0,24.649567638426575,26.485289277631875,0.01285377980992328,0.01388404598332005,1.0,0.1
70,1.3148512023765808,1.6099871251635463,1.1517814714793468,4.052027016744453,3.5180519196406537,5.423926822801528,3.3689255883027966,0.4400406504065041,0.45327266363318164,24,1.0,1.0,0.96,1.0,1.0,26.439943850605523,26.294154746944322,0.01964699502987534,0.01416035337894468,0.9,0.2
1009,1.2832247714427136,2.8966256926710616,-0.5546952396129444,-2.8346097891123967,5.110211133397021,7.737767648800586,2.6713039480311207,0.3856707317073171,0.4039201960098005,23,1.0,1.0,0.92,1.0,1.0,30.81506263181063,26.581106027710767,0.010368119903390845,0.012894665232750282,0.9,0.3
672,1.2670682483818463,1.292541250915105,1.5472712762476926,5.959507987780088,3.851624520706264,4.14983833977538,3.2106041774971126,0.46883468834688347,0.4742737136856843,30,1.0,1.0,1.0,1.0,1.0,25.831880211040872,25.7997511343536,0.017770140364712497,0.012457208813301222,0.9,0.2
77,1.263054020798592,2.362979445776767,-0.3868341166686711,-1.4508300141219177,3.7505223857092576,6.905754730866986,2.922477697895041,0.44596883468834686,0.46447322366118304,31,1.0,1.0,1.0,1.0,1.0,27.806945474586776,25.88746649052478,0.010555889553804737,0.01110960353178427,0.9,0.1
1081,1.2316546968500834,1.4589829287962692,1.497126289891248,5.615005664470973,3.7505223857092576,4.498324885174276,3.0831922679764387,0.43919376693766937,0.4448722436121806,23,1.0,1.0,0.92,1.0,1.0,26.117262236679753,27.713397401261254,0.015177657036373485,0.010447897470263704,0.9,0.1
32,1.2211333657741872,2.220793855537348,-0.2783573688705541,-1.345488228150804,4.833672029629303,7.445967807654119,3.3528406020614083,0.4190379403794038,0.440322016100805,29,1.0,1.0,1.0,1.0,1.0,30.26581180661615,25.291577454142253,0.010439767386044822,0.01268988287164617,0.9,0.1
652,1.2196946519290264,1.8349285429414812,0.29684381541034355,1.212327376085831,4.084058057298463,6.227519763713141,3.3938759019629825,0.45426829268292684,0.4592229611480574,29,1.0,1.0,1.0,1.0,1.0,25.346102188132143,27.242151736150035,0.017784831691131667,0.012164062756025105,0.9,0.1
1043,1.2030891294893091,1.7363668481462304,0.4031725515039268,1.508937165216584,3.742658471138225,6.431099258148909,3.703767590941304,0.4544376693766938,0.4585229261463073,27,1.0,1.0,1.0,1.0,1.0,26.53528053269283,25.87187952834495,0.014725533370180378,0.013313037570611221,1.0,0.1
622,1.1945158010890538,1.6499221963754116,0.5114062081595167,1.9718299149912522,3.8557019518546856,5.969519756112773,3.6180613663036696,0.45121951219512196,0.4571228561428071,25,1.0,1.0,1.0,1.0,1.0,26.600799788273044,26.07137742361298,0.01540490045366651,0.012373182700777158,1.0,0.2
